"Step","kind-glitter-492 - position_x","kind-glitter-492 - position_x__MIN","kind-glitter-492 - position_x__MAX","restful-moon-491 - position_x","restful-moon-491 - position_x__MIN","restful-moon-491 - position_x__MAX"
"1241","-85.36029181953273","-85.36029181953273","-85.36029181953273","-80.89054061101061","-80.89054061101061","-80.89054061101061"
"1242","-85.43664309150375","-85.43664309150375","-85.43664309150375","-80.96968322169016","-80.96968322169016","-80.96968322169016"
"1243","-85.51322189999382","-85.51322189999382","-85.51322189999382","-81.0479916281552","-81.0479916281552","-81.0479916281552"
"1244","-85.59006005585591","-85.59006005585591","-85.59006005585591","-81.1254009197222","-81.1254009197222","-81.1254009197222"
"1245","-85.6671739844705","-85.6671739844705","-85.6671739844705","-81.20184978503163","-81.20184978503163","-81.20184978503163"
"1246","-85.74456507606955","-85.74456507606955","-85.74456507606955","-81.27728333903544","-81.27728333903544","-81.27728333903544"
"1247","-85.82221780425368","-85.82221780425368","-85.82221780425368","-81.35165585476359","-81.35165585476359","-81.35165585476359"
"1248","-85.90009597339716","-85.90009597339716","-85.90009597339716","-81.42493473554715","-81.42493473554715","-81.42493473554715"
"1249","-85.97814615305188","-85.97814615305188","-85.97814615305188","-81.49710263286642","-81.49710263286642","-81.49710263286642"
"1250","-86.05629974696637","-86.05629974696637","-86.05629974696637","-81.56815887734746","-81.56815887734746","-81.56815887734746"
"1251","-86.13447500923607","-86.13447500923607","-86.13447500923607","-81.63812178950101","-81.63812178950101","-81.63812178950101"
"1252","-86.21257241235443","-86.21257241235443","-86.21257241235443","-81.70703307464422","-81.70703307464422","-81.70703307464422"
"1253","-86.29057263457838","-86.29057263457838","-86.29057263457838","-81.77484942937619","-81.77484942937619","-81.77484942937619"
"1254","-86.368435233565","-86.368435233565","-86.368435233565","-81.84154785627459","-81.84154785627459","-81.84154785627459"
"1255","-86.44609802503011","-86.44609802503011","-86.44609802503011","-81.90712126227399","-81.90712126227399","-81.90712126227399"
"1256","-86.52348254665968","-86.52348254665968","-86.52348254665968","-81.97157281374581","-81.97157281374581","-81.97157281374581"
"1257","-86.60051450385998","-86.60051450385998","-86.60051450385998","-82.03491003979494","-82.03491003979494","-82.03491003979494"
"1258","-86.67714672970645","-86.67714672970645","-86.67714672970645","-82.097141709701","-82.097141709701","-82.097141709701"
"1259","-86.75333419477946","-86.75333419477946","-86.75333419477946","-82.15827030913363","-82.15827030913363","-82.15827030913363"
"1260","-86.82903092849973","-86.82903092849973","-86.82903092849973","-82.21829085271008","-82.21829085271008","-82.21829085271008"
"1261","-86.90420185433092","-86.90420185433092","-86.90420185433092","-82.2771847437654","-82.2771847437654","-82.2771847437654"
"1262","-86.97882326922353","-86.97882326922353","-86.97882326922353","-82.33491790210286","-82.33491790210286","-82.33491790210286"
"1263","-87.05288659267583","-87.05288659267583","-87.05288659267583","-82.39156902673497","-82.39156902673497","-82.39156902673497"
"1264","-87.12640006203162","-87.12640006203162","-87.12640006203162","-82.44719414194336","-82.44719414194336","-82.44719414194336"
"1265","-87.19939040012862","-87.19939040012862","-87.19939040012862","-82.5018328141397","-82.5018328141397","-82.5018328141397"
"1266","-87.27189483021453","-87.27189483021453","-87.27189483021453","-82.55551669556824","-82.55551669556824","-82.55551669556824"
"1267","-87.34394525017072","-87.34394525017072","-87.34394525017072","-82.60827297655366","-82.60827297655366","-82.60827297655366"
"1268","-87.41559679936383","-87.41559679936383","-87.41559679936383","-82.66013116407217","-82.66013116407217","-82.66013116407217"
"1269","-87.48695782134344","-87.48695782134344","-87.48695782134344","-82.71112494905861","-82.71112494905861","-82.71112494905861"
"1270","-87.55814841512452","-87.55814841512452","-87.55814841512452","-82.76129796068167","-82.76129796068167","-82.76129796068167"
"1271","-87.62920111610002","-87.62920111610002","-87.62920111610002","-82.81070498305071","-82.81070498305071","-82.81070498305071"
"1272","-87.70018048943354","-87.70018048943354","-87.70018048943354","-82.8594166718559","-82.8594166718559","-82.8594166718559"
"1273","-87.77114490036237","-87.77114490036237","-87.77114490036237","-82.90752134700698","-82.90752134700698","-82.90752134700698"
"1274","-87.84219518657599","-87.84219518657599","-87.84219518657599","-82.95512402499612","-82.95512402499612","-82.95512402499612"
"1275","-87.91353459505905","-87.91353459505905","-87.91353459505905","-83.00234935038232","-83.00234935038232","-83.00234935038232"
"1276","-87.98534131200041","-87.98534131200041","-87.98534131200041","-83.0492022262237","-83.0492022262237","-83.0492022262237"
"1277","-88.05781000518951","-88.05781000518951","-88.05781000518951","-83.09571295587845","-83.09571295587845","-83.09571295587845"
"1278","-88.13111779572557","-88.13111779572557","-88.13111779572557","-83.1419266541661","-83.1419266541661","-83.1419266541661"
"1279","-88.20541708900656","-88.20541708900656","-88.20541708900656","-83.18789638387759","-83.18789638387759","-83.18789638387759"
"1280","-88.28085085465814","-88.28085085465814","-88.28085085465814","-83.2336761422335","-83.2336761422335","-83.2336761422335"
"1281","-88.35745977264759","-88.35745977264759","-88.35745977264759","-83.27931446024793","-83.27931446024793","-83.27931446024793"
"1282","-88.4352849445283","-88.4352849445283","-88.4352849445283","-83.32484681885578","-83.32484681885578","-83.32484681885578"
"1283","-88.5143643885126","-88.5143643885126","-88.5143643885126","-83.37028920043743","-83.37028920043743","-83.37028920043743"
"1284","-88.5947274083004","-88.5947274083004","-88.5947274083004","-83.41575952491648","-83.41575952491648","-83.41575952491648"
"1285","-88.67638789774999","-88.67638789774999","-88.67638789774999","-83.46133537959125","-83.46133537959125","-83.46133537959125"
"1286","-88.75934385917735","-88.75934385917735","-88.75934385917735","-83.5071237979861","-83.5071237979861","-83.5071237979861"
"1287","-88.84357407020718","-88.84357407020718","-88.84357407020718","-83.55321990066142","-83.55321990066142","-83.55321990066142"
"1288","-88.92903989724213","-88.92903989724213","-88.92903989724213","-83.59969883409613","-83.59969883409613","-83.59969883409613"
"1289","-89.01568671920492","-89.01568671920492","-89.01568671920492","-83.64664461488346","-83.64664461488346","-83.64664461488346"
"1290","-89.10344610503249","-89.10344610503249","-89.10344610503249","-83.69416262736591","-83.69416262736591","-83.69416262736591"
"1291","-89.19223808959268","-89.19223808959268","-89.19223808959268","-83.74237828194974","-83.74237828194974","-83.74237828194974"
"1292","-89.28197444528674","-89.28197444528674","-89.28197444528674","-83.79142039407083","-83.79142039407083","-83.79142039407083"
"1293","-89.37256148708427","-89.37256148708427","-89.37256148708427","-83.84143548298482","-83.84143548298482","-83.84143548298482"
"1294","-89.46390278781456","-89.46390278781456","-89.46390278781456","-83.89255529656762","-83.89255529656762","-83.89255529656762"
"1295","-89.5558994304988","-89.5558994304988","-89.5558994304988","-83.94491467639402","-83.94491467639402","-83.94491467639402"
"1296","-89.64845211130556","-89.64845211130556","-89.64845211130556","-83.99852936825248","-83.99852936825248","-83.99852936825248"
"1297","-89.74146731293507","-89.74146731293507","-89.74146731293507","-84.05343728377395","-84.05343728377395","-84.05343728377395"
"1298","-89.83486015608041","-89.83486015608041","-89.83486015608041","-84.1096796748062","-84.1096796748062","-84.1096796748062"
"1299","-89.92855040539679","-89.92855040539679","-89.92855040539679","-84.16729863056933","-84.16729863056933","-84.16729863056933"
"1300","-90.02246220750489","-90.02246220750489","-90.02246220750489","-84.22632954141844","-84.22632954141844","-84.22632954141844"
"1301","-90.11652349200236","-90.11652349200236","-90.11652349200236","-84.28679733066242","-84.28679733066242","-84.28679733066242"
"1302","-90.21066165444348","-90.21066165444348","-90.21066165444348","-84.34871081035624","-84.34871081035624","-84.34871081035624"
"1303","-90.30479853472036","-90.30479853472036","-90.30479853472036","-84.41206446707817","-84.41206446707817","-84.41206446707817"
"1304","-90.39889156733408","-90.39889156733408","-90.39889156733408","-84.47683128872077","-84.47683128872077","-84.47683128872077"
"1305","-90.49289231503296","-90.49289231503296","-90.49289231503296","-84.54297043870982","-84.54297043870982","-84.54297043870982"
"1306","-90.58672389630738","-90.58672389630738","-90.58672389630738","-84.6104176781809","-84.6104176781809","-84.6104176781809"
"1307","-90.6803004651121","-90.6803004651121","-90.6803004651121","-84.67909681462456","-84.67909681462456","-84.67909681462456"
"1308","-90.7735990103651","-90.7735990103651","-90.7735990103651","-84.74891056634998","-84.74891056634998","-84.74891056634998"
"1309","-90.86656269712068","-90.86656269712068","-90.86656269712068","-84.81975244284082","-84.81975244284082","-84.81975244284082"
"1310","-90.95912583154933","-90.95912583154933","-90.95912583154933","-84.89158922126492","-84.89158922126492","-84.89158922126492"
"1311","-91.05121657614244","-91.05121657614244","-91.05121657614244","-84.96439402214365","-84.96439402214365","-84.96439402214365"
"1312","-91.14276230459494","-91.14276230459494","-91.14276230459494","-85.03813045632342","-85.03813045632342","-85.03813045632342"
"1313","-91.23369273138064","-91.23369273138064","-91.23369273138064","-85.112761222937","-85.112761222937","-85.112761222937"
"1314","-91.32394311080506","-91.32394311080506","-91.32394311080506","-85.1882328784216","-85.1882328784216","-85.1882328784216"
"1315","-91.41345797492878","-91.41345797492878","-91.41345797492878","-85.26449898507329","-85.26449898507329","-85.26449898507329"
"1316","-91.50219395365926","-91.50219395365926","-91.50219395365926","-85.34151765383758","-85.34151765383758","-85.34151765383758"
"1317","-91.59012353837824","-91.59012353837824","-91.59012353837824","-85.41925771385374","-85.41925771385374","-85.41925771385374"
"1318","-91.67723636349177","-91.67723636349177","-91.67723636349177","-85.4976996792937","-85.4976996792937","-85.4976996792937"
"1319","-91.76354212714037","-91.76354212714037","-91.76354212714037","-85.57683423645017","-85.57683423645017","-85.57683423645017"
"1320","-91.84906935294447","-91.84906935294447","-91.84906935294447","-85.65666345279587","-85.65666345279587","-85.65666345279587"
"1321","-91.93386595925816","-91.93386595925816","-91.93386595925816","-85.73711667226715","-85.73711667226715","-85.73711667226715"
"1322","-92.0180031948361","-92.0180031948361","-92.0180031948361","-85.81814370573558","-85.81814370573558","-85.81814370573558"
"1323","-92.10157873651947","-92.10157873651947","-92.10157873651947","-85.89970786988427","-85.89970786988427","-85.89970786988427"
"1324","-92.18471064055676","-92.18471064055676","-92.18471064055676","-85.98178271101659","-85.98178271101659","-85.98178271101659"
"1325","-92.26753088802978","-92.26753088802978","-92.26753088802978","-86.06434446867725","-86.06434446867725","-86.06434446867725"
"1326","-92.35019100423635","-92.35019100423635","-92.35019100423635","-86.14737023725662","-86.14737023725662","-86.14737023725662"
"1327","-92.43283180159777","-92.43283180159777","-92.43283180159777","-86.23083537758892","-86.23083537758892","-86.23083537758892"
"1328","-92.51551288728875","-92.51551288728875","-92.51551288728875","-86.31471226778808","-86.31471226778808","-86.31471226778808"
"1329","-92.59837983559062","-92.59837983559062","-92.59837983559062","-86.39896787572349","-86.39896787572349","-86.39896787572349"
"1330","-92.68142874248655","-92.68142874248655","-92.68142874248655","-86.4835627660519","-86.4835627660519","-86.4835627660519"
"1331","-92.76474205089475","-92.76474205089475","-92.76474205089475","-86.5684500398118","-86.5684500398118","-86.5684500398118"
"1332","-92.84851235272944","-92.84851235272944","-92.84851235272944","-86.65364617254025","-86.65364617254025","-86.65364617254025"
"1333","-92.93298336239333","-92.93298336239333","-92.93298336239333","-86.7391537750969","-86.7391537750969","-86.7391537750969"
"1334","-93.01837454882474","-93.01837454882474","-93.01837454882474","-86.824967756405","-86.824967756405","-86.824967756405"
"1335","-93.10483748120376","-93.10483748120376","-93.10483748120376","-86.91108182033571","-86.91108182033571","-86.91108182033571"
"1336","-93.19246670928507","-93.19246670928507","-93.19246670928507","-86.99748819278605","-86.99748819278605","-86.99748819278605"
"1337","-93.28126284784216","-93.28126284784216","-93.28126284784216","-87.08418206985037","-87.08418206985037","-87.08418206985037"
"1338","-93.37125746914526","-93.37125746914526","-93.37125746914526","-87.17116149039333","-87.17116149039333","-87.17116149039333"
"1339","-93.4623938479345","-93.4623938479345","-93.4623938479345","-87.25842965801324","-87.25842965801324","-87.25842965801324"
"1340","-93.55459660289011","-93.55459660289011","-93.55459660289011","-87.34593205368091","-87.34593205368091","-87.34593205368091"
"1341","-93.64776368938588","-93.64776368938588","-93.64776368938588","-87.43362623843768","-87.43362623843768","-87.43362623843768"
"1342","-93.74176959920366","-93.74176959920366","-93.74176959920366","-87.5214782288784","-87.5214782288784","-87.5214782288784"
"1343","-93.83646725095468","-93.83646725095468","-93.83646725095468","-87.60945903900591","-87.60945903900591","-87.60945903900591"
"1344","-93.9316922743452","-93.9316922743452","-93.9316922743452","-87.69754169752595","-87.69754169752595","-87.69754169752595"
"1345","-94.02726719189565","-94.02726719189565","-94.02726719189565","-87.78569875291194","-87.78569875291194","-87.78569875291194"
"1346","-94.12300770159898","-94.12300770159898","-94.12300770159898","-87.87390022925246","-87.87390022925246","-87.87390022925246"
"1347","-94.21872831490325","-94.21872831490325","-94.21872831490325","-87.96211052023446","-87.96211052023446","-87.96211052023446"
"1348","-94.31424802511548","-94.31424802511548","-94.31424802511548","-88.0502858460724","-88.0502858460724","-88.0502858460724"
"1349","-94.40939607584006","-94.40939607584006","-94.40939607584006","-88.13844107968833","-88.13844107968833","-88.13844107968833"
"1350","-94.50401748306649","-94.50401748306649","-94.50401748306649","-88.226582851283","-88.226582851283","-88.226582851283"
"1351","-94.59797804432155","-94.59797804432155","-94.59797804432155","-88.31470841595564","-88.31470841595564","-88.31470841595564"
"1352","-94.69116839268945","-94.69116839268945","-94.69116839268945","-88.40281780838966","-88.40281780838966","-88.40281780838966"
"1353","-94.78350699449958","-94.78350699449958","-94.78350699449958","-88.49091276201428","-88.49091276201428","-88.49091276201428"
"1354","-94.87494098884224","-94.87494098884224","-94.87494098884224","-88.57899605648008","-88.57899605648008","-88.57899605648008"
"1355","-94.96544766166915","-94.96544766166915","-94.96544766166915","-88.66708040333351","-88.66708040333351","-88.66708040333351"
"1356","-95.05503831095336","-95.05503831095336","-95.05503831095336","-88.75517737577566","-88.75517737577566","-88.75517737577566"
"1357","-95.14375342037894","-95.14375342037894","-95.14375342037894","-88.84330398416768","-88.84330398416768","-88.84330398416768"
"1358","-95.23166750088892","-95.23166750088892","-95.23166750088892","-88.9314863860264","-88.9314863860264","-88.9314863860264"
"1359","-95.3188789453031","-95.3188789453031","-95.3188789453031","-89.01975862964042","-89.01975862964042","-89.01975862964042"
"1360","-95.40551420511078","-95.40551420511078","-95.40551420511078","-89.10810209946314","-89.10810209946314","-89.10810209946314"
"1361","-95.4917189372597","-95.4917189372597","-95.4917189372597","-89.19650883709758","-89.19650883709758","-89.19650883709758"
"1362","-95.57758341106117","-95.57758341106117","-95.57758341106117","-89.28497868884313","-89.28497868884313","-89.28497868884313"
"1363","-95.66319523537747","-95.66319523537747","-95.66319523537747","-89.37351640434193","-89.37351640434193","-89.37351640434193"
"1364","-95.74863558917687","-95.74863558917687","-95.74863558917687","-89.46212772579746","-89.46212772579746","-89.46212772579746"
"1365","-95.83398297467382","-95.83398297467382","-95.83398297467382","-89.55081456039747","-89.55081456039747","-89.55081456039747"
"1366","-95.91931072249577","-95.91931072249577","-95.91931072249577","-89.63957596595125","-89.63957596595125","-89.63957596595125"
"1367","-96.00460394430053","-96.00460394430053","-96.00460394430053","-89.72840460857233","-89.72840460857233","-89.72840460857233"
"1368","-96.08985369160315","-96.08985369160315","-96.08985369160315","-89.81728624948836","-89.81728624948836","-89.81728624948836"
"1369","-96.17528934337263","-96.17528934337263","-96.17528934337263","-89.90619732647379","-89.90619732647379","-89.90619732647379"
"1370","-96.2612036253931","-96.2612036253931","-96.2612036253931","-89.99508098113371","-89.99508098113371","-89.99508098113371"
"1371","-96.34779544937138","-96.34779544937138","-96.34779544937138","-90.08390385229083","-90.08390385229083","-90.08390385229083"
"1372","-96.43514715978195","-96.43514715978195","-96.43514715978195","-90.17267197768653","-90.17267197768653","-90.17267197768653"
"1373","-96.52325586925551","-96.52325586925551","-96.52325586925551","-90.26146956824606","-90.26146956824606","-90.26146956824606"
"1374","-96.61211562392135","-96.61211562392135","-96.61211562392135","-90.35033363668262","-90.35033363668262","-90.35033363668262"
"1375","-96.70171199962202","-96.70171199962202","-96.70171199962202","-90.43926580487299","-90.43926580487299","-90.43926580487299"
"1376","-96.79202136903689","-96.79202136903689","-96.79202136903689","-90.52826405679076","-90.52826405679076","-90.52826405679076"
"1377","-96.88301010702972","-96.88301010702972","-96.88301010702972","-90.61733117303284","-90.61733117303284","-90.61733117303284"
"1378","-96.97463567608075","-96.97463567608075","-96.97463567608075","-90.70648246240067","-90.70648246240067","-90.70648246240067"
"1379","-97.06684797633932","-97.06684797633932","-97.06684797633932","-90.79573396232995","-90.79573396232995","-90.79573396232995"
"1380","-97.15959194177228","-97.15959194177228","-97.15959194177228","-90.88510621862031","-90.88510621862031","-90.88510621862031"
"1381","-97.2528087252646","-97.2528087252646","-97.2528087252646","-90.97463231459949","-90.97463231459949","-90.97463231459949"
"1382","-97.3464383986063","-97.3464383986063","-97.3464383986063","-91.06434924397294","-91.06434924397294","-91.06434924397294"
"1383","-97.44041797821023","-97.44041797821023","-97.44041797821023","-91.15429863501672","-91.15429863501672","-91.15429863501672"
"1384","-97.53467652143212","-97.53467652143212","-97.53467652143212","-91.24447350091202","-91.24447350091202","-91.24447350091202"
"1385","-97.62914809070375","-97.62914809070375","-97.62914809070375","-91.33487642905222","-91.33487642905222","-91.33487642905222"
"1386","-97.72378456140477","-97.72378456140477","-97.72378456140477","-91.42551512132144","-91.42551512132144","-91.42551512132144"
"1387","-97.81853896655791","-97.81853896655791","-97.81853896655791","-91.51640028722055","-91.51640028722055","-91.51640028722055"
"1388","-97.9133864953732","-97.9133864953732","-97.9133864953732","-91.60754221698913","-91.60754221698913","-91.60754221698913"
"1389","-98.00831271853455","-98.00831271853455","-98.00831271853455","-91.69894854534148","-91.69894854534148","-91.69894854534148"
"1390","-98.10328803973657","-98.10328803973657","-98.10328803973657","-91.79062068314549","-91.79062068314549","-91.79062068314549"
"1391","-98.19826151473097","-98.19826151473097","-98.19826151473097","-91.88255664132836","-91.88255664132836","-91.88255664132836"
"1392","-98.29323134674803","-98.29323134674803","-98.29323134674803","-91.97474486449175","-91.97474486449175","-91.97474486449175"
"1393","-98.38818802616424","-98.38818802616424","-98.38818802616424","-92.0671712052564","-92.0671712052564","-92.0671712052564"
"1394","-98.4831025673836","-98.4831025673836","-98.4831025673836","-92.15981326331527","-92.15981326331527","-92.15981326331527"
"1395","-98.57795708093003","-98.57795708093003","-98.57795708093003","-92.25261733069428","-92.25261733069428","-92.25261733069428"
"1396","-98.67272029897063","-98.67272029897063","-98.67272029897063","-92.34554253065858","-92.34554253065858","-92.34554253065858"
"1397","-98.76735707003624","-98.76735707003624","-98.76735707003624","-92.4386088633241","-92.4386088633241","-92.4386088633241"
"1398","-98.8618213915488","-98.8618213915488","-98.8618213915488","-92.53182718642374","-92.53182718642374","-92.53182718642374"
"1399","-98.95608460535367","-98.95608460535367","-98.95608460535367","-92.62518759776096","-92.62518759776096","-92.62518759776096"
"1400","-99.05011265210477","-99.05011265210477","-99.05011265210477","-92.71868880043246","-92.71868880043246","-92.71868880043246"
"1401","-99.14386817098308","-99.14386817098308","-99.14386817098308","-92.81232252477918","-92.81232252477918","-92.81232252477918"
"1402","-99.23731180630243","-99.23731180630243","-99.23731180630243","-92.90606845557632","-92.90606845557632","-92.90606845557632"
"1403","-99.33039826430176","-99.33039826430176","-99.33039826430176","-92.99993975178589","-92.99993975178589","-92.99993975178589"
"1404","-99.42308122246828","-99.42308122246828","-99.42308122246828","-93.09398533865219","-93.09398533865219","-93.09398533865219"
"1405","-99.51531593998818","-99.51531593998818","-99.51531593998818","-93.18821592916672","-93.18821592916672","-93.18821592916672"
"1406","-99.60706085145182","-99.60706085145182","-99.60706085145182","-93.2826371333258","-93.2826371333258","-93.2826371333258"
"1407","-99.6982816031723","-99.6982816031723","-99.6982816031723","-93.37722981334856","-93.37722981334856","-93.37722981334856"
"1408","-99.78895272525435","-99.78895272525435","-99.78895272525435","-93.47198072867806","-93.47198072867806","-93.47198072867806"
"1409","-99.87906023123529","-99.87906023123529","-99.87906023123529","-93.56687848611877","-93.56687848611877","-93.56687848611877"
"1410","-99.96860380566098","-99.96860380566098","-99.96860380566098","-93.66191390524158","-93.66191390524158","-93.66191390524158"
"1411","-100.05759683632296","-100.05759683632296","-100.05759683632296","-93.75707645474718","-93.75707645474718","-93.75707645474718"
"1412","-100.146067617238","-100.146067617238","-100.146067617238","-93.85235596097377","-93.85235596097377","-93.85235596097377"
"1413","-100.2340606983136","-100.2340606983136","-100.2340606983136","-93.94774231993333","-93.94774231993333","-93.94774231993333"
"1414","-100.32164180740713","-100.32164180740713","-100.32164180740713","-94.04322279235652","-94.04322279235652","-94.04322279235652"
"1415","-100.40889169693658","-100.40889169693658","-100.40889169693658","-94.1387856597682","-94.1387856597682","-94.1387856597682"
"1416","-100.49590845327253","-100.49590845327253","-100.49590845327253","-94.23441595123664","-94.23441595123664","-94.23441595123664"
"1417","-100.58280216598382","-100.58280216598382","-100.58280216598382","-94.33010816650507","-94.33010816650507","-94.33010816650507"
"1418","-100.66962806156195","-100.66962806156195","-100.66962806156195","-94.42585403374977","-94.42585403374977","-94.42585403374977"
"1419","-100.75645477781092","-100.75645477781092","-100.75645477781092","-94.52164407755937","-94.52164407755937","-94.52164407755937"
"1420","-100.84334293306635","-100.84334293306635","-100.84334293306635","-94.61746999536409","-94.61746999536409","-94.61746999536409"
"1421","-100.93034132697345","-100.93034132697345","-100.93034132697345","-94.71332399138603","-94.71332399138603","-94.71332399138603"
"1422","-101.01752849904469","-101.01752849904469","-101.01752849904469","-94.80920218409055","-94.80920218409055","-94.80920218409055"
"1423","-101.10499556242264","-101.10499556242264","-101.10499556242264","-94.90509907011086","-94.90509907011086","-94.90509907011086"
"1424","-101.19281152146192","-101.19281152146192","-101.19281152146192","-95.00100955933439","-95.00100955933439","-95.00100955933439"
"1425","-101.28102988357615","-101.28102988357615","-101.28102988357615","-95.09692519617596","-95.09692519617596","-95.09692519617596"
"1426","-101.36968790117906","-101.36968790117906","-101.36968790117906","-95.192838491218","-95.192838491218","-95.192838491218"
"1427","-101.4588064723754","-101.4588064723754","-101.4588064723754","-95.28874221880504","-95.28874221880504","-95.28874221880504"
"1428","-101.54839029419117","-101.54839029419117","-101.54839029419117","-95.384630038751","-95.384630038751","-95.384630038751"
"1429","-101.63843068292711","-101.63843068292711","-101.63843068292711","-95.48049687606935","-95.48049687606935","-95.48049687606935"
"1430","-101.72890678768884","-101.72890678768884","-101.72890678768884","-95.57633723121758","-95.57633723121758","-95.57633723121758"
"1431","-101.81978718441106","-101.81978718441106","-101.81978718441106","-95.67214627530961","-95.67214627530961","-95.67214627530961"
"1432","-101.91102733799794","-101.91102733799794","-101.91102733799794","-95.76792083746214","-95.76792083746214","-95.76792083746214"
"1433","-102.00255567981726","-102.00255567981726","-102.00255567981726","-95.86366049438058","-95.86366049438058","-95.86366049438058"
"1434","-102.09421881217335","-102.09421881217335","-102.09421881217335","-95.95936668044338","-95.95936668044338","-95.95936668044338"
"1435","-102.18594027057712","-102.18594027057712","-102.18594027057712","-96.05504236912395","-96.05504236912395","-96.05504236912395"
"1436","-102.2776291465197","-102.2776291465197","-102.2776291465197","-96.15067466982786","-96.15067466982786","-96.15067466982786"
"1437","-102.36922999903547","-102.36922999903547","-102.36922999903547","-96.24625690693898","-96.24625690693898","-96.24625690693898"
"1438","-102.46066466853478","-102.46066466853478","-102.46066466853478","-96.34178420345094","-96.34178420345094","-96.34178420345094"
"1439","-102.55187551715332","-102.55187551715332","-102.55187551715332","-96.43725289458766","-96.43725289458766","-96.43725289458766"
"1440","-102.6428766930363","-102.6428766930363","-102.6428766930363","-96.53265677248397","-96.53265677248397","-96.53265677248397"
"1441","-102.73365909596143","-102.73365909596143","-102.73365909596143","-96.62799472742284","-96.62799472742284","-96.62799472742284"
"1442","-102.82416726037766","-102.82416726037766","-102.82416726037766","-96.7232640626733","-96.7232640626733","-96.7232640626733"
"1443","-102.91435496490155","-102.91435496490155","-102.91435496490155","-96.81846335358408","-96.81846335358408","-96.81846335358408"
"1444","-103.00417525170775","-103.00417525170775","-103.00417525170775","-96.91358529915502","-96.91358529915502","-96.91358529915502"
"1445","-103.09355079554008","-103.09355079554008","-103.09355079554008","-97.00861746176948","-97.00861746176948","-97.00861746176948"
"1446","-103.18241965530797","-103.18241965530797","-103.18241965530797","-97.10356790030012","-97.10356790030012","-97.10356790030012"
"1447","-103.27070691894316","-103.27070691894316","-103.27070691894316","-97.19844120056597","-97.19844120056597","-97.19844120056597"
"1448","-103.35829720004159","-103.35829720004159","-103.35829720004159","-97.2932393543983","-97.2932393543983","-97.2932393543983"
"1449","-103.44512043831739","-103.44512043831739","-103.44512043831739","-97.38796246355264","-97.38796246355264","-97.38796246355264"
"1450","-103.53103274065415","-103.53103274065415","-103.53103274065415","-97.48261024875993","-97.48261024875993","-97.48261024875993"
"1451","-103.61594302027947","-103.61594302027947","-103.61594302027947","-97.57718332712743","-97.57718332712743","-97.57718332712743"
"1452","-103.69975021432269","-103.69975021432269","-103.69975021432269","-97.67168417337788","-97.67168417337788","-97.67168417337788"
"1453","-103.78234587197905","-103.78234587197905","-103.78234587197905","-97.76611647978895","-97.76611647978895","-97.76611647978895"
"1454","-103.86361836983428","-103.86361836983428","-103.86361836983428","-97.860487438626","-97.860487438626","-97.860487438626"
"1455","-103.94345646856276","-103.94345646856276","-103.94345646856276","-97.9548047719298","-97.9548047719298","-97.9548047719298"
"1456","-104.02175526461754","-104.02175526461754","-104.02175526461754","-98.0490851954557","-98.0490851954557","-98.0490851954557"
"1457","-104.0984190920619","-104.0984190920619","-104.0984190920619","-98.14331350901621","-98.14331350901621","-98.14331350901621"
"1458","-104.17336664614102","-104.17336664614102","-104.17336664614102","-98.23748154604345","-98.23748154604345","-98.23748154604345"
"1459","-104.24653493625318","-104.24653493625318","-104.24653493625318","-98.33159331892391","-98.33159331892391","-98.33159331892391"
"1460","-104.31788278777258","-104.31788278777258","-104.31788278777258","-98.42565249944167","-98.42565249944167","-98.42565249944167"
"1461","-104.387393379499","-104.387393379499","-104.387393379499","-98.5196623822808","-98.5196623822808","-98.5196623822808"
"1462","-104.45507684018713","-104.45507684018713","-104.45507684018713","-98.61362265198073","-98.61362265198073","-98.61362265198073"
"1463","-104.52097173323486","-104.52097173323486","-104.52097173323486","-98.70753155719953","-98.70753155719953","-98.70753155719953"
"1464","-104.58514535572796","-104.58514535572796","-104.58514535572796","-98.80138513200451","-98.80138513200451","-98.80138513200451"
"1465","-104.6476931934851","-104.6476931934851","-104.6476931934851","-98.89517336567135","-98.89517336567135","-98.89517336567135"
"1466","-104.70874107699582","-104.70874107699582","-104.70874107699582","-98.98888733623883","-98.98888733623883","-98.98888733623883"
"1467","-104.7684444839236","-104.7684444839236","-104.7684444839236","-99.08251332876408","-99.08251332876408","-99.08251332876408"
"1468","-104.82685963804322","-104.82685963804322","-104.82685963804322","-99.17603036173246","-99.17603036173246","-99.17603036173246"
"1469","-104.88407008549747","-104.88407008549747","-104.88407008549747","-99.2694078275193","-99.2694078275193","-99.2694078275193"
"1470","-104.94017584073787","-104.94017584073787","-104.94017584073787","-99.36264737034506","-99.36264737034506","-99.36264737034506"
"1471","-104.99528676551263","-104.99528676551263","-104.99528676551263","-99.4557416415549","-99.4557416415549","-99.4557416415549"
"1472","-105.04951269314508","-105.04951269314508","-105.04951269314508","-99.5486780168713","-99.5486780168713","-99.5486780168713"
"1473","-105.10296034048149","-105.10296034048149","-105.10296034048149","-99.6414408494953","-99.6414408494953","-99.6414408494953"
"1474","-105.15572463307545","-105.15572463307545","-105.15572463307545","-99.73401062199991","-99.73401062199991","-99.73401062199991"
"1475","-105.2080192378542","-105.2080192378542","-105.2080192378542","-99.82636891325699","-99.82636891325699","-99.82636891325699"
"1476","-105.25990198269534","-105.25990198269534","-105.25990198269534","-99.91849760910762","-99.91849760910762","-99.91849760910762"
