"Step","kind-glitter-492 - position_y","kind-glitter-492 - position_y__MIN","kind-glitter-492 - position_y__MAX","restful-moon-491 - position_y","restful-moon-491 - position_y__MIN","restful-moon-491 - position_y__MAX"
"1981","-73.28918814310138","-73.28918814310138","-73.28918814310138","-69.83044423420851","-69.83044423420851","-69.83044423420851"
"1982","-73.33406814489365","-73.33406814489365","-73.33406814489365","-69.88940798422352","-69.88940798422352","-69.88940798422352"
"1983","-73.37855881312501","-73.37855881312501","-73.37855881312501","-69.94712895463962","-69.94712895463962","-69.94712895463962"
"1984","-73.42271225087696","-73.42271225087696","-73.42271225087696","-70.00353389263596","-70.00353389263596","-70.00353389263596"
"1985","-73.46660742078906","-73.46660742078906","-73.46660742078906","-70.05855926880409","-70.05855926880409","-70.05855926880409"
"1986","-73.51034992124288","-73.51034992124288","-73.51034992124288","-70.11215405898643","-70.11215405898643","-70.11215405898643"
"1987","-73.55406980197723","-73.55406980197723","-73.55406980197723","-70.16428390572936","-70.16428390572936","-70.16428390572936"
"1988","-73.59777807811102","-73.59777807811102","-73.59777807811102","-70.21493372881571","-70.21493372881571","-70.21493372881571"
"1989","-73.64151580695015","-73.64151580695015","-73.64151580695015","-70.26411110878482","-70.26411110878482","-70.26411110878482"
"1990","-73.68534426173935","-73.68534426173935","-73.68534426173935","-70.31184826833895","-70.31184826833895","-70.31184826833895"
"1991","-73.72933454470231","-73.72933454470231","-73.72933454470231","-70.35820233754433","-70.35820233754433","-70.35820233754433"
"1992","-73.77356087127721","-73.77356087127721","-73.77356087127721","-70.40325782599152","-70.40325782599152","-70.40325782599152"
"1993","-73.8180947159608","-73.8180947159608","-73.8180947159608","-70.4471269143429","-70.4471269143429","-70.4471269143429"
"1994","-73.86299724991859","-73.86299724991859","-73.86299724991859","-70.48980451196796","-70.48980451196796","-70.48980451196796"
"1995","-73.90831704655186","-73.90831704655186","-73.90831704655186","-70.53131579095843","-70.53131579095843","-70.53131579095843"
"1996","-73.95408567416871","-73.95408567416871","-73.95408567416871","-70.57170674920789","-70.57170674920789","-70.57170674920789"
"1997","-74.0003149914894","-74.0003149914894","-74.0003149914894","-70.61103572813927","-70.61103572813927","-70.61103572813927"
"1998","-74.04699540538464","-74.04699540538464","-74.04699540538464","-70.64936565767815","-70.64936565767815","-70.64936565767815"
"1999","-74.09409352977843","-74.09409352977843","-74.09409352977843","-70.68675755937208","-70.68675755937208","-70.68675755937208"
"2000","-74.14154888771345","-74.14154888771345","-74.14154888771345","-70.72326380141176","-70.72326380141176","-70.72326380141176"
"2001","-74.18927874925105","-74.18927874925105","-74.18927874925105","-70.75892354911292","-70.75892354911292","-70.75892354911292"
"2002","-74.23731764741015","-74.23731764741015","-74.23731764741015","-70.7937604579682","-70.7937604579682","-70.7937604579682"
"2003","-74.28567066359656","-74.28567066359656","-74.28567066359656","-70.82792746385473","-70.82792746385473","-70.82792746385473"
"2004","-74.33432259115186","-74.33432259115186","-74.33432259115186","-70.86154906532639","-70.86154906532639","-70.86154906532639"
"2005","-74.3832468979492","-74.3832468979492","-74.3832468979492","-70.89473213507456","-70.89473213507456","-70.89473213507456"
"2006","-74.43241319047847","-74.43241319047847","-74.43241319047847","-70.92757041592661","-70.92757041592661","-70.92757041592661"
"2007","-74.48179208342782","-74.48179208342782","-74.48179208342782","-70.96015065473529","-70.96015065473529","-70.96015065473529"
"2008","-74.53136038513264","-74.53136038513264","-74.53136038513264","-70.9925583125848","-70.9925583125848","-70.9925583125848"
"2009","-74.5811059935134","-74.5811059935134","-74.5811059935134","-71.02488093917653","-71.02488093917653","-71.02488093917653"
"2010","-74.63102981060129","-74.63102981060129","-74.63102981060129","-71.05721305181699","-71.05721305181699","-71.05721305181699"
"2011","-74.68114683119279","-74.68114683119279","-74.68114683119279","-71.08966117866815","-71.08966117866815","-71.08966117866815"
"2012","-74.73149183239391","-74.73149183239391","-74.73149183239391","-71.12234603468053","-71.12234603468053","-71.12234603468053"
"2013","-74.78211968932608","-74.78211968932608","-74.78211968932608","-71.15540164724077","-71.15540164724077","-71.15540164724077"
"2014","-74.83310702819828","-74.83310702819828","-74.83310702819828","-71.18897719647623","-71.18897719647623","-71.18897719647623"
"2015","-74.8845493619368","-74.8845493619368","-74.8845493619368","-71.22323788487476","-71.22323788487476","-71.22323788487476"
"2016","-74.93642748111986","-74.93642748111986","-74.93642748111986","-71.25836540165234","-71.25836540165234","-71.25836540165234"
"2017","-74.98874998538587","-74.98874998538587","-74.98874998538587","-71.29440873601334","-71.29440873601334","-71.29440873601334"
"2018","-75.04154408541423","-75.04154408541423","-75.04154408541423","-71.33144058009132","-71.33144058009132","-71.33144058009132"
"2019","-75.09484714634648","-75.09484714634648","-75.09484714634648","-71.3695470077392","-71.3695470077392","-71.3695470077392"
"2020","-75.14869979365214","-75.14869979365214","-75.14869979365214","-71.40881770110532","-71.40881770110532","-71.40881770110532"
"2021","-75.20313989937712","-75.20313989937712","-75.20313989937712","-71.44933816248049","-71.44933816248049","-71.44933816248049"
"2022","-75.25819741680297","-75.25819741680297","-75.25819741680297","-71.49118399105014","-71.49118399105014","-71.49118399105014"
"2023","-75.31389043354417","-75.31389043354417","-75.31389043354417","-71.53441591616824","-71.53441591616824","-71.53441591616824"
"2024","-75.37022229879494","-75.37022229879494","-75.37022229879494","-71.5790757579671","-71.5790757579671","-71.5790757579671"
"2025","-75.42717990185756","-75.42717990185756","-75.42717990185756","-71.62518421482203","-71.62518421482203","-71.62518421482203"
"2026","-75.48473118346213","-75.48473118346213","-75.48473118346213","-71.67273893600309","-71.67273893600309","-71.67273893600309"
"2027","-75.54282003954832","-75.54282003954832","-75.54282003954832","-71.72171397374427","-71.72171397374427","-71.72171397374427"
"2028","-75.60136043230715","-75.60136043230715","-75.60136043230715","-71.77205951219085","-71.77205951219085","-71.77205951219085"
"2029","-75.66019342886717","-75.66019342886717","-75.66019342886717","-71.82370057750765","-71.82370057750765","-71.82370057750765"
"2030","-75.71917736743234","-75.71917736743234","-75.71917736743234","-71.87654005824471","-71.87654005824471","-71.87654005824471"
"2031","-75.7781861484994","-75.7781861484994","-75.7781861484994","-71.93045749202815","-71.93045749202815","-71.93045749202815"
"2032","-75.83721606890188","-75.83721606890188","-75.83721606890188","-71.98532581263653","-71.98532581263653","-71.98532581263653"
"2033","-75.89623782686527","-75.89623782686527","-75.89623782686527","-72.04112639251841","-72.04112639251841","-72.04112639251841"
"2034","-75.9552067092677","-75.9552067092677","-75.9552067092677","-72.09781070434559","-72.09781070434559","-72.09781070434559"
"2035","-76.01406867484319","-76.01406867484319","-76.01406867484319","-72.15531303432395","-72.15531303432395","-72.15531303432395"
"2036","-76.07275926907782","-76.07275926907782","-76.07275926907782","-72.2135572843718","-72.2135572843718","-72.2135572843718"
"2037","-76.13121117921361","-76.13121117921361","-76.13121117921361","-72.27246406341926","-72.27246406341926","-72.27246406341926"
"2038","-76.18937418431126","-76.18937418431126","-76.18937418431126","-72.3319587970135","-72.3319587970135","-72.3319587970135"
"2039","-76.24720844916631","-76.24720844916631","-76.24720844916631","-72.39197544338963","-72.39197544338963","-72.39197544338963"
"2040","-76.30468559014922","-76.30468559014922","-76.30468559014922","-72.45246443323391","-72.45246443323391","-72.45246443323391"
"2041","-76.36178943064222","-76.36178943064222","-76.36178943064222","-72.51339176635973","-72.51339176635973","-72.51339176635973"
"2042","-76.41852444499267","-76.41852444499267","-76.41852444499267","-72.57474052055875","-72.57474052055875","-72.57474052055875"
"2043","-76.47491366219589","-76.47491366219589","-76.47491366219589","-72.63651232061508","-72.63651232061508","-72.63651232061508"
"2044","-76.53099847644775","-76.53099847644775","-76.53099847644775","-72.69860550560935","-72.69860550560935","-72.69860550560935"
"2045","-76.58684806306232","-76.58684806306232","-76.58684806306232","-72.76094564952123","-72.76094564952123","-72.76094564952123"
"2046","-76.64255625726926","-76.64255625726926","-76.64255625726926","-72.82347745299276","-72.82347745299276","-72.82347745299276"
"2047","-76.69823831298707","-76.69823831298707","-76.69823831298707","-72.88615770823374","-72.88615770823374","-72.88615770823374"
"2048","-76.75390201619982","-76.75390201619982","-76.75390201619982","-72.9489493896568","-72.9489493896568","-72.9489493896568"
"2049","-76.80958353412184","-76.80958353412184","-76.80958353412184","-73.01181692043477","-73.01181692043477","-73.01181692043477"
"2050","-76.86533728689655","-76.86533728689655","-76.86533728689655","-73.07472139036537","-73.07472139036537","-73.07472139036537"
"2051","-76.92122833307796","-76.92122833307796","-76.92122833307796","-73.13761778263806","-73.13761778263806","-73.13761778263806"
"2052","-76.97732448636403","-76.97732448636403","-76.97732448636403","-73.20045228065112","-73.20045228065112","-73.20045228065112"
"2053","-77.03369015553035","-77.03369015553035","-77.03369015553035","-73.26315972975439","-73.26315972975439","-73.26315972975439"
"2054","-77.09038003229887","-77.09038003229887","-77.09038003229887","-73.32566109810492","-73.32566109810492","-73.32566109810492"
"2055","-77.1474371367034","-77.1474371367034","-77.1474371367034","-73.38786086695588","-73.38786086695588","-73.38786086695588"
"2056","-77.20489011303911","-77.20489011303911","-77.20489011303911","-73.44964754869153","-73.44964754869153","-73.44964754869153"
"2057","-77.26274963507468","-77.26274963507468","-77.26274963507468","-73.51089361794531","-73.51089361794531","-73.51089361794531"
"2058","-77.32100729054649","-77.32100729054649","-77.32100729054649","-73.57145480982832","-73.57145480982832","-73.57145480982832"
"2059","-77.37963275151574","-77.37963275151574","-77.37963275151574","-73.63129412941223","-73.63129412941223","-73.63129412941223"
"2060","-77.43856672662623","-77.43856672662623","-77.43856672662623","-73.69034841917326","-73.69034841917326","-73.69034841917326"
"2061","-77.49772903688117","-77.49772903688117","-77.49772903688117","-73.74853823347999","-73.74853823347999","-73.74853823347999"
"2062","-77.55700339288188","-77.55700339288188","-77.55700339288188","-73.8057754877338","-73.8057754877338","-73.8057754877338"
"2063","-77.6162764474892","-77.6162764474892","-77.6162764474892","-73.86196974753469","-73.86196974753469","-73.86196974753469"
"2064","-77.67541267336127","-77.67541267336127","-77.67541267336127","-73.91703453625286","-73.91703453625286","-73.91703453625286"
"2065","-77.73438143080014","-77.73438143080014","-77.73438143080014","-73.97089177128993","-73.97089177128993","-73.97089177128993"
"2066","-77.79312456844818","-77.79312456844818","-77.79312456844818","-74.02347600686714","-74.02347600686714","-74.02347600686714"
"2067","-77.85144653589329","-77.85144653589329","-77.85144653589329","-74.07473856862305","-74.07473856862305","-74.07473856862305"
"2068","-77.90928564073874","-77.90928564073874","-77.90928564073874","-74.12465049183889","-74.12465049183889","-74.12465049183889"
"2069","-77.96643044918515","-77.96643044918515","-77.96643044918515","-74.17320471136384","-74.17320471136384","-74.17320471136384"
"2070","-78.02266426159473","-78.02266426159473","-78.02266426159473","-74.22041845608068","-74.22041845608068","-74.22041845608068"
"2071","-78.07776467039102","-78.07776467039102","-78.07776467039102","-74.26633491090581","-74.26633491090581","-74.26633491090581"
"2072","-78.1316344762015","-78.1316344762015","-78.1316344762015","-74.31102490113364","-74.31102490113364","-74.31102490113364"
"2073","-78.18416382846812","-78.18416382846812","-78.18416382846812","-74.35458723959785","-74.35458723959785","-74.35458723959785"
"2074","-78.23523592962258","-78.23523592962258","-78.23523592962258","-74.39714824830773","-74.39714824830773","-74.39714824830773"
"2075","-78.28473451466294","-78.28473451466294","-78.28473451466294","-74.43871609819396","-74.43871609819396","-74.43871609819396"
"2076","-78.33254955886899","-78.33254955886899","-78.33254955886899","-74.47933047876099","-74.47933047876099","-74.47933047876099"
"2077","-78.37858338235696","-78.37858338235696","-78.37858338235696","-74.51905250791123","-74.51905250791123","-74.51905250791123"
"2078","-78.42275524745547","-78.42275524745547","-78.42275524745547","-74.55795537431133","-74.55795537431133","-74.55795537431133"
"2079","-78.46500506374123","-78.46500506374123","-78.46500506374123","-74.59611727890669","-74.59611727890669","-74.59611727890669"
"2080","-78.50529681862457","-78.50529681862457","-78.50529681862457","-74.63361327892298","-74.63361327892298","-74.63361327892298"
"2081","-78.54362109791747","-78.54362109791747","-78.54362109791747","-74.67051016059905","-74.67051016059905","-74.67051016059905"
"2082","-78.57999708830786","-78.57999708830786","-78.57999708830786","-74.70685887209974","-74.70685887209974","-74.70685887209974"
"2083","-78.61447385753812","-78.61447385753812","-78.61447385753812","-74.74268875251678","-74.74268875251678","-74.74268875251678"
"2084","-78.64713116489632","-78.64713116489632","-78.64713116489632","-74.77799225924711","-74.77799225924711","-74.77799225924711"
"2085","-78.67807916835548","-78.67807916835548","-78.67807916835548","-74.81288957521856","-74.81288957521856","-74.81288957521856"
"2086","-78.70745745610647","-78.70745745610647","-78.70745745610647","-74.84747500825875","-74.84747500825875","-74.84747500825875"
"2087","-78.73543304997474","-78.73543304997474","-78.73543304997474","-74.88182020812164","-74.88182020812164","-74.88182020812164"
"2088","-78.76220346993524","-78.76220346993524","-78.76220346993524","-74.91599362656346","-74.91599362656346","-74.91599362656346"
"2089","-78.787990093987","-78.787990093987","-78.787990093987","-74.95007156688605","-74.95007156688605","-74.95007156688605"
"2090","-78.81303647907815","-78.81303647907815","-78.81303647907815","-74.98413538595968","-74.98413538595968","-74.98413538595968"
"2091","-78.83760770770718","-78.83760770770718","-78.83760770770718","-75.01826825725833","-75.01826825725833","-75.01826825725833"
"2092","-78.86198844478805","-78.86198844478805","-78.86198844478805","-75.05255315629714","-75.05255315629714","-75.05255315629714"
"2093","-78.88648221092666","-78.88648221092666","-78.88648221092666","-75.08709444161047","-75.08709444161047","-75.08709444161047"
"2094","-78.91124757586243","-78.91124757586243","-78.91124757586243","-75.12202001677812","-75.12202001677812","-75.12202001677812"
"2095","-78.93645698015902","-78.93645698015902","-78.93645698015902","-75.1574572739053","-75.1574572739053","-75.1574572739053"
"2096","-78.96231547621686","-78.96231547621686","-78.96231547621686","-75.19354187758134","-75.19354187758134","-75.19354187758134"
"2097","-78.98921031228136","-78.98921031228136","-78.98921031228136","-75.23042467317201","-75.23042467317201","-75.23042467317201"
"2098","-79.01750992180793","-79.01750992180793","-79.01750992180793","-75.26827210126615","-75.26827210126615","-75.26827210126615"
"2099","-79.04740165217596","-79.04740165217596","-79.04740165217596","-75.30712006028519","-75.30712006028519","-75.30712006028519"
"2100","-79.07922200776399","-79.07922200776399","-79.07922200776399","-75.34702772432958","-75.34702772432958","-75.34702772432958"
"2101","-79.11328483359384","-79.11328483359384","-79.11328483359384","-75.38806707626861","-75.38806707626861","-75.38806707626861"
"2102","-79.14973475020174","-79.14973475020174","-79.14973475020174","-75.43031440315667","-75.43031440315667","-75.43031440315667"
"2103","-79.18870749106593","-79.18870749106593","-79.18870749106593","-75.47384203963881","-75.47384203963881","-75.47384203963881"
"2104","-79.23032129854637","-79.23032129854637","-79.23032129854637","-75.51871243332614","-75.51871243332614","-75.51871243332614"
"2105","-79.27467003871293","-79.27467003871293","-79.27467003871293","-75.56497317679374","-75.56497317679374","-75.56497317679374"
"2106","-79.3218189810416","-79.3218189810416","-79.3218189810416","-75.61265451979745","-75.61265451979745","-75.61265451979745"
"2107","-79.37180392705774","-79.37180392705774","-79.37180392705774","-75.66176561438849","-75.66176561438849","-75.66176561438849"
"2108","-79.42462886689326","-79.42462886689326","-79.42462886689326","-75.71229441447588","-75.71229441447588","-75.71229441447588"
"2109","-79.48026477804034","-79.48026477804034","-79.48026477804034","-75.7642057837371","-75.7642057837371","-75.7642057837371"
"2110","-79.53865119490136","-79.53865119490136","-79.53865119490136","-75.8174427674943","-75.8174427674943","-75.8174427674943"
"2111","-79.59969848760777","-79.59969848760777","-79.59969848760777","-75.87192654153618","-75.87192654153618","-75.87192654153618"
"2112","-79.66329065901044","-79.66329065901044","-79.66329065901044","-75.92755440795771","-75.92755440795771","-75.92755440795771"
"2113","-79.72928865311019","-79.72928865311019","-79.72928865311019","-75.98420507485002","-75.98420507485002","-75.98420507485002"
"2114","-79.7975340455081","-79.7975340455081","-79.7975340455081","-76.0417395678413","-76.0417395678413","-76.0417395678413"
"2115","-79.86785330260084","-79.86785330260084","-79.86785330260084","-76.1001353398811","-76.1001353398811","-76.1001353398811"
"2116","-79.94006008959094","-79.94006008959094","-79.94006008959094","-76.15934436680702","-76.15934436680702","-76.15934436680702"
"2117","-80.0139557188054","-80.0139557188054","-80.0139557188054","-76.21930058343101","-76.21930058343101","-76.21930058343101"
"2118","-80.08932723695911","-80.08932723695911","-80.08932723695911","-76.27992877306964","-76.27992877306964","-76.27992877306964"
"2119","-80.16596884155906","-80.16596884155906","-80.16596884155906","-76.34115403680873","-76.34115403680873","-76.34115403680873"
"2120","-80.24366758788139","-80.24366758788139","-80.24366758788139","-76.40290479153364","-76.40290479153364","-76.40290479153364"
"2121","-80.32217391167657","-80.32217391167657","-80.32217391167657","-76.46511922095297","-76.46511922095297","-76.46511922095297"
"2122","-80.40115196388307","-80.40115196388307","-80.40115196388307","-76.52775081569087","-76.52775081569087","-76.52775081569087"
"2123","-80.47996681539479","-80.47996681539479","-80.47996681539479","-76.59076759079245","-76.59076759079245","-76.59076759079245"
"2124","-80.55826795144648","-80.55826795144648","-80.55826795144648","-76.65415432648633","-76.65415432648633","-76.65415432648633"
"2125","-80.63598075482759","-80.63598075482759","-80.63598075482759","-76.71779500327015","-76.71779500327015","-76.71779500327015"
"2126","-80.71290986387515","-80.71290986387515","-80.71290986387515","-76.78159927745025","-76.78159927745025","-76.78159927745025"
"2127","-80.78899852457214","-80.78899852457214","-80.78899852457214","-76.845495445923","-76.845495445923","-76.845495445923"
"2128","-80.864059709666","-80.864059709666","-80.864059709666","-76.90942328778026","-76.90942328778026","-76.90942328778026"
"2129","-80.93791243128543","-80.93791243128543","-80.93791243128543","-76.97332794734727","-76.97332794734727","-76.97332794734727"
"2130","-81.01037182925842","-81.01037182925842","-81.01037182925842","-77.0371565605369","-77.0371565605369","-77.0371565605369"
"2131","-81.08137093560768","-81.08137093560768","-81.08137093560768","-77.1008532657489","-77.1008532657489","-77.1008532657489"
"2132","-81.15068328870245","-81.15068328870245","-81.15068328870245","-77.1643566654619","-77.1643566654619","-77.1643566654619"
"2133","-81.21820227040939","-81.21820227040939","-81.21820227040939","-77.22759652531144","-77.22759652531144","-77.22759652531144"
"2134","-81.28390198067427","-81.28390198067427","-81.28390198067427","-77.29049111846311","-77.29049111846311","-77.29049111846311"
"2135","-81.3477375588766","-81.3477375588766","-81.3477375588766","-77.35294500876543","-77.35294500876543","-77.35294500876543"
"2136","-81.40961158470199","-81.40961158470199","-81.40961158470199","-77.41484727646022","-77.41484727646022","-77.41484727646022"
"2137","-81.46919010060101","-81.46919010060101","-81.46919010060101","-77.476072601332","-77.476072601332","-77.476072601332"
"2138","-81.52623234206816","-81.52623234206816","-81.52623234206816","-77.53648165004812","-77.53648165004812","-77.53648165004812"
"2139","-81.58038735894935","-81.58038735894935","-81.58038735894935","-77.5960407050403","-77.5960407050403","-77.5960407050403"
"2140","-81.63143883886822","-81.63143883886822","-81.63143883886822","-77.65469069727405","-77.65469069727405","-77.65469069727405"
"2141","-81.67919642217642","-81.67919642217642","-81.67919642217642","-77.71235730423501","-77.71235730423501","-77.71235730423501"
"2142","-81.72350122583518","-81.72350122583518","-81.72350122583518","-77.76895847695705","-77.76895847695705","-77.76895847695705"
"2143","-81.76423139103927","-81.76423139103927","-81.76423139103927","-77.82441100163445","-77.82441100163445","-77.82441100163445"
"2144","-81.80130389348376","-81.80130389348376","-81.80130389348376","-77.87863549123738","-77.87863549123738","-77.87863549123738"
"2145","-81.8346770685864","-81.8346770685864","-81.8346770685864","-77.93156178579603","-77.93156178579603","-77.93156178579603"
"2146","-81.86435191304201","-81.86435191304201","-81.86435191304201","-77.98313286492872","-77.98313286492872","-77.98313286492872"
"2147","-81.89037182304791","-81.89037182304791","-81.89037182304791","-78.03330835645015","-78.03330835645015","-78.03330835645015"
"2148","-81.91282089416191","-81.91282089416191","-81.91282089416191","-78.0820677654595","-78.0820677654595","-78.0820677654595"
"2149","-81.93182172490668","-81.93182172490668","-81.93182172490668","-78.12941336234559","-78.12941336234559","-78.12941336234559"
"2150","-81.94753238941504","-81.94753238941504","-81.94753238941504","-78.17537176710061","-78.17537176710061","-78.17537176710061"
"2151","-81.96014299423646","-81.96014299423646","-81.96014299423646","-78.21999551756599","-78.21999551756599","-78.21999551756599"
"2152","-81.96987220308088","-81.96987220308088","-81.96987220308088","-78.26336376793995","-78.26336376793995","-78.26336376793995"
"2153","-81.97696339952705","-81.97696339952705","-81.97696339952705","-78.30558306818007","-78.30558306818007","-78.30558306818007"
"2154","-81.98168052025598","-81.98168052025598","-81.98168052025598","-78.34678759093843","-78.34678759093843","-78.34678759093843"
"2155","-81.98415092556202","-81.98415092556202","-81.98415092556202","-78.3871386097483","-78.3871386097483","-78.3871386097483"
"2156","-81.9845228145097","-81.9845228145097","-81.9845228145097","-78.42667732386157","-78.42667732386157","-78.42667732386157"
"2157","-81.98295300581643","-81.98295300581643","-81.98295300581643","-78.46547528377742","-78.46547528377742","-78.46547528377742"
"2158","-81.97959665264017","-81.97959665264017","-81.97959665264017","-78.50362332693783","-78.50362332693783","-78.50362332693783"
"2159","-81.97459923330383","-81.97459923330383","-81.97459923330383","-78.54122323787514","-78.54122323787514","-78.54122323787514"
"2160","-81.96808975607391","-81.96808975607391","-81.96808975607391","-78.57837872078679","-78.57837872078679","-78.57837872078679"
"2161","-81.96017561036678","-81.96017561036678","-81.96017561036678","-78.61518843192923","-78.61518843192923","-78.61518843192923"
"2162","-81.95093958421806","-81.95093958421806","-81.95093958421806","-78.65173959234201","-78.65173959234201","-78.65173959234201"
"2163","-81.94043689316233","-81.94043689316233","-81.94043689316233","-78.68810179115184","-78.68810179115184","-78.68810179115184"
"2164","-81.92869354586308","-81.92869354586308","-81.92869354586308","-78.72429388214053","-78.72429388214053","-78.72429388214053"
"2165","-81.91570546613009","-81.91570546613009","-81.91570546613009","-78.76013554430435","-78.76013554430435","-78.76013554430435"
"2166","-81.90143870331012","-81.90143870331012","-81.90143870331012","-78.79557259166202","-78.79557259166202","-78.79557259166202"
"2167","-81.8858298087379","-81.8858298087379","-81.8858298087379","-78.83077501549216","-78.83077501549216","-78.83077501549216"
"2168","-81.86878687371684","-81.86878687371684","-81.86878687371684","-78.86588128670955","-78.86588128670955","-78.86588128670955"
"2169","-81.850341763817","-81.850341763817","-81.850341763817","-78.90101033703866","-78.90101033703866","-78.90101033703866"
"2170","-81.83049294448062","-81.83049294448062","-81.83049294448062","-78.93627097083781","-78.93627097083781","-78.93627097083781"
"2171","-81.80921715299928","-81.80921715299928","-81.80921715299928","-78.97176924612364","-78.97176924612364","-78.97176924612364"
"2172","-81.78647951104755","-81.78647951104755","-81.78647951104755","-79.0076896148611","-79.0076896148611","-79.0076896148611"
"2173","-81.76224197659188","-81.76224197659188","-81.76224197659188","-79.04441627828717","-79.04441627828717","-79.04441627828717"
"2174","-81.73647052888737","-81.73647052888737","-81.73647052888737","-79.08208206166792","-79.08208206166792","-79.08208206166792"
"2175","-81.70899290254447","-81.70899290254447","-81.70899290254447","-79.12082851222863","-79.12082851222863","-79.12082851222863"
"2176","-81.67965981843687","-81.67965981843687","-81.67965981843687","-79.16079954090016","-79.16079954090016","-79.16079954090016"
"2177","-81.64848369434264","-81.64848369434264","-81.64848369434264","-79.20213147717325","-79.20213147717325","-79.20213147717325"
"2178","-81.61547754259013","-81.61547754259013","-81.61547754259013","-79.24482668545338","-79.24482668545338","-79.24482668545338"
"2179","-81.58051939210904","-81.58051939210904","-81.58051939210904","-79.28889912282253","-79.28889912282253","-79.28889912282253"
"2180","-81.54350857313119","-81.54350857313119","-81.54350857313119","-79.33436796966006","-79.33436796966006","-79.33436796966006"
"2181","-81.50449682766396","-81.50449682766396","-81.50449682766396","-79.38125021825029","-79.38125021825029","-79.38125021825029"
"2182","-81.4635367361717","-81.4635367361717","-81.4635367361717","-79.42955598492055","-79.42955598492055","-79.42955598492055"
"2183","-81.42068131236935","-81.42068131236935","-81.42068131236935","-79.47928384339616","-79.47928384339616","-79.47928384339616"
"2184","-81.3759922638774","-81.3759922638774","-81.3759922638774","-79.53041899767358","-79.53041899767358","-79.53041899767358"
"2185","-81.32953910725398","-81.32953910725398","-81.32953910725398","-79.58293063676808","-79.58293063676808","-79.58293063676808"
"2186","-81.2814030253779","-81.2814030253779","-81.2814030253779","-79.63677127995008","-79.63677127995008","-79.63677127995008"
"2187","-81.23167531837038","-81.23167531837038","-81.23167531837038","-79.69187561637851","-79.69187561637851","-79.69187561637851"
"2188","-81.18046145264336","-81.18046145264336","-81.18046145264336","-79.74816293576221","-79.74816293576221","-79.74816293576221"
"2189","-81.12788082235656","-81.12788082235656","-81.12788082235656","-79.80553563621486","-79.80553563621486","-79.80553563621486"
"2190","-81.07406450455706","-81.07406450455706","-81.07406450455706","-79.86388026083995","-79.86388026083995","-79.86388026083995"
"2191","-81.01915535922417","-81.01915535922417","-81.01915535922417","-79.92306914051237","-79.92306914051237","-79.92306914051237"
"2192","-80.96318636239367","-80.96318636239367","-80.96318636239367","-79.98296218267076","-79.98296218267076","-79.98296218267076"
"2193","-80.90620859007248","-80.90620859007248","-80.90620859007248","-80.0434059653453","-80.0434059653453","-80.0434059653453"
"2194","-80.84828313439866","-80.84828313439866","-80.84828313439866","-80.10435032913087","-80.10435032913087","-80.10435032913087"
"2195","-80.78947410428444","-80.78947410428444","-80.78947410428444","-80.16572780499399","-80.16572780499399","-80.16572780499399"
"2196","-80.72984274253056","-80.72984274253056","-80.72984274253056","-80.22746035864665","-80.22746035864665","-80.22746035864665"
"2197","-80.66944155960643","-80.66944155960643","-80.66944155960643","-80.28946486699068","-80.28946486699068","-80.28946486699068"
"2198","-80.60831303657154","-80.60831303657154","-80.60831303657154","-80.35166144234425","-80.35166144234425","-80.35166144234425"
"2199","-80.54648435631154","-80.54648435631154","-80.54648435631154","-80.41397617325518","-80.41397617325518","-80.41397617325518"
"2200","-80.4839689706069","-80.4839689706069","-80.4839689706069","-80.47634467532534","-80.47634467532534","-80.47634467532534"
"2201","-80.42076542299192","-80.42076542299192","-80.42076542299192","-80.5387172225751","-80.5387172225751","-80.5387172225751"
"2202","-80.35685484918515","-80.35685484918515","-80.35685484918515","-80.60094461332825","-80.60094461332825","-80.60094461332825"
"2203","-80.29219993523844","-80.29219993523844","-80.29219993523844","-80.66290124469147","-80.66290124469147","-80.66290124469147"
"2204","-80.2267458132423","-80.2267458132423","-80.2267458132423","-80.72447754911417","-80.72447754911417","-80.72447754911417"
"2205","-80.16042317954481","-80.16042317954481","-80.16042317954481","-80.78557367478649","-80.78557367478649","-80.78557367478649"
"2206","-80.09325441821699","-80.09325441821699","-80.09325441821699","-80.8460945428021","-80.8460945428021","-80.8460945428021"
"2207","-80.02524024134728","-80.02524024134728","-80.02524024134728","-80.90594603425254","-80.90594603425254","-80.90594603425254"
"2208","-79.95636820830997","-79.95636820830997","-79.95636820830997","-80.96503070142005","-80.96503070142005","-80.96503070142005"
"2209","-79.8866201134751","-79.8866201134751","-79.8866201134751","-81.02324447720922","-81.02324447720922","-81.02324447720922"
"2210","-79.81597679803487","-79.81597679803487","-79.81597679803487","-81.08047453057166","-81.08047453057166","-81.08047453057166"
"2211","-79.74442083321499","-79.74442083321499","-79.74442083321499","-81.13659724988501","-81.13659724988501","-81.13659724988501"
"2212","-79.67194051287777","-79.67194051287777","-79.67194051287777","-81.19147626696423","-81.19147626696423","-81.19147626696423"
"2213","-79.5985358152408","-79.5985358152408","-79.5985358152408","-81.24495827891414","-81.24495827891414","-81.24495827891414"
"2214","-79.52421955273121","-79.52421955273121","-79.52421955273121","-81.29700220575491","-81.29700220575491","-81.29700220575491"
"2215","-79.4490180590471","-79.4490180590471","-79.4490180590471","-81.34754511526953","-81.34754511526953","-81.34754511526953"
