"Step","chocolate-eon-503 - position_x","chocolate-eon-503 - position_x__MIN","chocolate-eon-503 - position_x__MAX","kind-glitter-492 - position_x","kind-glitter-492 - position_x__MIN","kind-glitter-492 - position_x__MAX","restful-moon-491 - position_x","restful-moon-491 - position_x__MIN","restful-moon-491 - position_x__MAX"
"1230","-74.47017042504025","-74.47017042504025","-74.47017042504025","-84.51932302352171","-84.51932302352171","-84.51932302352171","-79.98228733988253","-79.98228733988253","-79.98228733988253"
"1231","-74.54993755112683","-74.54993755112683","-74.54993755112683","-84.59701808294953","-84.59701808294953","-84.59701808294953","-80.06657903423053","-80.06657903423053","-80.06657903423053"
"1232","-74.62871094108093","-74.62871094108093","-74.62871094108093","-84.67423773444125","-84.67423773444125","-84.67423773444125","-80.15073856269152","-80.15073856269152","-80.15073856269152"
"1233","-74.70635653566434","-74.70635653566434","-74.70635653566434","-84.75106585340453","-84.75106585340453","-84.75106585340453","-80.2346338343586","-80.2346338343586","-80.2346338343586"
"1234","-74.7827516434803","-74.7827516434803","-74.7827516434803","-84.82759529982025","-84.82759529982025","-84.82759529982025","-80.31819618438396","-80.31819618438396","-80.31819618438396"
"1235","-74.85779375418566","-74.85779375418566","-74.85779375418566","-84.90392987140935","-84.90392987140935","-84.90392987140935","-80.40143814042497","-80.40143814042497","-80.40143814042497"
"1236","-74.93140082110752","-74.93140082110752","-74.93140082110752","-84.98009538982285","-84.98009538982285","-84.98009538982285","-80.48432907484005","-80.48432907484005","-80.48432907484005"
"1237","-75.00351339730142","-75.00351339730142","-75.00351339730142","-85.05613601435915","-85.05613601435915","-85.05613601435915","-80.56678474460085","-80.56678474460085","-80.56678474460085"
"1238","-75.07409888275305","-75.07409888275305","-75.07409888275305","-85.13211070459673","-85.13211070459673","-85.13211070459673","-80.64870877707196","-80.64870877707196","-80.64870877707196"
"1239","-75.14315271076771","-75.14315271076771","-75.14315271076771","-85.20808503648136","-85.20808503648136","-85.20808503648136","-80.73000082304408","-80.73000082304408","-80.73000082304408"
"1240","-75.21069942503165","-75.21069942503165","-75.21069942503165","-85.28412430000404","-85.28412430000404","-85.28412430000404","-80.81062718949948","-80.81062718949948","-80.81062718949948"
"1241","-75.27679086774216","-75.27679086774216","-75.27679086774216","-85.36029181953273","-85.36029181953273","-85.36029181953273","-80.89054061101061","-80.89054061101061","-80.89054061101061"
"1242","-75.34150192511149","-75.34150192511149","-75.34150192511149","-85.43664309150375","-85.43664309150375","-85.43664309150375","-80.96968322169016","-80.96968322169016","-80.96968322169016"
"1243","-75.4049328369174","-75.4049328369174","-75.4049328369174","-85.51322189999382","-85.51322189999382","-85.51322189999382","-81.0479916281552","-81.0479916281552","-81.0479916281552"
"1244","-75.46721415615126","-75.46721415615126","-75.46721415615126","-85.59006005585591","-85.59006005585591","-85.59006005585591","-81.1254009197222","-81.1254009197222","-81.1254009197222"
"1245","-75.52849739896034","-75.52849739896034","-75.52849739896034","-85.6671739844705","-85.6671739844705","-85.6671739844705","-81.20184978503163","-81.20184978503163","-81.20184978503163"
"1246","-75.5889395025913","-75.5889395025913","-75.5889395025913","-85.74456507606955","-85.74456507606955","-85.74456507606955","-81.27728333903544","-81.27728333903544","-81.27728333903544"
"1247","-75.648710212773","-75.648710212773","-75.648710212773","-85.82221780425368","-85.82221780425368","-85.82221780425368","-81.35165585476359","-81.35165585476359","-81.35165585476359"
"1248","-75.70777927466004","-75.70777927466004","-75.70777927466004","-85.90009597339716","-85.90009597339716","-85.90009597339716","-81.42493473554715","-81.42493473554715","-81.42493473554715"
"1249","-75.76612336525172","-75.76612336525172","-75.76612336525172","-85.97814615305188","-85.97814615305188","-85.97814615305188","-81.49710263286642","-81.49710263286642","-81.49710263286642"
"1250","-75.82358929935052","-75.82358929935052","-75.82358929935052","-86.05629974696637","-86.05629974696637","-86.05629974696637","-81.56815887734746","-81.56815887734746","-81.56815887734746"
"1251","-75.8801032967113","-75.8801032967113","-75.8801032967113","-86.13447500923607","-86.13447500923607","-86.13447500923607","-81.63812178950101","-81.63812178950101","-81.63812178950101"
"1252","-75.93573460449954","-75.93573460449954","-75.93573460449954","-86.21257241235443","-86.21257241235443","-86.21257241235443","-81.70703307464422","-81.70703307464422","-81.70703307464422"
"1253","-75.99091368112478","-75.99091368112478","-75.99091368112478","-86.29057263457838","-86.29057263457838","-86.29057263457838","-81.77484942937619","-81.77484942937619","-81.77484942937619"
"1254","-76.04574831119739","-76.04574831119739","-76.04574831119739","-86.368435233565","-86.368435233565","-86.368435233565","-81.84154785627459","-81.84154785627459","-81.84154785627459"
"1255","-76.1001772748217","-76.1001772748217","-76.1001772748217","-86.44609802503011","-86.44609802503011","-86.44609802503011","-81.90712126227399","-81.90712126227399","-81.90712126227399"
"1256","-76.15411182590114","-76.15411182590114","-76.15411182590114","-86.52348254665968","-86.52348254665968","-86.52348254665968","-81.97157281374581","-81.97157281374581","-81.97157281374581"
"1257","-76.20776666072551","-76.20776666072551","-76.20776666072551","-86.60051450385998","-86.60051450385998","-86.60051450385998","-82.03491003979494","-82.03491003979494","-82.03491003979494"
"1258","-76.26064446131325","-76.26064446131325","-76.26064446131325","-86.67714672970645","-86.67714672970645","-86.67714672970645","-82.097141709701","-82.097141709701","-82.097141709701"
"1259","-76.31271502507033","-76.31271502507033","-76.31271502507033","-86.75333419477946","-86.75333419477946","-86.75333419477946","-82.15827030913363","-82.15827030913363","-82.15827030913363"
"1260","-76.36393224447973","-76.36393224447973","-76.36393224447973","-86.82903092849973","-86.82903092849973","-86.82903092849973","-82.21829085271008","-82.21829085271008","-82.21829085271008"
"1261","-76.41423342851546","-76.41423342851546","-76.41423342851546","-86.90420185433092","-86.90420185433092","-86.90420185433092","-82.2771847437654","-82.2771847437654","-82.2771847437654"
"1262","-76.46353843133916","-76.46353843133916","-76.46353843133916","-86.97882326922353","-86.97882326922353","-86.97882326922353","-82.33491790210286","-82.33491790210286","-82.33491790210286"
"1263","-76.51174855684039","-76.51174855684039","-76.51174855684039","-87.05288659267583","-87.05288659267583","-87.05288659267583","-82.39156902673497","-82.39156902673497","-82.39156902673497"
"1264","-76.55874520224921","-76.55874520224921","-76.55874520224921","-87.12640006203162","-87.12640006203162","-87.12640006203162","-82.44719414194336","-82.44719414194336","-82.44719414194336"
"1265","-76.60456416532591","-76.60456416532591","-76.60456416532591","-87.19939040012862","-87.19939040012862","-87.19939040012862","-82.5018328141397","-82.5018328141397","-82.5018328141397"
"1266","-76.64919914060667","-76.64919914060667","-76.64919914060667","-87.27189483021453","-87.27189483021453","-87.27189483021453","-82.55551669556824","-82.55551669556824","-82.55551669556824"
"1267","-76.69316440881315","-76.69316440881315","-76.69316440881315","-87.34394525017072","-87.34394525017072","-87.34394525017072","-82.60827297655366","-82.60827297655366","-82.60827297655366"
"1268","-76.7364309606881","-76.7364309606881","-76.7364309606881","-87.41559679936383","-87.41559679936383","-87.41559679936383","-82.66013116407217","-82.66013116407217","-82.66013116407217"
"1269","-76.77891227164915","-76.77891227164915","-76.77891227164915","-87.48695782134344","-87.48695782134344","-87.48695782134344","-82.71112494905861","-82.71112494905861","-82.71112494905861"
"1270","-76.82053042323739","-76.82053042323739","-76.82053042323739","-87.55814841512452","-87.55814841512452","-87.55814841512452","-82.76129796068167","-82.76129796068167","-82.76129796068167"
"1271","-76.86122198589482","-76.86122198589482","-76.86122198589482","-87.62920111610002","-87.62920111610002","-87.62920111610002","-82.81070498305071","-82.81070498305071","-82.81070498305071"
"1272","-76.90095199143407","-76.90095199143407","-76.90095199143407","-87.70018048943354","-87.70018048943354","-87.70018048943354","-82.8594166718559","-82.8594166718559","-82.8594166718559"
"1273","-76.9397131058071","-76.9397131058071","-76.9397131058071","-87.77114490036237","-87.77114490036237","-87.77114490036237","-82.90752134700698","-82.90752134700698","-82.90752134700698"
"1274","-76.97752296348273","-76.97752296348273","-76.97752296348273","-87.84219518657599","-87.84219518657599","-87.84219518657599","-82.95512402499612","-82.95512402499612","-82.95512402499612"
"1275","-77.0144235340427","-77.0144235340427","-77.0144235340427","-87.91353459505905","-87.91353459505905","-87.91353459505905","-83.00234935038232","-83.00234935038232","-83.00234935038232"
"1276","-77.05048193465326","-77.05048193465326","-77.05048193465326","-87.98534131200041","-87.98534131200041","-87.98534131200041","-83.0492022262237","-83.0492022262237","-83.0492022262237"
"1277","-77.08578613631471","-77.08578613631471","-77.08578613631471","-88.05781000518951","-88.05781000518951","-88.05781000518951","-83.09571295587845","-83.09571295587845","-83.09571295587845"
"1278","-77.12045032916797","-77.12045032916797","-77.12045032916797","-88.13111779572557","-88.13111779572557","-88.13111779572557","-83.1419266541661","-83.1419266541661","-83.1419266541661"
"1279","-77.15461021046349","-77.15461021046349","-77.15461021046349","-88.20541708900656","-88.20541708900656","-88.20541708900656","-83.18789638387759","-83.18789638387759","-83.18789638387759"
"1280","-77.18842008194427","-77.18842008194427","-77.18842008194427","-88.28085085465814","-88.28085085465814","-88.28085085465814","-83.2336761422335","-83.2336761422335","-83.2336761422335"
"1281","-77.22205140965558","-77.22205140965558","-77.22205140965558","-88.35745977264759","-88.35745977264759","-88.35745977264759","-83.27931446024793","-83.27931446024793","-83.27931446024793"
"1282","-77.25556211110339","-77.25556211110339","-77.25556211110339","-88.4352849445283","-88.4352849445283","-88.4352849445283","-83.32484681885578","-83.32484681885578","-83.32484681885578"
"1283","-77.28902555605931","-77.28902555605931","-77.28902555605931","-88.5143643885126","-88.5143643885126","-88.5143643885126","-83.37028920043743","-83.37028920043743","-83.37028920043743"
"1284","-77.32252239132094","-77.32252239132094","-77.32252239132094","-88.5947274083004","-88.5947274083004","-88.5947274083004","-83.41575952491648","-83.41575952491648","-83.41575952491648"
"1285","-77.35626157063624","-77.35626157063624","-77.35626157063624","-88.67638789774999","-88.67638789774999","-88.67638789774999","-83.46133537959125","-83.46133537959125","-83.46133537959125"
"1286","-77.39043958854073","-77.39043958854073","-77.39043958854073","-88.75934385917735","-88.75934385917735","-88.75934385917735","-83.5071237979861","-83.5071237979861","-83.5071237979861"
"1287","-77.42524303456626","-77.42524303456626","-77.42524303456626","-88.84357407020718","-88.84357407020718","-88.84357407020718","-83.55321990066142","-83.55321990066142","-83.55321990066142"
"1288","-77.460720744397","-77.460720744397","-77.460720744397","-88.92903989724213","-88.92903989724213","-88.92903989724213","-83.59969883409613","-83.59969883409613","-83.59969883409613"
"1289","-77.49692153205397","-77.49692153205397","-77.49692153205397","-89.01568671920492","-89.01568671920492","-89.01568671920492","-83.64664461488346","-83.64664461488346","-83.64664461488346"
"1290","-77.53388719297563","-77.53388719297563","-77.53388719297563","-89.10344610503249","-89.10344610503249","-89.10344610503249","-83.69416262736591","-83.69416262736591","-83.69416262736591"
"1291","-77.5716514405341","-77.5716514405341","-77.5716514405341","-89.19223808959268","-89.19223808959268","-89.19223808959268","-83.74237828194974","-83.74237828194974","-83.74237828194974"
"1292","-77.61023270564716","-77.61023270564716","-77.61023270564716","-89.28197444528674","-89.28197444528674","-89.28197444528674","-83.79142039407083","-83.79142039407083","-83.79142039407083"
"1293","-77.6496348140504","-77.6496348140504","-77.6496348140504","-89.37256148708427","-89.37256148708427","-89.37256148708427","-83.84143548298482","-83.84143548298482","-83.84143548298482"
"1294","-77.68984129808031","-77.68984129808031","-77.68984129808031","-89.46390278781456","-89.46390278781456","-89.46390278781456","-83.89255529656762","-83.89255529656762","-83.89255529656762"
"1295","-77.73081943242522","-77.73081943242522","-77.73081943242522","-89.5558994304988","-89.5558994304988","-89.5558994304988","-83.94491467639402","-83.94491467639402","-83.94491467639402"
"1296","-77.77251711444109","-77.77251711444109","-77.77251711444109","-89.64845211130556","-89.64845211130556","-89.64845211130556","-83.99852936825248","-83.99852936825248","-83.99852936825248"
"1297","-77.81486762123942","-77.81486762123942","-77.81486762123942","-89.74146731293507","-89.74146731293507","-89.74146731293507","-84.05343728377395","-84.05343728377395","-84.05343728377395"
"1298","-77.85778732519083","-77.85778732519083","-77.85778732519083","-89.83486015608041","-89.83486015608041","-89.83486015608041","-84.1096796748062","-84.1096796748062","-84.1096796748062"
"1299","-77.90117100053034","-77.90117100053034","-77.90117100053034","-89.92855040539679","-89.92855040539679","-89.92855040539679","-84.16729863056933","-84.16729863056933","-84.16729863056933"
"1300","-77.94501911014723","-77.94501911014723","-77.94501911014723","-90.02246220750489","-90.02246220750489","-90.02246220750489","-84.22632954141844","-84.22632954141844","-84.22632954141844"
"1301","-77.9893134886875","-77.9893134886875","-77.9893134886875","-90.11652349200236","-90.11652349200236","-90.11652349200236","-84.28679733066242","-84.28679733066242","-84.28679733066242"
"1302","-78.03402338573706","-78.03402338573706","-78.03402338573706","-90.21066165444348","-90.21066165444348","-90.21066165444348","-84.34871081035624","-84.34871081035624","-84.34871081035624"
"1303","-78.07911513595994","-78.07911513595994","-78.07911513595994","-90.30479853472036","-90.30479853472036","-90.30479853472036","-84.41206446707817","-84.41206446707817","-84.41206446707817"
"1304","-78.12455637242981","-78.12455637242981","-78.12455637242981","-90.39889156733408","-90.39889156733408","-90.39889156733408","-84.47683128872077","-84.47683128872077","-84.47683128872077"
"1305","-78.17032173732714","-78.17032173732714","-78.17032173732714","-90.49289231503296","-90.49289231503296","-90.49289231503296","-84.54297043870982","-84.54297043870982","-84.54297043870982"
"1306","-78.21639618884295","-78.21639618884295","-78.21639618884295","-90.58672389630738","-90.58672389630738","-90.58672389630738","-84.6104176781809","-84.6104176781809","-84.6104176781809"
"1307","-78.26277906451007","-78.26277906451007","-78.26277906451007","-90.6803004651121","-90.6803004651121","-90.6803004651121","-84.67909681462456","-84.67909681462456","-84.67909681462456"
"1308","-78.30948622098487","-78.30948622098487","-78.30948622098487","-90.7735990103651","-90.7735990103651","-90.7735990103651","-84.74891056634998","-84.74891056634998","-84.74891056634998"
"1309","-78.35654874687772","-78.35654874687772","-78.35654874687772","-90.86656269712068","-90.86656269712068","-90.86656269712068","-84.81975244284082","-84.81975244284082","-84.81975244284082"
"1310","-78.40401159998119","-78.40401159998119","-78.40401159998119","-90.95912583154933","-90.95912583154933","-90.95912583154933","-84.89158922126492","-84.89158922126492","-84.89158922126492"
"1311","-78.45193900675547","-78.45193900675547","-78.45193900675547","-91.05121657614244","-91.05121657614244","-91.05121657614244","-84.96439402214365","-84.96439402214365","-84.96439402214365"
"1312","-78.50041482549732","-78.50041482549732","-78.50041482549732","-91.14276230459494","-91.14276230459494","-91.14276230459494","-85.03813045632342","-85.03813045632342","-85.03813045632342"
"1313","-78.54941782144873","-78.54941782144873","-78.54941782144873","-91.23369273138064","-91.23369273138064","-91.23369273138064","-85.112761222937","-85.112761222937","-85.112761222937"
"1314","-78.5989498094722","-78.5989498094722","-78.5989498094722","-91.32394311080506","-91.32394311080506","-91.32394311080506","-85.1882328784216","-85.1882328784216","-85.1882328784216"
"1315","-78.64902386796216","-78.64902386796216","-78.64902386796216","-91.41345797492878","-91.41345797492878","-91.41345797492878","-85.26449898507329","-85.26449898507329","-85.26449898507329"
"1316","-78.69965770267868","-78.69965770267868","-78.69965770267868","-91.50219395365926","-91.50219395365926","-91.50219395365926","-85.34151765383758","-85.34151765383758","-85.34151765383758"
"1317","-78.75086606549907","-78.75086606549907","-78.75086606549907","-91.59012353837824","-91.59012353837824","-91.59012353837824","-85.41925771385374","-85.41925771385374","-85.41925771385374"
"1318","-78.80266459892052","-78.80266459892052","-78.80266459892052","-91.67723636349177","-91.67723636349177","-91.67723636349177","-85.4976996792937","-85.4976996792937","-85.4976996792937"
"1319","-78.85505853062544","-78.85505853062544","-78.85505853062544","-91.76354212714037","-91.76354212714037","-91.76354212714037","-85.57683423645017","-85.57683423645017","-85.57683423645017"
"1320","-78.90803981740977","-78.90803981740977","-78.90803981740977","-91.84906935294447","-91.84906935294447","-91.84906935294447","-85.65666345279587","-85.65666345279587","-85.65666345279587"
"1321","-78.96159105053097","-78.96159105053097","-78.96159105053097","-91.93386595925816","-91.93386595925816","-91.93386595925816","-85.73711667226715","-85.73711667226715","-85.73711667226715"
"1322","-79.0156782402402","-79.0156782402402","-79.0156782402402","-92.0180031948361","-92.0180031948361","-92.0180031948361","-85.81814370573558","-85.81814370573558","-85.81814370573558"
"1323","-79.07025270097175","-79.07025270097175","-79.07025270097175","-92.10157873651947","-92.10157873651947","-92.10157873651947","-85.89970786988427","-85.89970786988427","-85.89970786988427"
"1324","-79.12525200752648","-79.12525200752648","-79.12525200752648","-92.18471064055676","-92.18471064055676","-92.18471064055676","-85.98178271101659","-85.98178271101659","-85.98178271101659"
"1325","-79.18059351300512","-79.18059351300512","-79.18059351300512","-92.26753088802978","-92.26753088802978","-92.26753088802978","-86.06434446867725","-86.06434446867725","-86.06434446867725"
"1326","-79.23617920548116","-79.23617920548116","-79.23617920548116","-92.35019100423635","-92.35019100423635","-92.35019100423635","-86.14737023725662","-86.14737023725662","-86.14737023725662"
"1327","-79.29201456394499","-79.29201456394499","-79.29201456394499","-92.43283180159777","-92.43283180159777","-92.43283180159777","-86.23083537758892","-86.23083537758892","-86.23083537758892"
"1328","-79.34808500462883","-79.34808500462883","-79.34808500462883","-92.51551288728875","-92.51551288728875","-92.51551288728875","-86.31471226778808","-86.31471226778808","-86.31471226778808"
"1329","-79.40436495509945","-79.40436495509945","-79.40436495509945","-92.59837983559062","-92.59837983559062","-92.59837983559062","-86.39896787572349","-86.39896787572349","-86.39896787572349"
"1330","-79.46082065457351","-79.46082065457351","-79.46082065457351","-92.68142874248655","-92.68142874248655","-92.68142874248655","-86.4835627660519","-86.4835627660519","-86.4835627660519"
"1331","-79.51741946391954","-79.51741946391954","-79.51741946391954","-92.76474205089475","-92.76474205089475","-92.76474205089475","-86.5684500398118","-86.5684500398118","-86.5684500398118"
"1332","-79.57413414543424","-79.57413414543424","-79.57413414543424","-92.84851235272944","-92.84851235272944","-92.84851235272944","-86.65364617254025","-86.65364617254025","-86.65364617254025"
"1333","-79.63094449865643","-79.63094449865643","-79.63094449865643","-92.93298336239333","-92.93298336239333","-92.93298336239333","-86.7391537750969","-86.7391537750969","-86.7391537750969"
"1334","-79.68784413350801","-79.68784413350801","-79.68784413350801","-93.01837454882474","-93.01837454882474","-93.01837454882474","-86.824967756405","-86.824967756405","-86.824967756405"
"1335","-79.74483928568938","-79.74483928568938","-79.74483928568938","-93.10483748120376","-93.10483748120376","-93.10483748120376","-86.91108182033571","-86.91108182033571","-86.91108182033571"
"1336","-79.80195253812282","-79.80195253812282","-79.80195253812282","-93.19246670928507","-93.19246670928507","-93.19246670928507","-86.99748819278605","-86.99748819278605","-86.99748819278605"
"1337","-79.85921917275247","-79.85921917275247","-79.85921917275247","-93.28126284784216","-93.28126284784216","-93.28126284784216","-87.08418206985037","-87.08418206985037","-87.08418206985037"
"1338","-79.91668721675296","-79.91668721675296","-79.91668721675296","-93.37125746914526","-93.37125746914526","-93.37125746914526","-87.17116149039333","-87.17116149039333","-87.17116149039333"
"1339","-79.97442475528925","-79.97442475528925","-79.97442475528925","-93.4623938479345","-93.4623938479345","-93.4623938479345","-87.25842965801324","-87.25842965801324","-87.25842965801324"
"1340","-80.03240939044397","-80.03240939044397","-80.03240939044397","-93.55459660289011","-93.55459660289011","-93.55459660289011","-87.34593205368091","-87.34593205368091","-87.34593205368091"
"1341","-80.09063433794958","-80.09063433794958","-80.09063433794958","-93.64776368938588","-93.64776368938588","-93.64776368938588","-87.43362623843768","-87.43362623843768","-87.43362623843768"
"1342","-80.14911398488516","-80.14911398488516","-80.14911398488516","-93.74176959920366","-93.74176959920366","-93.74176959920366","-87.5214782288784","-87.5214782288784","-87.5214782288784"
"1343","-80.20786835498366","-80.20786835498366","-80.20786835498366","-93.83646725095468","-93.83646725095468","-93.83646725095468","-87.60945903900591","-87.60945903900591","-87.60945903900591"
"1344","-80.26691987888513","-80.26691987888513","-80.26691987888513","-93.9316922743452","-93.9316922743452","-93.9316922743452","-87.69754169752595","-87.69754169752595","-87.69754169752595"
"1345","-80.32628476378206","-80.32628476378206","-80.32628476378206","-94.02726719189565","-94.02726719189565","-94.02726719189565","-87.78569875291194","-87.78569875291194","-87.78569875291194"
"1346","-80.38598345161313","-80.38598345161313","-80.38598345161313","-94.12300770159898","-94.12300770159898","-94.12300770159898","-87.87390022925246","-87.87390022925246","-87.87390022925246"
"1347","-80.4460176992065","-80.4460176992065","-80.4460176992065","-94.21872831490325","-94.21872831490325","-94.21872831490325","-87.96211052023446","-87.96211052023446","-87.96211052023446"
"1348","-80.50637813271508","-80.50637813271508","-80.50637813271508","-94.31424802511548","-94.31424802511548","-94.31424802511548","-88.0502858460724","-88.0502858460724","-88.0502858460724"
"1349","-80.56703590632206","-80.56703590632206","-80.56703590632206","-94.40939607584006","-94.40939607584006","-94.40939607584006","-88.13844107968833","-88.13844107968833","-88.13844107968833"
"1350","-80.62794100725371","-80.62794100725371","-80.62794100725371","-94.50401748306649","-94.50401748306649","-94.50401748306649","-88.226582851283","-88.226582851283","-88.226582851283"
"1351","-80.68903528265912","-80.68903528265912","-80.68903528265912","-94.59797804432155","-94.59797804432155","-94.59797804432155","-88.31470841595564","-88.31470841595564","-88.31470841595564"
"1352","-80.75024741190187","-80.75024741190187","-80.75024741190187","-94.69116839268945","-94.69116839268945","-94.69116839268945","-88.40281780838966","-88.40281780838966","-88.40281780838966"
"1353","-80.81149118947785","-80.81149118947785","-80.81149118947785","-94.78350699449958","-94.78350699449958","-94.78350699449958","-88.49091276201428","-88.49091276201428","-88.49091276201428"
"1354","-80.8727630990771","-80.8727630990771","-80.8727630990771","-94.87494098884224","-94.87494098884224","-94.87494098884224","-88.57899605648008","-88.57899605648008","-88.57899605648008"
"1355","-80.93404845442473","-80.93404845442473","-80.93404845442473","-94.96544766166915","-94.96544766166915","-94.96544766166915","-88.66708040333351","-88.66708040333351","-88.66708040333351"
"1356","-80.99531797505483","-80.99531797505483","-80.99531797505483","-95.05503831095336","-95.05503831095336","-95.05503831095336","-88.75517737577566","-88.75517737577566","-88.75517737577566"
"1357","-81.05653860666081","-81.05653860666081","-81.05653860666081","-95.14375342037894","-95.14375342037894","-95.14375342037894","-88.84330398416768","-88.84330398416768","-88.84330398416768"
"1358","-81.11767328235146","-81.11767328235146","-81.11767328235146","-95.23166750088892","-95.23166750088892","-95.23166750088892","-88.9314863860264","-88.9314863860264","-88.9314863860264"
"1359","-81.17868854585483","-81.17868854585483","-81.17868854585483","-95.3188789453031","-95.3188789453031","-95.3188789453031","-89.01975862964042","-89.01975862964042","-89.01975862964042"
"1360","-81.23956261690398","-81.23956261690398","-81.23956261690398","-95.40551420511078","-95.40551420511078","-95.40551420511078","-89.10810209946314","-89.10810209946314","-89.10810209946314"
"1361","-81.3002841988102","-81.3002841988102","-81.3002841988102","-95.4917189372597","-95.4917189372597","-95.4917189372597","-89.19650883709758","-89.19650883709758","-89.19650883709758"
"1362","-81.36085655121842","-81.36085655121842","-81.36085655121842","-95.57758341106117","-95.57758341106117","-95.57758341106117","-89.28497868884313","-89.28497868884313","-89.28497868884313"
"1363","-81.42129560537697","-81.42129560537697","-81.42129560537697","-95.66319523537747","-95.66319523537747","-95.66319523537747","-89.37351640434193","-89.37351640434193","-89.37351640434193"
"1364","-81.4816299495223","-81.4816299495223","-81.4816299495223","-95.74863558917687","-95.74863558917687","-95.74863558917687","-89.46212772579746","-89.46212772579746","-89.46212772579746"
"1365","-81.54190743576528","-81.54190743576528","-81.54190743576528","-95.83398297467382","-95.83398297467382","-95.83398297467382","-89.55081456039747","-89.55081456039747","-89.55081456039747"
"1366","-81.60218475522075","-81.60218475522075","-81.60218475522075","-95.91931072249577","-95.91931072249577","-95.91931072249577","-89.63957596595125","-89.63957596595125","-89.63957596595125"
"1367","-81.66243901209606","-81.66243901209606","-81.66243901209606","-96.00460394430053","-96.00460394430053","-96.00460394430053","-89.72840460857233","-89.72840460857233","-89.72840460857233"
"1368","-81.72277767650566","-81.72277767650566","-81.72277767650566","-96.08985369160315","-96.08985369160315","-96.08985369160315","-89.81728624948836","-89.81728624948836","-89.81728624948836"
"1369","-81.78320253973929","-81.78320253973929","-81.78320253973929","-96.17528934337263","-96.17528934337263","-96.17528934337263","-89.90619732647379","-89.90619732647379","-89.90619732647379"
"1370","-81.84373011481208","-81.84373011481208","-81.84373011481208","-96.2612036253931","-96.2612036253931","-96.2612036253931","-89.99508098113371","-89.99508098113371","-89.99508098113371"
"1371","-81.90438374990043","-81.90438374990043","-81.90438374990043","-96.34779544937138","-96.34779544937138","-96.34779544937138","-90.08390385229083","-90.08390385229083","-90.08390385229083"
"1372","-81.96520054399264","-81.96520054399264","-81.96520054399264","-96.43514715978195","-96.43514715978195","-96.43514715978195","-90.17267197768653","-90.17267197768653","-90.17267197768653"
"1373","-82.02620869048415","-82.02620869048415","-82.02620869048415","-96.52325586925551","-96.52325586925551","-96.52325586925551","-90.26146956824606","-90.26146956824606","-90.26146956824606"
"1374","-82.08743663264102","-82.08743663264102","-82.08743663264102","-96.61211562392135","-96.61211562392135","-96.61211562392135","-90.35033363668262","-90.35033363668262","-90.35033363668262"
"1375","-82.1488959662947","-82.1488959662947","-82.1488959662947","-96.70171199962202","-96.70171199962202","-96.70171199962202","-90.43926580487299","-90.43926580487299","-90.43926580487299"
"1376","-82.21059183736644","-82.21059183736644","-82.21059183736644","-96.79202136903689","-96.79202136903689","-96.79202136903689","-90.52826405679076","-90.52826405679076","-90.52826405679076"
"1377","-82.27251087198229","-82.27251087198229","-82.27251087198229","-96.88301010702972","-96.88301010702972","-96.88301010702972","-90.61733117303284","-90.61733117303284","-90.61733117303284"
"1378","-82.33461585467786","-82.33461585467786","-82.33461585467786","-96.97463567608075","-96.97463567608075","-96.97463567608075","-90.70648246240067","-90.70648246240067","-90.70648246240067"
"1379","-82.396852747032","-82.396852747032","-82.396852747032","-97.06684797633932","-97.06684797633932","-97.06684797633932","-90.79573396232995","-90.79573396232995","-90.79573396232995"
"1380","-82.45915976468255","-82.45915976468255","-82.45915976468255","-97.15959194177228","-97.15959194177228","-97.15959194177228","-90.88510621862031","-90.88510621862031","-90.88510621862031"
"1381","-82.52144497404855","-82.52144497404855","-82.52144497404855","-97.2528087252646","-97.2528087252646","-97.2528087252646","-90.97463231459949","-90.97463231459949","-90.97463231459949"
"1382","-82.5837157017453","-82.5837157017453","-82.5837157017453","-97.3464383986063","-97.3464383986063","-97.3464383986063","-91.06434924397294","-91.06434924397294","-91.06434924397294"
"1383","-82.6459580266257","-82.6459580266257","-82.6459580266257","-97.44041797821023","-97.44041797821023","-97.44041797821023","-91.15429863501672","-91.15429863501672","-91.15429863501672"
"1384","-82.70814066823162","-82.70814066823162","-82.70814066823162","-97.53467652143212","-97.53467652143212","-97.53467652143212","-91.24447350091202","-91.24447350091202","-91.24447350091202"
"1385","-82.77022753501649","-82.77022753501649","-82.77022753501649","-97.62914809070375","-97.62914809070375","-97.62914809070375","-91.33487642905222","-91.33487642905222","-91.33487642905222"
"1386","-82.83218005577922","-82.83218005577922","-82.83218005577922","-97.72378456140477","-97.72378456140477","-97.72378456140477","-91.42551512132144","-91.42551512132144","-91.42551512132144"
"1387","-82.89398010925761","-82.89398010925761","-82.89398010925761","-97.81853896655791","-97.81853896655791","-97.81853896655791","-91.51640028722055","-91.51640028722055","-91.51640028722055"
"1388","-82.95561295577929","-82.95561295577929","-82.95561295577929","-97.9133864953732","-97.9133864953732","-97.9133864953732","-91.60754221698913","-91.60754221698913","-91.60754221698913"
"1389","-83.0170690833602","-83.0170690833602","-83.0170690833602","-98.00831271853455","-98.00831271853455","-98.00831271853455","-91.69894854534148","-91.69894854534148","-91.69894854534148"
"1390","-83.07835733618528","-83.07835733618528","-83.07835733618528","-98.10328803973657","-98.10328803973657","-98.10328803973657","-91.79062068314549","-91.79062068314549","-91.79062068314549"
