"Step","chocolate-eon-503 - position_y","chocolate-eon-503 - position_y__MIN","chocolate-eon-503 - position_y__MAX","kind-glitter-492 - position_y","kind-glitter-492 - position_y__MIN","kind-glitter-492 - position_y__MAX","restful-moon-491 - position_y","restful-moon-491 - position_y__MIN","restful-moon-491 - position_y__MAX"
"2981","-49.582750437183606","-49.582750437183606","-49.582750437183606","-28.743155824157718","-28.743155824157718","-28.743155824157718","-35.70473296301887","-35.70473296301887","-35.70473296301887"
"2982","-49.57336876523484","-49.57336876523484","-49.57336876523484","-28.6529121495835","-28.6529121495835","-28.6529121495835","-35.61589025621797","-35.61589025621797","-35.61589025621797"
"2983","-49.562241960343826","-49.562241960343826","-49.562241960343826","-28.562141112220363","-28.562141112220363","-28.562141112220363","-35.527399594140675","-35.527399594140675","-35.527399594140675"
"2984","-49.54936272574087","-49.54936272574087","-49.54936272574087","-28.470842117741945","-28.470842117741945","-28.470842117741945","-35.43925477213302","-35.43925477213302","-35.43925477213302"
"2985","-49.534731399442435","-49.534731399442435","-49.534731399442435","-28.379023854562508","-28.379023854562508","-28.379023854562508","-35.35145473277139","-35.35145473277139","-35.35145473277139"
"2986","-49.51836038440244","-49.51836038440244","-49.51836038440244","-28.286704434132947","-28.286704434132947","-28.286704434132947","-35.26400027506373","-35.26400027506373","-35.26400027506373"
"2987","-49.50027744012686","-49.50027744012686","-49.50027744012686","-28.193911597266084","-28.193911597266084","-28.193911597266084","-35.176891085231595","-35.176891085231595","-35.176891085231595"
"2988","-49.48052768298549","-49.48052768298549","-49.48052768298549","-28.10068014084792","-28.10068014084792","-28.10068014084792","-35.0901248085216","-35.0901248085216","-35.0901248085216"
"2989","-49.45917460089094","-49.45917460089094","-49.45917460089094","-28.00705048175897","-28.00705048175897","-28.00705048175897","-35.00369466313064","-35.00369466313064","-35.00369466313064"
"2990","-49.4363006829093","-49.4363006829093","-49.4363006829093","-27.91306656374971","-27.91306656374971","-27.91306656374971","-34.9175859930926","-34.9175859930926","-34.9175859930926"
"2991","-49.41200721116787","-49.41200721116787","-49.41200721116787","-27.818777490669326","-27.818777490669326","-27.818777490669326","-34.83177720638184","-34.83177720638184","-34.83177720638184"
"2992","-49.386415687460655","-49.386415687460655","-49.386415687460655","-27.72424628391486","-27.72424628391486","-27.72424628391486","-34.74623589489865","-34.74623589489865","-34.74623589489865"
"2993","-49.35966748516271","-49.35966748516271","-49.35966748516271","-27.629523359577643","-27.629523359577643","-27.629523359577643","-34.66091736060148","-34.66091736060148","-34.66091736060148"
"2994","-49.33191946229158","-49.33191946229158","-49.33191946229158","-27.534644682610892","-27.534644682610892","-27.534644682610892","-34.57576556485751","-34.57576556485751","-34.57576556485751"
"2995","-49.303347865552446","-49.303347865552446","-49.303347865552446","-27.43964946368392","-27.43964946368392","-27.43964946368392","-34.49071407553344","-34.49071407553344","-34.49071407553344"
"2996","-49.274135593438324","-49.274135593438324","-49.274135593438324","-27.34457638964764","-27.34457638964764","-27.34457638964764","-34.40567939349083","-34.40567939349083","-34.40567939349083"
"2997","-49.2443358886857","-49.2443358886857","-49.2443358886857","-27.24944413690414","-27.24944413690414","-27.24944413690414","-34.32056397145843","-34.32056397145843","-34.32056397145843"
"2998","-49.21401920883463","-49.21401920883463","-49.21401920883463","-27.15427806276524","-27.15427806276524","-27.15427806276524","-34.23526085985811","-34.23526085985811","-34.23526085985811"
"2999","-49.1832689088518","-49.1832689088518","-49.1832689088518","-27.059120826968954","-27.059120826968954","-27.059120826968954","-34.14965796142599","-34.14965796142599","-34.14965796142599"
"3000","-49.152311544503185","-49.152311544503185","-49.152311544503185","-26.963989147038387","-26.963989147038387","-26.963989147038387","-34.06371066885264","-34.06371066885264","-34.06371066885264"
"3001","-49.121218213723814","-49.121218213723814","-49.121218213723814","-26.868909401622776","-26.868909401622776","-26.868909401622776","-33.97736464948678","-33.97736464948678","-33.97736464948678"
"3002","-49.09020395276964","-49.09020395276964","-49.09020395276964","-26.77392313444218","-26.77392313444218","-26.77392313444218","-33.89056234983567","-33.89056234983567","-33.89056234983567"
"3003","-49.059325311980004","-49.059325311980004","-49.059325311980004","-26.67907815116142","-26.67907815116142","-26.67907815116142","-33.80324798599674","-33.80324798599674","-33.80324798599674"
"3004","-49.028641036921094","-49.028641036921094","-49.028641036921094","-26.584430833723513","-26.584430833723513","-26.584430833723513","-33.71537262280708","-33.71537262280708","-33.71537262280708"
"3005","-48.99819960565895","-48.99819960565895","-48.99819960565895","-26.490051392454887","-26.490051392454887","-26.490051392454887","-33.626896715728364","-33.626896715728364","-33.626896715728364"
"3006","-48.96803657225695","-48.96803657225695","-48.96803657225695","-26.39599420198696","-26.39599420198696","-26.39599420198696","-33.53779293437104","-33.53779293437104","-33.53779293437104"
"3007","-48.938316364222196","-48.938316364222196","-48.938316364222196","-26.302327550994892","-26.302327550994892","-26.302327550994892","-33.44804726498721","-33.44804726498721","-33.44804726498721"
"3008","-48.90917581888722","-48.90917581888722","-48.90917581888722","-26.20912799582494","-26.20912799582494","-26.20912799582494","-33.35765924512063","-33.35765924512063","-33.35765924512063"
"3009","-48.88073544321975","-48.88073544321975","-48.88073544321975","-26.116482897151545","-26.116482897151545","-26.116482897151545","-33.26664211156997","-33.26664211156997","-33.26664211156997"
"3010","-48.85295599979852","-48.85295599979852","-48.85295599979852","-26.024488353533894","-26.024488353533894","-26.024488353533894","-33.17502404684271","-33.17502404684271","-33.17502404684271"
"3011","-48.82579985717404","-48.82579985717404","-48.82579985717404","-25.933244447597893","-25.933244447597893","-25.933244447597893","-33.08284415448179","-33.08284415448179","-33.08284415448179"
"3012","-48.7992265495935","-48.7992265495935","-48.7992265495935","-25.842854928602975","-25.842854928602975","-25.842854928602975","-32.99014574287852","-32.99014574287852","-32.99014574287852"
"3013","-48.77318878986496","-48.77318878986496","-48.77318878986496","-25.75342219822393","-25.75342219822393","-25.75342219822393","-32.89697794599847","-32.89697794599847","-32.89697794599847"
"3014","-48.74762789610654","-48.74762789610654","-48.74762789610654","-25.6650437928111","-25.6650437928111","-25.6650437928111","-32.80339248176591","-32.80339248176591","-32.80339248176591"
"3015","-48.72247118638242","-48.72247118638242","-48.72247118638242","-25.5778071540172","-25.5778071540172","-25.5778071540172","-32.70940765169822","-32.70940765169822","-32.70940765169822"
"3016","-48.697630179039606","-48.697630179039606","-48.697630179039606","-25.491785962131374","-25.491785962131374","-25.491785962131374","-32.61505192073724","-32.61505192073724","-32.61505192073724"
"3017","-48.67314656801994","-48.67314656801994","-48.67314656801994","-25.407036895597226","-25.407036895597226","-25.407036895597226","-32.520358171997245","-32.520358171997245","-32.520358171997245"
"3018","-48.649038095524205","-48.649038095524205","-48.649038095524205","-25.323596092910027","-25.323596092910027","-25.323596092910027","-32.425360266778405","-32.425360266778405","-32.425360266778405"
"3019","-48.625307653165486","-48.625307653165486","-48.625307653165486","-25.241476429795934","-25.241476429795934","-25.241476429795934","-32.33009171454128","-32.33009171454128","-32.33009171454128"
"3020","-48.60195074089559","-48.60195074089559","-48.60195074089559","-25.160665260235422","-25.160665260235422","-25.160665260235422","-32.23458269007217","-32.23458269007217","-32.23458269007217"
"3021","-48.57896317768222","-48.57896317768222","-48.57896317768222","-25.081126436084816","-25.081126436084816","-25.081126436084816","-32.13886013631145","-32.13886013631145","-32.13886013631145"
"3022","-48.55634745872006","-48.55634745872006","-48.55634745872006","-25.002799522050477","-25.002799522050477","-25.002799522050477","-32.04294883120091","-32.04294883120091","-32.04294883120091"
"3023","-48.534116723341064","-48.534116723341064","-48.534116723341064","-24.925593170717715","-24.925593170717715","-24.925593170717715","-31.946870832487804","-31.946870832487804","-31.946870832487804"
"3024","-48.51229641830123","-48.51229641830123","-48.51229641830123","-24.849387753863056","-24.849387753863056","-24.849387753863056","-31.850644684611215","-31.850644684611215","-31.850644684611215"
"3025","-48.49092805857567","-48.49092805857567","-48.49092805857567","-24.774055687732826","-24.774055687732826","-24.774055687732826","-31.75428717807101","-31.75428717807101","-31.75428717807101"
"3026","-48.47006971097018","-48.47006971097018","-48.47006971097018","-24.69956993382078","-24.69956993382078","-24.69956993382078","-31.65782177380205","-31.65782177380205","-31.65782177380205"
"3027","-48.44980291057638","-48.44980291057638","-48.44980291057638","-24.62616216589575","-24.62616216589575","-24.62616216589575","-31.5612634329857","-31.5612634329857","-31.5612634329857"
"3028","-48.43022914135445","-48.43022914135445","-48.43022914135445","-24.55362610022774","-24.55362610022774","-24.55362610022774","-31.46462611051018","-31.46462611051018","-31.46462611051018"
"3029","-48.411321159603524","-48.411321159603524","-48.411321159603524","-24.481763213619928","-24.481763213619928","-24.481763213619928","-31.367923143658967","-31.367923143658967","-31.367923143658967"
"3030","-48.39307744224816","-48.39307744224816","-48.39307744224816","-24.41052103120621","-24.41052103120621","-24.41052103120621","-31.271167664521712","-31.271167664521712","-31.271167664521712"
"3031","-48.3755155960366","-48.3755155960366","-48.3755155960366","-24.339684812061762","-24.339684812061762","-24.339684812061762","-31.17437220849585","-31.17437220849585","-31.17437220849585"
"3032","-48.35866205754115","-48.35866205754115","-48.35866205754115","-24.269187017320732","-24.269187017320732","-24.269187017320732","-31.077548740614382","-31.077548740614382","-31.077548740614382"
"3033","-48.342544551564735","-48.342544551564735","-48.342544551564735","-24.198778320239676","-24.198778320239676","-24.198778320239676","-30.98070933402102","-30.98070933402102","-30.98070933402102"
"3034","-48.32718550032061","-48.32718550032061","-48.32718550032061","-24.127630448420387","-24.127630448420387","-24.127630448420387","-30.883865398422675","-30.883865398422675","-30.883865398422675"
"3035","-48.31259707444438","-48.31259707444438","-48.31259707444438","-24.055585197615574","-24.055585197615574","-24.055585197615574","-30.787026848976915","-30.787026848976915","-30.787026848976915"
"3036","-48.29877726600437","-48.29877726600437","-48.29877726600437","-23.982514210657644","-23.982514210657644","-23.982514210657644","-30.690210916866818","-30.690210916866818","-30.690210916866818"
"3037","-48.28570643411765","-48.28570643411765","-48.28570643411765","-23.90831487451973","-23.90831487451973","-23.90831487451973","-30.593551413584972","-30.593551413584972","-30.593551413584972"
"3038","-48.27334501615128","-48.27334501615128","-48.27334501615128","-23.832905676625515","-23.832905676625515","-23.832905676625515","-30.497163511010715","-30.497163511010715","-30.497163511010715"
"3039","-48.261631981479994","-48.261631981479994","-48.261631981479994","-23.756233598788704","-23.756233598788704","-23.756233598788704","-30.40111980615897","-30.40111980615897","-30.40111980615897"
"3040","-48.25048372518611","-48.25048372518611","-48.25048372518611","-23.678270947344323","-23.678270947344323","-23.678270947344323","-30.30541333871948","-30.30541333871948","-30.30541333871948"
"3041","-48.23979360697398","-48.23979360697398","-48.23979360697398","-23.599021507292484","-23.599021507292484","-23.599021507292484","-30.21001954508888","-30.21001954508888","-30.21001954508888"
"3042","-48.22943189802964","-48.22943189802964","-48.22943189802964","-23.51851437972103","-23.51851437972103","-23.51851437972103","-30.115011591310235","-30.115011591310235","-30.115011591310235"
"3043","-48.219246557451335","-48.219246557451335","-48.219246557451335","-23.436800992040386","-23.436800992040386","-23.436800992040386","-30.02040518529778","-30.02040518529778","-30.02040518529778"
"3044","-48.209217703534684","-48.209217703534684","-48.209217703534684","-23.353951016278014","-23.353951016278014","-23.353951016278014","-29.926219372581638","-29.926219372581638","-29.926219372581638"
"3045","-48.1992978486135","-48.1992978486135","-48.1992978486135","-23.270048102516117","-23.270048102516117","-23.270048102516117","-29.83225955817562","-29.83225955817562","-29.83225955817562"
"3046","-48.18942275892542","-48.18942275892542","-48.18942275892542","-23.185185277028136","-23.185185277028136","-23.185185277028136","-29.738394958941324","-29.738394958941324","-29.738394958941324"
"3047","-48.17952037543185","-48.17952037543185","-48.17952037543185","-23.09946114930787","-23.09946114930787","-23.09946114930787","-29.644573750205495","-29.644573750205495","-29.644573750205495"
"3048","-48.16951957355589","-48.16951957355589","-48.16951957355589","-23.012978457938218","-23.012978457938218","-23.012978457938218","-29.550756886001064","-29.550756886001064","-29.550756886001064"
"3049","-48.15935744518104","-48.15935744518104","-48.15935744518104","-22.92584548514565","-22.92584548514565","-22.92584548514565","-29.45697098977416","-29.45697098977416","-29.45697098977416"
"3050","-48.14898453807773","-48.14898453807773","-48.14898453807773","-22.838160892769704","-22.838160892769704","-22.838160892769704","-29.3632572821392","-29.3632572821392","-29.3632572821392"
"3051","-48.13836793756226","-48.13836793756226","-48.13836793756226","-22.75001491051863","-22.75001491051863","-22.75001491051863","-29.26986327547482","-29.26986327547482","-29.26986327547482"
"3052","-48.12749459451461","-48.12749459451461","-48.12749459451461","-22.661491452218286","-22.661491452218286","-22.661491452218286","-29.176942476711528","-29.176942476711528","-29.176942476711528"
"3053","-48.116375114776126","-48.116375114776126","-48.116375114776126","-22.57263425730229","-22.57263425730229","-22.57263425730229","-29.085055850482387","-29.085055850482387","-29.085055850482387"
"3054","-48.10504523352551","-48.10504523352551","-48.10504523352551","-22.48348728408008","-22.48348728408008","-22.48348728408008","-28.993589885986932","-28.993589885986932","-28.993589885986932"
"3055","-48.09356669791134","-48.09356669791134","-48.09356669791134","-22.39412468728506","-22.39412468728506","-22.39412468728506","-28.902748404589797","-28.902748404589797","-28.902748404589797"
"3056","-48.08202641768452","-48.08202641768452","-48.08202641768452","-22.304581553456465","-22.304581553456465","-22.304581553456465","-28.812341739766026","-28.812341739766026","-28.812341739766026"
"3057","-48.070534709630806","-48.070534709630806","-48.070534709630806","-22.214919624824045","-22.214919624824045","-22.214919624824045","-28.72245527891368","-28.72245527891368","-28.72245527891368"
"3058","-48.059227498246734","-48.059227498246734","-48.059227498246734","-22.125167532118617","-22.125167532118617","-22.125167532118617","-28.6331556550392","-28.6331556550392","-28.6331556550392"
"3059","-48.048263999689624","-48.048263999689624","-48.048263999689624","-22.035382738322557","-22.035382738322557","-22.035382738322557","-28.544488719479222","-28.544488719479222","-28.544488719479222"
"3060","-48.03767341695319","-48.03767341695319","-48.03767341695319","-21.945593574899497","-21.945593574899497","-21.945593574899497","-28.456478138791407","-28.456478138791407","-28.456478138791407"
"3061","-48.027514992869705","-48.027514992869705","-48.027514992869705","-21.8558303071428","-21.8558303071428","-21.8558303071428","-28.369184739696752","-28.369184739696752","-28.369184739696752"
"3062","-48.01786637001772","-48.01786637001772","-48.01786637001772","-21.766120090237933","-21.766120090237933","-21.766120090237933","-28.28265455838814","-28.28265455838814","-28.28265455838814"
"3063","-48.00881296542016","-48.00881296542016","-48.00881296542016","-21.676487658324376","-21.676487658324376","-21.676487658324376","-28.196917815076983","-28.196917815076983","-28.196917815076983"
"3064","-48.000440131746075","-48.000440131746075","-48.000440131746075","-21.586956133984557","-21.586956133984557","-21.586956133984557","-28.111991314387218","-28.111991314387218","-28.111991314387218"
"3065","-47.99282687621499","-47.99282687621499","-47.99282687621499","-21.497545935402396","-21.497545935402396","-21.497545935402396","-28.02788110588745","-28.02788110588745","-28.02788110588745"
"3066","-47.98604051008238","-47.98604051008238","-47.98604051008238","-21.408271144897952","-21.408271144897952","-21.408271144897952","-27.94458604683159","-27.94458604683159","-27.94458604683159"
"3067","-47.98013133253736","-47.98013133253736","-47.98013133253736","-21.319140676933188","-21.319140676933188","-21.319140676933188","-27.86210447022175","-27.86210447022175","-27.86210447022175"
"3068","-47.975129144679954","-47.975129144679954","-47.975129144679954","-21.230156410163474","-21.230156410163474","-21.230156410163474","-27.78043362246713","-27.78043362246713","-27.78043362246713"
"3069","-47.971040059999844","-47.971040059999844","-47.971040059999844","-21.14131257894542","-21.14131257894542","-21.14131257894542","-27.6995727279085","-27.6995727279085","-27.6995727279085"
"3070","-47.96784480928814","-47.96784480928814","-47.96784480928814","-21.052599028291976","-21.052599028291976","-21.052599028291976","-27.6195285298095","-27.6195285298095","-27.6195285298095"
"3071","-47.96549727012832","-47.96549727012832","-47.96549727012832","-20.96399240527711","-20.96399240527711","-20.96399240527711","-27.540317150992287","-27.540317150992287","-27.540317150992287"
"3072","-47.96392431038371","-47.96392431038371","-47.96392431038371","-20.875463628190694","-20.875463628190694","-20.875463628190694","-27.461965952357883","-27.461965952357883","-27.461965952357883"
"3073","-47.963024587744194","-47.963024587744194","-47.963024587744194","-20.786967444539513","-20.786967444539513","-20.786967444539513","-27.384428711889132","-27.384428711889132","-27.384428711889132"
"3074","-47.96267208502093","-47.96267208502093","-47.96267208502093","-20.698450391380927","-20.698450391380927","-20.698450391380927","-27.30767457036045","-27.30767457036045","-27.30767457036045"
"3075","-47.96271439166793","-47.96271439166793","-47.96271439166793","-20.609896058158657","-20.609896058158657","-20.609896058158657","-27.23168477382124","-27.23168477382124","-27.23168477382124"
"3076","-47.9629735063498","-47.9629735063498","-47.9629735063498","-20.521278037831554","-20.521278037831554","-20.521278037831554","-27.156447496056604","-27.156447496056604","-27.156447496056604"
"3077","-47.963247097360565","-47.963247097360565","-47.963247097360565","-20.432520603822738","-20.432520603822738","-20.432520603822738","-27.081953861112968","-27.081953861112968","-27.081953861112968"
"3078","-47.9633095611209","-47.9633095611209","-47.9633095611209","-20.34359386008097","-20.34359386008097","-20.34359386008097","-27.008194261221206","-27.008194261221206","-27.008194261221206"
"3079","-47.962912661508625","-47.962912661508625","-47.962912661508625","-20.254423041168927","-20.254423041168927","-20.254423041168927","-26.93515529417228","-26.93515529417228","-26.93515529417228"
"3080","-47.96178538728988","-47.96178538728988","-47.96178538728988","-20.164981949022813","-20.164981949022813","-20.164981949022813","-26.862817071606305","-26.862817071606305","-26.862817071606305"
"3081","-47.959642243339474","-47.959642243339474","-47.959642243339474","-20.075207402569426","-20.075207402569426","-20.075207402569426","-26.791151002189217","-26.791151002189217","-26.791151002189217"
"3082","-47.956344538285265","-47.956344538285265","-47.956344538285265","-19.98504942106471","-19.98504942106471","-19.98504942106471","-26.720116262519863","-26.720116262519863","-26.720116262519863"
"3083","-47.951724670448435","-47.951724670448435","-47.951724670448435","-19.894506174827654","-19.894506174827654","-19.894506174827654","-26.649659389029715","-26.649659389029715","-26.649659389029715"
"3084","-47.94560229549686","-47.94560229549686","-47.94560229549686","-19.803549696980404","-19.803549696980404","-19.803549696980404","-26.579715249775457","-26.579715249775457","-26.579715249775457"
"3085","-47.93779787299965","-47.93779787299965","-47.93779787299965","-19.712168032870867","-19.712168032870867","-19.712168032870867","-26.510204174940547","-26.510204174940547","-26.510204174940547"
"3086","-47.928140485471225","-47.928140485471225","-47.928140485471225","-19.620366013787656","-19.620366013787656","-19.620366013787656","-26.441028209929467","-26.441028209929467","-26.441028209929467"
"3087","-47.916475699357854","-47.916475699357854","-47.916475699357854","-19.528169824872386","-19.528169824872386","-19.528169824872386","-26.37207229821397","-26.37207229821397","-26.37207229821397"
"3088","-47.90267002030212","-47.90267002030212","-47.90267002030212","-19.43563960420872","-19.43563960420872","-19.43563960420872","-26.303202391814782","-26.303202391814782","-26.303202391814782"
"3089","-47.886617116367695","-47.886617116367695","-47.886617116367695","-19.342839931532872","-19.342839931532872","-19.342839931532872","-26.234275878672253","-26.234275878672253","-26.234275878672253"
"3090","-47.868242001144175","-47.868242001144175","-47.868242001144175","-19.249836707994717","-19.249836707994717","-19.249836707994717","-26.165133086024703","-26.165133086024703","-26.165133086024703"
"3091","-47.84750107744743","-47.84750107744743","-47.84750107744743","-19.15672127484661","-19.15672127484661","-19.15672127484661","-26.09569989497725","-26.09569989497725","-26.09569989497725"
"3092","-47.82438357317153","-47.82438357317153","-47.82438357317153","-19.06359293227596","-19.06359293227596","-19.06359293227596","-26.02578682319863","-26.02578682319863","-26.02578682319863"
"3093","-47.798912178712065","-47.798912178712065","-47.798912178712065","-18.97055895098948","-18.97055895098948","-18.97055895098948","-25.955204766167263","-25.955204766167263","-25.955204766167263"
"3094","-47.77114179045573","-47.77114179045573","-47.77114179045573","-18.877734565223935","-18.877734565223935","-18.877734565223935","-25.88376607804368","-25.88376607804368","-25.88376607804368"
"3095","-47.74115778908441","-47.74115778908441","-47.74115778908441","-18.785238055068497","-18.785238055068497","-18.785238055068497","-25.8113879062925","-25.8113879062925","-25.8113879062925"
"3096","-47.709074887991804","-47.709074887991804","-47.709074887991804","-18.693188735844302","-18.693188735844302","-18.693188735844302","-25.73798272915611","-25.73798272915611","-25.73798272915611"
"3097","-47.67503537110086","-47.67503537110086","-47.67503537110086","-18.601702237535896","-18.601702237535896","-18.601702237535896","-25.663466543823905","-25.663466543823905","-25.663466543823905"
"3098","-47.63921363530663","-47.63921363530663","-47.63921363530663","-18.510885919398323","-18.510885919398323","-18.510885919398323","-25.587765021112013","-25.587765021112013","-25.587765021112013"
"3099","-47.601801282751424","-47.601801282751424","-47.601801282751424","-18.420836765152874","-18.420836765152874","-18.420836765152874","-25.51081893402875","-25.51081893402875","-25.51081893402875"
"3100","-47.563075431876946","-47.563075431876946","-47.563075431876946","-18.33163711335031","-18.33163711335031","-18.33163711335031","-25.43258706085002","-25.43258706085002","-25.43258706085002"
"3101","-47.52336971021169","-47.52336971021169","-47.52336971021169","-18.24335206666306","-18.24335206666306","-18.24335206666306","-25.35304848822879","-25.35304848822879","-25.35304848822879"
"3102","-47.48297072606789","-47.48297072606789","-47.48297072606789","-18.156025339825636","-18.156025339825636","-18.156025339825636","-25.27220354572857","-25.27220354572857","-25.27220354572857"
"3103","-47.44224979577554","-47.44224979577554","-47.44224979577554","-18.06967848693937","-18.06967848693937","-18.06967848693937","-25.190073943095367","-25.190073943095367","-25.190073943095367"
"3104","-47.401549492418624","-47.401549492418624","-47.401549492418624","-17.9843092527981","-17.9843092527981","-17.9843092527981","-25.106702771963263","-25.106702771963263","-25.106702771963263"
"3105","-47.361142468007245","-47.361142468007245","-47.361142468007245","-17.89989288273081","-17.89989288273081","-17.89989288273081","-25.0221505599984","-25.0221505599984","-25.0221505599984"
"3106","-47.3214518782118","-47.3214518782118","-47.3214518782118","-17.81642607425555","-17.81642607425555","-17.81642607425555","-24.936493032497495","-24.936493032497495","-24.936493032497495"
"3107","-47.28273406391759","-47.28273406391759","-47.28273406391759","-17.733987729511895","-17.733987729511895","-17.733987729511895","-24.849813318186385","-24.849813318186385","-24.849813318186385"
"3108","-47.24505525382758","-47.24505525382758","-47.24505525382758","-17.652563686766275","-17.652563686766275","-17.652563686766275","-24.762198871606554","-24.762198871606554","-24.762198871606554"
"3109","-47.20872749936689","-47.20872749936689","-47.20872749936689","-17.57219546097259","-17.57219546097259","-17.57219546097259","-24.67368710313774","-24.67368710313774","-24.67368710313774"
"3110","-47.1738675565996","-47.1738675565996","-47.1738675565996","-17.493001776263025","-17.493001776263025","-17.493001776263025","-24.584385669595854","-24.584385669595854","-24.584385669595854"
"3111","-47.14083943811274","-47.14083943811274","-47.14083943811274","-17.414912159204626","-17.414912159204626","-17.414912159204626","-24.494347170376003","-24.494347170376003","-24.494347170376003"
"3112","-47.109808800991594","-47.109808800991594","-47.109808800991594","-17.337926200254586","-17.337926200254586","-17.337926200254586","-24.403630729918667","-24.403630729918667","-24.403630729918667"
"3113","-47.081193461085135","-47.081193461085135","-47.081193461085135","-17.261680594627485","-17.261680594627485","-17.261680594627485","-24.31229785412412","-24.31229785412412","-24.31229785412412"
"3114","-47.05521007773741","-47.05521007773741","-47.05521007773741","-17.186154340738067","-17.186154340738067","-17.186154340738067","-24.220408190894144","-24.220408190894144","-24.220408190894144"
"3115","-47.032256232332635","-47.032256232332635","-47.032256232332635","-17.111347067873677","-17.111347067873677","-17.111347067873677","-24.128017108030747","-24.128017108030747","-24.128017108030747"
"3116","-47.012726117453376","-47.012726117453376","-47.012726117453376","-17.037266103562413","-17.037266103562413","-17.037266103562413","-24.03517660194417","-24.03517660194417","-24.03517660194417"
"3117","-46.99695196876163","-46.99695196876163","-46.99695196876163","-16.963932768807126","-16.963932768807126","-16.963932768807126","-23.9419637972462","-23.9419637972462","-23.9419637972462"
"3118","-46.985196774352374","-46.985196774352374","-46.985196774352374","-16.891380756621988","-16.891380756621988","-16.891380756621988","-23.848441205539444","-23.848441205539444","-23.848441205539444"
"3119","-46.9776515545695","-46.9776515545695","-46.9776515545695","-16.81965768319344","-16.81965768319344","-16.81965768319344","-23.75466015359549","-23.75466015359549","-23.75466015359549"
"3120","-46.97443495333253","-46.97443495333253","-46.97443495333253","-16.748828196082563","-16.748828196082563","-16.748828196082563","-23.660663714787315","-23.660663714787315","-23.660663714787315"
"3121","-46.97559462887097","-46.97559462887097","-46.97559462887097","-16.678975950501336","-16.678975950501336","-16.678975950501336","-23.566488406311468","-23.566488406311468","-23.566488406311468"
"3122","-46.98111140866337","-46.98111140866337","-46.98111140866337","-16.610098073498456","-16.610098073498456","-16.610098073498456","-23.472165975232173","-23.472165975232173","-23.472165975232173"
"3123","-46.99090511781495","-46.99090511781495","-46.99090511781495","-16.542212042128646","-16.542212042128646","-16.542212042128646","-23.377723681020356","-23.377723681020356","-23.377723681020356"
"3124","-47.00484101965794","-47.00484101965794","-47.00484101965794","-16.475458618249164","-16.475458618249164","-16.475458618249164","-23.28318407979646","-23.28318407979646","-23.28318407979646"
"3125","-47.02273766051772","-47.02273766051772","-47.02273766051772","-16.40998771744057","-16.40998771744057","-16.40998771744057","-23.188568441987684","-23.188568441987684","-23.188568441987684"
"3126","-47.044374700007886","-47.044374700007886","-47.044374700007886","-16.3458501330146","-16.3458501330146","-16.3458501330146","-23.09389640231665","-23.09389640231665","-23.09389640231665"
"3127","-47.06950096114413","-47.06950096114413","-47.06950096114413","-16.283107117220123","-16.283107117220123","-16.283107117220123","-22.999188965445573","-22.999188965445573","-22.999188965445573"
"3128","-47.097841492071275","-47.097841492071275","-47.097841492071275","-16.221826395495395","-16.221826395495395","-16.221826395495395","-22.90446723858948","-22.90446723858948","-22.90446723858948"
"3129","-47.129104433997924","-47.129104433997924","-47.129104433997924","-16.162076342854558","-16.162076342854558","-16.162076342854558","-22.80975646294029","-22.80975646294029","-22.80975646294029"
"3130","-47.16298721582979","-47.16298721582979","-47.16298721582979","-16.103922395565743","-16.103922395565743","-16.103922395565743","-22.715085129075565","-22.715085129075565","-22.715085129075565"
"3131","-47.19918117212113","-47.19918117212113","-47.19918117212113","-16.047422465360246","-16.047422465360246","-16.047422465360246","-22.620465523333564","-22.620465523333564","-22.620465523333564"
"3132","-47.23737500800466","-47.23737500800466","-47.23737500800466","-15.99262176183032","-15.99262176183032","-15.99262176183032","-22.525916367722004","-22.525916367722004","-22.525916367722004"
"3133","-47.27725709591704","-47.27725709591704","-47.27725709591704","-15.939549266351243","-15.939549266351243","-15.939549266351243","-22.43146270183636","-22.43146270183636","-22.43146270183636"
"3134","-47.31851520621792","-47.31851520621792","-47.31851520621792","-15.888214595816462","-15.888214595816462","-15.888214595816462","-22.33713328513081","-22.33713328513081","-22.33713328513081"
"3135","-47.36083491198862","-47.36083491198862","-47.36083491198862","-15.83860535387803","-15.83860535387803","-15.83860535387803","-22.24295900986846","-22.24295900986846","-22.24295900986846"
"3136","-47.40387396091118","-47.40387396091118","-47.40387396091118","-15.790684583773533","-15.790684583773533","-15.790684583773533","-22.148975192629823","-22.148975192629823","-22.148975192629823"
"3137","-47.44668128606559","-47.44668128606559","-47.44668128606559","-15.7443896960796","-15.7443896960796","-15.7443896960796","-22.05521902288521","-22.05521902288521","-22.05521902288521"
"3138","-47.48895249019042","-47.48895249019042","-47.48895249019042","-15.699632632696746","-15.699632632696746","-15.699632632696746","-21.961728049753205","-21.961728049753205","-21.961728049753205"
"3139","-47.53040580380479","-47.53040580380479","-47.53040580380479","-15.656302018900387","-15.656302018900387","-15.656302018900387","-21.868538143682326","-21.868538143682326","-21.868538143682326"
"3140","-47.57076787859208","-47.57076787859208","-47.57076787859208","-15.614259401218826","-15.614259401218826","-15.614259401218826","-21.775679916386025","-21.775679916386025","-21.775679916386025"
