,x_0,y_0,delta_0,v_0,phi_0,phi_dot_0,beta_0,theta_0,stvel_0,acc_0,comp_0,oob_0
1737,-2.602529,-51.3621,-0.013835871,9.733814,4.124705,-3.1999984,0.19922566,176.0805,2.357897,-6.3773317,0.046023406,0.0
1738,-2.639397,-51.452183,0.0097431,9.670041,4.092705,-3.1999993,0.22095099,176.17784,2.4917881,-7.3046813,0.045479536,0.0
1739,-2.676941,-51.541298,0.03466098,9.596993,4.0607047,-3.199999,0.24242483,176.26454,2.06401,-8.2335205,0.045222923,0.0
1740,-2.7151303,-51.629345,0.05530108,9.514659,4.0287046,-3.1999974,0.2637554,176.3605,1.6949037,-8.848173,0.045463964,0.0
1741,-2.753921,-51.716225,0.07225012,9.426177,3.9967048,-3.1999989,0.28476354,176.45566,1.4043599,-9.216013,0.044833332,0.0
1742,-2.793295,-51.80187,0.08629372,9.334017,3.964705,-3.1999981,0.30528173,176.54991,1.1628774,-9.412658,0.045023993,0.0
1743,-2.833255,-51.886223,0.09792249,9.23989,3.932705,-3.1999936,0.32517806,176.64326,1.0172472,-9.489152,0.045654982,0.0
1744,-2.8738198,-51.969242,0.10809496,9.144999,3.9007049,-3.1999984,0.34434754,176.73566,0.9312655,-9.509661,0.04402095,0.0
1745,-2.915019,-52.050884,0.11740762,9.049902,3.868705,-3.1999998,0.3627412,176.81711,0.8851978,-9.509823,0.05072882,0.0
1746,-2.956885,-52.13112,0.1262596,8.954803,3.836705,-3.199996,0.38034526,176.90761,0.8402916,-9.5098295,0.046393327,0.0
1747,-2.99945,-52.209904,0.13466251,8.859706,3.804705,-3.199998,0.39716923,176.99715,0.7954838,-9.50981,0.043943796,0.0
1748,-3.0427408,-52.2872,0.14261734,8.764607,3.772705,-3.199996,0.41322318,177.07574,0.7517706,-9.5097685,0.04533976,0.0
1749,-3.086781,-52.36298,0.15013506,8.66951,3.740705,-3.1999993,0.4285167,177.16339,0.7083077,-9.509806,0.04532774,0.0
1750,-3.1315894,-52.4372,0.15721813,8.574411,3.7087052,-3.1999998,0.44305983,177.25009,0.6655932,-9.509905,0.045422893,0.0
1751,-3.1771808,-52.509815,0.16387406,8.479313,3.6767051,-3.1999993,0.45686242,177.32584,0.4007852,-9.509937,0.045942154,0.0
1752,-3.2235658,-52.5808,0.16788192,8.384213,3.644705,-3.1999724,0.46993423,177.41063,-0.08124334,-9.43185,0.048794605,0.0
1753,-3.2707508,-52.6501,0.16706948,8.289895,3.6127055,-3.199995,0.4821509,177.49448,-0.53631645,-9.209143,0.048517097,0.0
1754,-3.3187513,-52.71769,0.16170633,8.1978035,3.5807054,-3.1999881,0.4932656,177.56737,-0.9443115,-8.869748,0.04738277,0.0
1755,-3.3676043,-52.783524,0.15226321,8.109106,3.5487056,-3.199985,0.5030702,177.64935,-1.298891,-8.443717,0.04749312,0.0
1756,-3.4173617,-52.847553,0.1392743,8.024669,3.5167058,-3.1999962,0.5114098,177.73044,-1.6061904,-7.957726,0.04693635,0.0
1757,-3.4680865,-52.909733,0.12321239,7.9450917,3.4847057,-3.199984,0.51818496,177.80069,-1.8746803,-7.4323797,0.04661265,0.0
1758,-3.519845,-52.970013,0.10446559,7.8707676,3.4527059,-3.199997,0.5233434,177.88014,-2.157726,-6.8807034,0.046213567,0.0
1759,-3.5727036,-53.028328,0.08288833,7.8019605,3.420706,-3.199994,0.5268717,177.96884,-2.282858,-6.299918,0.046578478,0.0
1760,-3.6267245,-53.08462,0.06005975,7.7389617,3.388706,-3.1999872,0.5287622,178.06686,-2.6298857,-5.729874,0.047177844,0.0
1761,-3.6819658,-53.13882,0.03376089,7.6816626,3.3567061,-3.1999974,0.5291039,178.15425,-2.5950694,-5.112816,0.04479146,0.0
1762,-3.7384734,-53.190857,0.007810198,7.6305346,3.324706,-3.1999917,0.5278765,178.25107,-2.9596264,-4.538325,0.04534488,0.0
1763,-3.7962914,-53.24065,-0.021786068,7.585151,3.2927063,-3.1999888,0.5252634,178.33737,-2.8546546,-3.91061,0.045748867,0.0
1764,-3.8554437,-53.28813,-0.050332613,7.5460453,3.2607064,-3.19999,0.5212506,178.43323,-3.1249707,-3.3310497,0.045925066,0.0
1765,-3.9159539,-53.333218,-0.08158232,7.512735,3.2287064,-3.1999881,0.51605463,178.53868,-2.9508631,-2.7155957,0.04559115,0.0
1766,-3.9778244,-53.375835,-0.11109095,7.4855785,3.1967065,-3.1999834,0.5097129,178.63382,-3.1942797,-2.1518214,0.044345886,0.0
1767,-4.041054,-53.415905,-0.14303374,7.464061,3.1647067,-3.1999917,0.50245744,178.74867,-2.8129857,-1.5536754,0.04340828,0.0
1768,-4.105621,-53.45335,-0.1711636,7.448524,3.1327069,-3.199987,0.49433342,178.8733,-3.1999154,-1.0360832,0.044210907,0.0
1769,-4.1715,-53.488106,-0.20316276,7.438163,3.1007068,-3.199989,0.48562905,179.0078,-2.5329425,-0.4551584,0.04355179,0.0
1770,-4.238646,-53.520107,-0.22849219,7.4336114,3.068707,-3.1999867,0.47631988,179.14218,-3.19993,0.0048132264,0.044348553,0.0
1771,-4.3070145,-53.54929,-0.2604915,7.4336596,3.0367072,-3.1999671,0.466762,179.28651,-2.3063262,0.575242,0.044441234,0.0
1772,-4.3765364,-53.575607,-0.28355473,7.439412,3.0047076,-3.1999886,0.45681927,179.44086,-2.8742695,0.9965622,0.04433423,0.0
1773,-4.4471555,-53.599007,-0.31229743,7.4493775,2.9727075,-3.1999373,0.4468836,179.58525,-1.9538809,1.5083168,0.04553281,0.0
1774,-4.5187893,-53.61945,-0.33183625,7.464461,2.9407082,-3.1999803,0.43684068,179.71974,-2.1343746,1.87605,0.04400665,0.0
1775,-4.591366,-53.636898,-0.35318,7.483221,2.9087083,-3.1999443,0.4270347,179.84439,-1.5828775,2.2721283,0.048808716,0.0
1776,-4.664792,-53.651337,-0.36900878,7.5059423,2.876709,-3.199983,0.41744226,179.96922,-1.4408393,2.5859652,0.045765586,0.0
1777,-4.7389793,-53.662743,-0.38341716,7.531802,2.8447092,-3.1999798,0.4082427,180.09427,-1.0236027,2.8791862,0.045982502,0.0
1778,-4.813831,-53.671112,-0.39365318,7.560594,2.8127093,-3.1999757,0.39947593,180.2096,-0.8827119,3.1106992,0.049311124,0.0
1779,-4.889249,-53.676445,-0.4024803,7.591701,2.7807095,-3.1999657,0.3912423,180.2952,-0.5630331,3.3206947,0.045548055,0.0
1780,-4.965131,-53.67875,-0.40811065,7.624908,2.74871,-3.199989,0.3835552,180.38112,-0.47502807,3.4825683,0.046106067,0.0
1781,-5.0413766,-53.67804,-0.41286093,7.659734,2.71671,-3.1999803,0.37646565,180.46736,-0.2566682,3.6290822,0.04505454,0.0
1782,-5.117884,-53.67433,-0.4154276,7.6960244,2.6847103,-3.199985,0.36995852,180.55397,-0.2047691,3.740763,0.045474056,0.0
1783,-5.194554,-53.66765,-0.41747528,7.7334323,2.6527104,-3.1999564,0.36404797,180.66092,-0.08053789,3.8407857,0.047685847,0.0
1784,-5.2712865,-53.65802,-0.4182807,7.77184,2.6207108,-3.199991,0.3587047,180.78825,-0.053584643,3.9190578,0.060885206,0.0
1785,-5.347985,-53.645473,-0.41881654,7.8110304,2.588711,-3.1999824,0.3539177,180.94597,-0.005477242,3.9888866,0.05018449,0.0
1786,-5.4245543,-53.63003,-0.41887128,7.8509192,2.5567112,-3.1999886,0.34965226,181.12408,-0.0021490965,4.0474353,0.046094224,0.0
1787,-5.500901,-53.611736,-0.4188928,7.8913937,2.5247111,-3.1999834,0.34588096,181.26259,0.00093709555,4.101188,0.046187356,0.0
1788,-5.5769353,-53.59061,-0.4188834,7.9324055,2.4927113,-3.199984,0.34256786,181.4015,-0.0012445993,4.150379,0.04621506,0.0
1789,-5.652567,-53.566692,-0.41889587,7.9739094,2.4607115,-3.1999917,0.33967975,181.53084,0.00092005066,4.1961045,0.045796514,0.0
1790,-5.7277093,-53.54001,-0.41888666,8.01587,2.4287117,-3.1999817,0.33718476,181.66057,-0.00044554818,4.23752,0.049305145,0.0
1791,-5.802277,-53.510597,-0.4188911,8.058246,2.3967118,-3.1999888,0.33505404,181.77074,-0.0002376152,4.2756248,0.049639605,0.0
1792,-5.8761864,-53.47849,-0.4188935,8.101002,2.364712,-3.1999922,0.3332605,181.88132,0.00058557536,4.3102636,0.044585824,0.0
1793,-5.949355,-53.443718,-0.41888765,8.144105,2.332712,-3.199987,0.3317792,181.98233,-0.0004519983,4.341402,0.044297073,0.0
1794,-6.0217013,-53.40632,-0.41889215,8.187518,2.300712,-3.1999865,0.3305871,182.08377,2.5618481e-05,4.3695464,0.04541035,0.0
1795,-6.093146,-53.36633,-0.4188919,8.231214,2.2687123,-3.1999922,0.32966262,182.18564,-9.1884256e-05,4.394754,0.044382088,0.0
1796,-6.163609,-53.323784,-0.41889283,8.275162,2.2367125,-3.1999855,0.32898617,182.27795,0.00081285794,4.4170566,0.04405777,0.0
1797,-6.2330136,-53.278717,-0.4188847,8.319332,2.2047124,-3.1999857,0.32853922,182.3607,-0.00090486696,4.4366097,0.04476471,0.0
1798,-6.3012815,-53.23117,-0.41889372,8.363698,2.1727126,-3.1999843,0.32830507,182.4439,0.0011910636,4.4539094,0.04561705,0.0
1799,-6.3683376,-53.181187,-0.41888183,8.408237,2.1407127,-3.1999843,0.32826757,182.52753,-0.0010767855,4.4685802,0.044846635,0.0
1800,-6.434107,-53.1288,-0.4188926,8.452923,2.108713,-3.1999772,0.3284127,182.60162,0.00082465366,4.4812527,0.044255927,0.0
1801,-6.498514,-53.074055,-0.41888434,8.497736,2.076713,-3.199987,0.32872638,182.69615,-0.00086673314,4.4917827,0.043728337,0.0
1802,-6.5614877,-53.017,-0.418893,8.542653,2.0447133,-3.1999745,0.32919672,182.77112,0.0007215173,4.5003643,0.04724821,0.0
1803,-6.622954,-52.957672,-0.4188858,8.587657,2.0127137,-3.1999874,0.32981154,182.83655,-0.00034280377,4.507269,0.050355073,0.0
1804,-6.682842,-52.896126,-0.41888922,8.63273,1.9807137,-3.1999598,0.33056077,182.90242,0.0010158855,4.512151,0.049758527,0.0
1805,-6.7410817,-52.8324,-0.41887906,8.677852,1.9487141,-3.1999779,0.33143374,182.96875,-0.0014619556,4.5156255,0.045063525,0.0
1806,-6.7976046,-52.766556,-0.4188937,8.723007,1.9167143,-3.1999738,0.33242208,183.03554,0.0012050158,4.5178633,0.043963216,0.0
1807,-6.852341,-52.69864,-0.41888165,8.768187,1.8847146,-3.1999738,0.3335165,183.10277,-0.001015899,4.518471,0.045502275,0.0
1808,-6.9052258,-52.6287,-0.4188918,8.813371,1.8527148,-3.199954,0.3347097,183.18045,0.00096223794,4.517766,0.044323742,0.0
1809,-6.9561925,-52.556797,-0.4188822,8.858548,1.8207153,-3.1999795,0.33599362,183.24858,-0.0007166369,4.5161796,0.043892913,0.0
1810,-7.005177,-52.482986,-0.41888934,8.90371,1.7887155,-3.1999457,0.3373624,183.32716,-0.0009264874,4.512982,0.043762837,0.0
1811,-7.0521154,-52.407326,-0.4188986,8.94884,1.756716,-3.1999886,0.33880866,183.4062,0.0004770905,4.5096087,0.045981172,0.0
1812,-7.096947,-52.32988,-0.41889384,8.993937,1.7247162,-3.1999638,0.34032747,183.4757,0.3774189,4.5045266,0.044168077,0.0
1813,-7.1396117,-52.2507,-0.41511965,9.038981,1.6927165,-3.1999736,0.3419128,183.55563,-0.19694819,4.442109,0.047948208,0.0
1814,-7.1800504,-52.169865,-0.41708913,9.083403,1.6607168,-3.1999097,0.34362802,183.63602,1.5740931,4.463864,0.04420705,0.0
1815,-7.2182093,-52.087433,-0.4013482,9.128041,1.6287177,-3.199986,0.34535754,183.72685,-0.7869573,4.2247906,0.044575118,0.0
1816,-7.2540307,-52.003475,-0.40921777,9.170289,1.5967178,-3.1986089,0.34742478,183.80814,3.1874077,4.3186607,0.04550216,0.0
1817,-7.287478,-51.91809,-0.37734368,9.213476,1.5647317,-3.1999972,0.3493513,183.89984,-0.7554007,3.840449,0.053812593,0.0
1818,-7.318489,-51.83133,-0.3848977,9.251881,1.5327318,-3.1965513,0.3519176,183.98196,3.199965,5.0678377,0.04403692,0.0
1819,-7.347052,-51.743332,-0.35289806,9.302559,1.5007663,-3.005735,0.35456198,184.0745,-0.1555677,2.9552507,0.045149896,0.0
1820,-7.373165,-51.654045,-0.35445374,9.332111,1.4707088,-3.1015635,0.3555856,184.15752,3.1999876,8.644181,0.044742484,0.0
1821,-7.39675,-51.563755,-0.32245386,9.406696,1.4396932,-2.4516447,0.35851148,184.25084,0.5554214,1.1197172,0.04417619,0.0
1822,-7.417958,-51.47211,-0.31689963,9.417893,1.4151769,-2.8232255,0.3545483,184.34491,3.1999907,9.275967,0.043238938,0.0
1823,-7.436569,-51.379787,-0.28489974,9.491799,1.3869445,-2.1456807,0.35579234,184.43909,0.4940405,1.1852726,0.045531176,0.0
1824,-7.4528093,-51.28627,-0.27995932,9.503652,1.3654878,-2.4356158,0.35017347,184.534,3.1999855,8.345075,0.04240962,0.0
1825,-7.4665284,-51.192226,-0.24795948,9.576891,1.3411316,-1.7531147,0.3488445,184.62903,0.18832143,1.717863,0.0440429,0.0
1826,-7.4779153,-51.097137,-0.24607626,9.5940695,1.3236004,-1.9094367,0.34097046,184.72481,3.1999788,7.264071,0.042753108,0.0
1827,-7.486899,-51.00162,-0.21407647,9.666618,1.3045061,-1.2578045,0.33593875,184.82074,0.0063073086,1.8297108,0.04452685,0.0
1828,-7.493626,-50.90519,-0.2140134,9.684916,1.291928,-1.3734912,0.32495138,184.9174,3.1999898,6.230099,0.045068577,0.0
1829,-7.4980874,-50.80844,-0.1820135,9.747216,1.2781931,-0.90152,0.31631348,185.01427,-0.14000638,1.6874888,0.046203844,0.0
1830,-7.5003986,-50.710995,-0.18341357,9.7640915,1.2691779,-1.0056658,0.30381393,185.11174,3.199993,5.176106,0.043621987,0.0
1831,-7.5006127,-50.613358,-0.15141363,9.815852,1.2591213,-0.6894222,0.29341033,185.20938,-0.24462102,1.4874023,0.045932703,0.0
1832,-7.4988203,-50.515213,-0.15385984,9.830727,1.2522271,-0.77544147,0.28090367,185.30753,3.1999757,4.0726924,0.04527212,0.0
1833,-7.495118,-50.416977,-0.12186009,9.871453,1.2444726,-0.58548474,0.27012303,185.40584,-0.3318732,1.2449452,0.064406276,0.0
1834,-7.489573,-50.318417,-0.12517881,9.883903,1.2386178,-0.64357585,0.25862655,185.50455,3.1999893,3.0507262,0.044677395,0.0
1835,-7.48231,-50.219845,-0.09317893,9.91441,1.232182,-0.53593314,0.24838048,185.5934,-0.4722519,0.98165464,0.044585925,0.0
1836,-7.473376,-50.121105,-0.09790145,9.924227,1.2268227,-0.5573307,0.23829801,185.69254,3.1999803,2.201132,0.0433163,0.0
1837,-7.462908,-50.022415,-0.065901645,9.946238,1.2212493,-0.4902585,0.22891521,185.79178,-0.6698683,0.71979153,0.04346363,0.0
1838,-7.4509387,-49.923676,-0.07260033,9.953436,1.2163469,-0.47123012,0.22011296,185.89124,3.199977,1.5070753,0.04360477,0.0
1839,-7.437608,-49.82504,-0.040600557,9.968507,1.2116345,-0.4186514,0.21144922,185.99078,-0.8966157,0.49066898,0.04457238,0.0
1840,-7.4229364,-49.72644,-0.049566712,9.973413,1.207448,-0.3593503,0.20350638,186.09045,3.199995,0.96474516,0.044376027,0.0
1841,-7.4070625,-49.627975,-0.017566763,9.983061,1.2038544,-0.30613634,0.19517863,186.1902,-1.1500505,0.3073194,0.043565966,0.0
1842,-7.39,-49.529613,-0.029067269,9.986134,1.2007931,-0.21048376,0.18756367,186.29002,3.1999726,0.57645977,0.050038736,0.0
1843,-7.371882,-49.43141,0.0029324573,9.991899,1.1986883,-0.14927758,0.1791124,186.37988,-1.4211891,0.17435019,0.049610436,0.0
1844,-7.3527174,-49.333347,-0.011279433,9.993642,1.1971955,-0.02424834,0.17130576,186.47981,3.1999836,0.3133806,0.049828783,0.0
1845,-7.3326383,-49.23545,0.020720404,9.996776,1.196953,0.0451807,0.1623089,186.57974,-1.6941881,0.0775696,0.044755712,0.0
1846,-7.3116493,-49.13771,0.0037785214,9.997551,1.1974049,0.1902567,0.15390351,186.66971,3.199983,0.14383446,0.04631404,0.0
1847,-7.2898817,-49.04013,0.03577835,9.99899,1.1993074,0.2640212,0.14406924,186.76968,-1.9555849,0.02384964,0.04469125,0.0
1848,-7.2673373,-48.94272,0.016222501,9.9992285,1.2019476,0.42026827,0.13482523,186.86967,3.1999729,0.054746162,0.04718065,0.0
1849,-7.2441497,-48.84545,0.04822223,9.999776,1.2061503,0.4933126,0.12401822,186.96967,-2.2554977,-0.002183307,0.044103302,0.0
1850,-7.2203193,-48.748333,0.025667252,9.999754,1.2110834,0.6520944,0.11385793,187.05966,3.1999884,0.020898143,0.046061277,0.0
1851,-7.195981,-48.651344,0.057667136,9.999963,1.2176044,0.7169149,0.10208098,187.15967,-2.5265589,-0.004640471,0.04362974,0.0
1852,-7.171133,-48.55448,0.032401547,9.999916,1.2247735,0.8693992,0.091082074,187.24966,3.1999645,0.0074999435,0.045727376,0.0
1853,-7.1459146,-48.457714,0.064401194,9.999991,1.2334675,0.9191629,0.078504734,187.34966,-2.773979,-0.007710896,0.04318568,0.0
1854,-7.1203203,-48.361042,0.036661405,9.999914,1.2426591,1.0583787,0.06689654,187.44966,3.199977,0.007060589,0.04475375,0.0
1855,-7.0944924,-48.26444,0.068661176,9.999985,1.253243,1.0881542,0.05381114,187.53966,-2.990297,-0.0024313023,0.043087184,0.0
1856,-7.068423,-48.167896,0.038758203,9.999961,1.2641245,1.209565,0.041919705,187.63966,inf,inf,69.0,0.0
1857,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1858,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1859,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1860,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1861,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1862,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1863,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1864,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1865,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1866,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1867,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1868,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1869,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1870,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1871,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1872,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1873,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1874,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1875,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1876,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1877,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1878,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1879,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1880,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1881,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1882,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1883,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1884,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1885,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1886,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1887,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1888,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1889,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1890,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1891,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1892,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1893,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1894,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1895,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1896,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1897,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1898,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1899,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1900,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1901,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1902,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1903,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1904,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1905,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1906,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1907,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1908,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1909,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1910,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1911,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1912,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1913,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1914,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1915,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1916,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1917,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1918,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1919,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1920,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1921,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1922,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1923,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1924,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1925,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1926,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1927,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1928,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1929,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1930,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1931,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1932,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1933,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1934,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1935,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1936,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1937,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1938,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1939,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1940,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1941,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1942,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1943,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1944,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1945,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1946,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1947,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1948,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1949,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1950,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1951,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1952,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1953,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1954,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1955,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1956,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1957,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1958,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1959,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1960,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1961,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1962,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1963,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1964,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1965,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1966,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1967,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1968,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1969,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1970,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1971,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1972,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1973,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1974,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1975,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1976,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1977,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1978,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1979,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1980,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1981,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1982,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1983,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
1984,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
