,s_x,s_y,delta,velocity,yaw,yaw_der,slip_angle,steer_v,acceleration,param,comp_time,lap_finished,out_of_soft
525,-5.311596,-25.290228,0.043099392,7.4419074,0.1480637,0.28984296,-0.02736638,1.4844658,-9.509998,29.856342,0.014196921,0.0,0.0
526,-5.237718,-25.281267,0.057944052,7.3468075,0.15096213,0.5109037,-0.026499603,1.3565552,-9.509999,29.930761,0.014356767,0.0,0.0
527,-5.1648183,-25.272146,0.0715096,7.2517076,0.15607117,0.76424116,-0.027262636,1.1298746,-9.509998,30.004229,0.015687287,0.0,0.0
528,-5.092902,-25.262833,0.082808346,7.1566076,0.16371357,1.0425835,-0.029935211,0.5393995,-9.51,30.066746,0.01481787,0.0,0.0
529,-5.0219755,-25.253286,0.08820234,7.0615077,0.17413941,1.3357617,-0.034748677,0.10221374,-9.509997,30.138311,0.014409685,0.0,0.0
530,-4.9520454,-25.243475,0.08922448,6.966408,0.18749703,1.6191303,-0.041993972,-0.21713229,-9.51,30.208927,0.014990508,0.0,0.0
531,-4.883117,-25.233376,0.08705316,6.871308,0.20368834,1.879288,-0.05160628,-0.44589117,-9.509999,30.26859,0.014343534,0.0,0.0
532,-4.8151975,-25.222965,0.082594246,6.7762074,0.2224812,2.110058,-0.06332265,-0.60493976,-9.509999,30.337303,0.014471905,0.0,0.0
533,-4.748292,-25.212225,0.07654485,6.6811075,0.24358179,2.3097537,-0.07678423,-0.710337,-9.509999,30.395065,0.015431752,0.0,0.0
534,-4.682408,-25.201134,0.06944148,6.5860076,0.26667932,2.4793463,-0.09160056,-0.77444106,-9.509999,30.461878,0.014326554,0.0,0.0
535,-4.6175547,-25.189661,0.06169707,6.4909077,0.2914728,2.621259,-0.10738823,-0.8067819,-9.509999,30.517736,0.014466455,0.0,0.0
536,-4.5537424,-25.17778,0.05362925,6.3958077,0.31768537,2.7385907,-0.12379261,-0.81471115,-9.51,30.582645,0.01473866,0.0,0.0
537,-4.4909825,-25.165457,0.04548214,6.300708,0.3450713,2.8346334,-0.1404985,-0.8039135,-9.509999,30.636604,0.015518142,0.0,0.0
538,-4.4292893,-25.152657,0.037443005,6.205608,0.37341762,2.9125845,-0.15723383,-0.77878016,-9.51,30.699612,0.018827265,0.0,0.0
539,-4.368678,-25.139345,0.029655201,6.1105075,0.40254346,2.9753895,-0.17376916,-0.74271166,-9.51,30.751667,0.014534875,0.0,0.0
540,-4.309165,-25.125488,0.022228085,6.0154076,0.43229735,3.0256686,-0.18991473,-0.6983383,-9.51,30.812773,0.014442156,0.0,0.0
541,-4.250769,-25.11105,0.015244702,5.9203076,0.46255404,3.065694,-0.20551646,-0.64769477,-9.51,30.862926,0.019647395,0.0,0.0
542,-4.193511,-25.095999,0.008767754,5.8252077,0.493211,3.0973992,-0.22045137,-0.5923536,-9.51,30.91213,0.018691085,0.0,0.0
543,-4.1374125,-25.080307,0.002844218,5.730108,0.524185,3.1224048,-0.23462312,-0.53324825,-9.506818,30.970383,0.014881702,0.0,0.0
544,-4.082497,-25.063946,-0.0024882648,5.6350393,0.555409,3.1418035,-0.24795635,-0.47112077,-9.498996,31.017683,0.014630173,0.0,0.0
545,-4.028789,-25.046892,-0.0071994723,5.5400496,0.58682704,3.1563528,-0.26039067,-0.40723684,-9.49385,31.064034,0.015048852,0.0,0.0
546,-3.976314,-25.029127,-0.011271841,5.4451113,0.6183906,3.1672647,-0.27188072,-0.34217638,-9.490411,31.119434,0.014426897,0.0,0.0
547,-3.9250994,-25.010633,-0.014693605,5.350207,0.6500632,3.1754484,-0.2823973,-0.27636334,-9.488043,31.163885,0.014205267,0.0,0.0
548,-3.8751729,-24.991404,-0.017457237,5.2553267,0.6818177,3.1815863,-0.2919233,-0.21010236,-9.486329,31.217386,0.014621834,0.0,0.0
549,-3.8265638,-24.971428,-0.019558262,5.1604633,0.7136336,3.1861897,-0.30045074,-0.14360765,-9.48499,31.26994,0.015000042,0.0,0.0
550,-3.779302,-24.950708,-0.02099434,5.0656133,0.7454955,3.1896424,-0.3079783,-0.077023335,-9.483846,31.321545,0.014897659,0.0,0.0
551,-3.7334173,-24.929245,-0.02176457,4.9707747,0.7773919,3.1922317,-0.3145097,-0.010435755,-9.482776,31.3822,0.014490944,0.0,0.0
552,-3.6889403,-24.90705,-0.02186893,4.875947,0.80931425,3.1941738,-0.32005233,0.056106128,-9.481692,31.43191,0.015107439,0.0,0.0
553,-3.6459012,-24.884134,-0.021307869,4.7811303,0.84125596,3.1956303,-0.3246163,0.122593865,-9.48054,31.490667,0.014686848,0.0,0.0
554,-3.60433,-24.860518,-0.02008193,4.6863246,0.8732123,3.1967227,-0.32821354,0.18904218,-9.479278,31.54848,0.014423272,0.0,0.0
555,-3.564256,-24.836222,-0.018191507,4.591532,0.9051795,3.197542,-0.3308574,0.45640233,-9.477871,31.605343,0.015918015,0.0,0.0
556,-3.5257072,-24.811277,-0.013627484,4.496753,0.9371549,3.1981564,-0.3325619,1.8611931,-9.392669,31.661259,0.014937531,0.0,0.0
557,-3.4887109,-24.785717,0.0049844463,4.402827,0.9691365,3.1986172,-0.33311626,2.897721,-8.772849,31.716225,0.015849167,0.0,0.0
558,-3.4532917,-24.759563,0.033961657,4.3150983,1.0011226,3.198963,-0.33106396,3.1999788,-7.837048,31.770254,0.014319076,0.0,0.0
559,-3.4194705,-24.732767,0.06596144,4.2367277,1.0331123,3.199222,-0.32563654,3.199999,-6.8891015,31.833405,0.014630797,0.0,0.0
560,-3.3872712,-24.70523,0.09796144,4.1678367,1.0651045,3.1994166,-0.31705928,3.1999972,-6.0117583,31.885773,0.015550237,0.0,0.0
561,-3.3567202,-24.676882,0.12996142,4.107719,1.0970987,3.1995625,-0.3058773,3.1999996,-5.1745677,31.93745,0.014476568,0.0,0.0
562,-3.327844,-24.647667,0.1619614,4.0559735,1.1290942,3.1996717,-0.29257947,3.1999986,-4.355225,31.988527,0.014715603,0.0,0.0
563,-3.3006666,-24.617558,0.1939614,4.012421,1.161091,3.199754,-0.27760956,3.1999986,-3.536806,32.03909,0.015436432,0.0,0.0
564,-3.2752092,-24.586544,0.22596137,3.9770532,1.1930885,3.1998155,-0.26137438,3.199994,-2.7062335,32.079212,0.014720309,0.0,0.0
565,-3.2514877,-24.554623,0.25796133,3.9499907,1.2250867,3.1998615,-0.24425006,3.199991,-1.8534712,32.128983,0.014504355,0.0,0.0
566,-3.229513,-24.5218,0.28996122,3.931456,1.2570853,3.199896,-0.2265869,3.1999989,-0.9711876,32.178482,0.015305253,0.0,0.0
567,-3.2092898,-24.488085,0.32196122,3.921744,1.2890843,3.199922,-0.20871288,2.423399,-0.054720785,32.217796,0.014196762,0.0,0.0
