"Step","MPC_MPCC_f_2022_01_13_11_40_50 - position_x","MPC_MPCC_f_2022_01_13_11_40_50 - position_x__MIN","MPC_MPCC_f_2022_01_13_11_40_50 - position_x__MAX"
"478","6.778012752532959","6.778012752532959","6.778012752532959"
"479","6.707948207855225","6.707948207855225","6.707948207855225"
"480","6.636047840118408","6.636047840118408","6.636047840118408"
"481","6.5624098777771","6.5624098777771","6.5624098777771"
"482","6.4871110916137695","6.4871110916137695","6.4871110916137695"
"483","6.410212993621826","6.410212993621826","6.410212993621826"
"484","6.331796169281006","6.331796169281006","6.331796169281006"
"485","6.251941204071045","6.251941204071045","6.251941204071045"
"486","6.1707234382629395","6.1707234382629395","6.1707234382629395"
"487","6.088213920593262","6.088213920593262","6.088213920593262"
"488","6.004482746124268","6.004482746124268","6.004482746124268"
"489","5.919600009918213","5.919600009918213","5.919600009918213"
"490","5.83364725112915","5.83364725112915","5.83364725112915"
"491","5.7466959953308105","5.7466959953308105","5.7466959953308105"
"492","5.658815383911133","5.658815383911133","5.658815383911133"
"493","5.570072174072266","5.570072174072266","5.570072174072266"
"494","5.480530261993408","5.480530261993408","5.480530261993408"
"495","5.390252113342285","5.390252113342285","5.390252113342285"
"496","5.299295902252197","5.299295902252197","5.299295902252197"
"497","5.207719802856445","5.207719802856445","5.207719802856445"
"498","5.115573883056641","5.115573883056641","5.115573883056641"
"499","5.022906303405762","5.022906303405762","5.022906303405762"
"500","4.929760932922363","4.929760932922363","4.929760932922363"
"501","4.836177349090576","4.836177349090576","4.836177349090576"
"502","4.742191791534424","4.742191791534424","4.742191791534424"
"503","4.647836685180664","4.647836685180664","4.647836685180664"
"504","4.5531415939331055","4.5531415939331055","4.5531415939331055"
"505","4.458131790161133","4.458131790161133","4.458131790161133"
"506","4.362829685211182","4.362829685211182","4.362829685211182"
"507","4.267256259918213","4.267256259918213","4.267256259918213"
"508","4.171428203582764","4.171428203582764","4.171428203582764"
"509","4.075361251831055","4.075361251831055","4.075361251831055"
"510","3.97906756401062","3.97906756401062","3.97906756401062"
"511","3.882559061050415","3.882559061050415","3.882559061050415"
"512","3.7858450412750244","3.7858450412750244","3.7858450412750244"
"513","3.688934087753296","3.688934087753296","3.688934087753296"
"514","3.5918331146240234","3.5918331146240234","3.5918331146240234"
"515","3.4945485591888428","3.4945485591888428","3.4945485591888428"
"516","3.3970866203308105","3.3970866203308105","3.3970866203308105"
"517","3.299453020095825","3.299453020095825","3.299453020095825"
"518","3.2016522884368896","3.2016522884368896","3.2016522884368896"
"519","3.103689670562744","3.103689670562744","3.103689670562744"
"520","3.005573272705078","3.005573272705078","3.005573272705078"
"521","2.9073123931884766","2.9073123931884766","2.9073123931884766"
"522","2.8089163303375244","2.8089163303375244","2.8089163303375244"
"523","2.7103946208953857","2.7103946208953857","2.7103946208953857"
"524","2.6117560863494873","2.6117560863494873","2.6117560863494873"
"525","2.5130114555358887","2.5130114555358887","2.5130114555358887"
"526","2.414174795150757","2.414174795150757","2.414174795150757"
"527","2.3152616024017334","2.3152616024017334","2.3152616024017334"
"528","2.2162888050079346","2.2162888050079346","2.2162888050079346"
"529","2.117307424545288","2.117307424545288","2.117307424545288"
"530","2.0184109210968018","2.0184109210968018","2.0184109210968018"
"531","1.9195139408111572","1.9195139408111572","1.9195139408111572"
"532","1.820752501487732","1.820752501487732","1.820752501487732"
"533","1.7221280336380005","1.7221280336380005","1.7221280336380005"
"534","1.6236727237701416","1.6236727237701416","1.6236727237701416"
"535","1.5254147052764893","1.5254147052764893","1.5254147052764893"
"536","1.4273788928985596","1.4273788928985596","1.4273788928985596"
"537","1.329599380493164","1.329599380493164","1.329599380493164"
"538","1.2321131229400635","1.2321131229400635","1.2321131229400635"
"539","1.1349550485610962","1.1349550485610962","1.1349550485610962"
"540","1.0381708145141602","1.0381708145141602","1.0381708145141602"
"541","0.9418015480041504","0.9418015480041504","0.9418015480041504"
"542","0.8459047079086304","0.8459047079086304","0.8459047079086304"
"543","0.7505292296409607","0.7505292296409607","0.7505292296409607"
"544","0.6557376384735107","0.6557376384735107","0.6557376384735107"
"545","0.5615827441215515","0.5615827441215515","0.5615827441215515"
"546","0.4681333899497986","0.4681333899497986","0.4681333899497986"
"547","0.3754456341266632","0.3754456341266632","0.3754456341266632"
"548","0.2835938334465027","0.2835938334465027","0.2835938334465027"
"549","0.1926376223564148","0.1926376223564148","0.1926376223564148"
"550","0.10265519469976425","0.10265519469976425","0.10265519469976425"
"551","0.013710088096559048","0.013710088096559048","0.013710088096559048"
"552","-0.07411714643239975","-0.07411714643239975","-0.07411714643239975"
"553","-0.16076098382472992","-0.16076098382472992","-0.16076098382472992"
"554","-0.24614162743091583","-0.24614162743091583","-0.24614162743091583"
"555","-0.33019015192985535","-0.33019015192985535","-0.33019015192985535"
"556","-0.4128280580043793","-0.4128280580043793","-0.4128280580043793"
"557","-0.49398496747016907","-0.49398496747016907","-0.49398496747016907"
"558","-0.5735854506492615","-0.5735854506492615","-0.5735854506492615"
"559","-0.6515580415725708","-0.6515580415725708","-0.6515580415725708"
"560","-0.72783362865448","-0.72783362865448","-0.72783362865448"
"561","-0.8023430705070496","-0.8023430705070496","-0.8023430705070496"
"562","-0.8750211596488953","-0.8750211596488953","-0.8750211596488953"
"563","-0.9458925724029541","-0.9458925724029541","-0.9458925724029541"
"564","-1.014804482460022","-1.014804482460022","-1.014804482460022"
"565","-1.0817081928253174","-1.0817081928253174","-1.0817081928253174"
"566","-1.1466318368911743","-1.1466318368911743","-1.1466318368911743"
"567","-1.20945143699646","-1.20945143699646","-1.20945143699646"
"568","-1.2703648805618286","-1.2703648805618286","-1.2703648805618286"
"569","-1.3293342590332031","-1.3293342590332031","-1.3293342590332031"
"570","-1.3863718509674072","-1.3863718509674072","-1.3863718509674072"
"571","-1.4415264129638672","-1.4415264129638672","-1.4415264129638672"
"572","-1.4948630332946777","-1.4948630332946777","-1.4948630332946777"
"573","-1.5464543104171753","-1.5464543104171753","-1.5464543104171753"
"574","-1.596398115158081","-1.596398115158081","-1.596398115158081"
"575","-1.644815444946289","-1.644815444946289","-1.644815444946289"
"576","-1.6918429136276245","-1.6918429136276245","-1.6918429136276245"
"577","-1.7376298904418945","-1.7376298904418945","-1.7376298904418945"
"578","-1.7823346853256226","-1.7823346853256226","-1.7823346853256226"
"579","-1.8261204957962036","-1.8261204957962036","-1.8261204957962036"
"580","-1.8691322803497314","-1.8691322803497314","-1.8691322803497314"
"581","-1.9114900827407837","-1.9114900827407837","-1.9114900827407837"
"582","-1.953312635421753","-1.953312635421753","-1.953312635421753"
"583","-1.9946389198303223","-1.9946389198303223","-1.9946389198303223"
"584","-2.0356369018554688","-2.0356369018554688","-2.0356369018554688"
"585","-2.0764071941375732","-2.0764071941375732","-2.0764071941375732"
"586","-2.1169774532318115","-2.1169774532318115","-2.1169774532318115"
"587","-2.1574251651763916","-2.1574251651763916","-2.1574251651763916"
"588","-2.1978707313537598","-2.1978707313537598","-2.1978707313537598"
"589","-2.2383790016174316","-2.2383790016174316","-2.2383790016174316"
"590","-2.2790446281433105","-2.2790446281433105","-2.2790446281433105"
"591","-2.319917917251587","-2.319917917251587","-2.319917917251587"
"592","-2.3611109256744385","-2.3611109256744385","-2.3611109256744385"
"593","-2.4027769565582275","-2.4027769565582275","-2.4027769565582275"
"594","-2.4448935985565186","-2.4448935985565186","-2.4448935985565186"
"595","-2.4876387119293213","-2.4876387119293213","-2.4876387119293213"
"596","-2.530991554260254","-2.530991554260254","-2.530991554260254"
"597","-2.5749945640563965","-2.5749945640563965","-2.5749945640563965"
"598","-2.6196699142456055","-2.6196699142456055","-2.6196699142456055"
"599","-2.6651365756988525","-2.6651365756988525","-2.6651365756988525"
"600","-2.7114508152008057","-2.7114508152008057","-2.7114508152008057"
"601","-2.758650779724121","-2.758650779724121","-2.758650779724121"
"602","-2.8067281246185303","-2.8067281246185303","-2.8067281246185303"
"603","-2.8557140827178955","-2.8557140827178955","-2.8557140827178955"
"604","-2.905705451965332","-2.905705451965332","-2.905705451965332"
"605","-2.9567041397094727","-2.9567041397094727","-2.9567041397094727"
"606","-3.0086915493011475","-3.0086915493011475","-3.0086915493011475"
"607","-3.0616228580474854","-3.0616228580474854","-3.0616228580474854"
"608","-3.115431547164917","-3.115431547164917","-3.115431547164917"
"609","-3.170100450515747","-3.170100450515747","-3.170100450515747"
"610","-3.2256007194519043","-3.2256007194519043","-3.2256007194519043"
"611","-3.2818868160247803","-3.2818868160247803","-3.2818868160247803"
"612","-3.3389267921447754","-3.3389267921447754","-3.3389267921447754"
"613","-3.3966903686523438","-3.3966903686523438","-3.3966903686523438"
"614","-3.4551548957824707","-3.4551548957824707","-3.4551548957824707"
"615","-3.5142948627471924","-3.5142948627471924","-3.5142948627471924"
"616","-3.5741045475006104","-3.5741045475006104","-3.5741045475006104"
"617","-3.634578227996826","-3.634578227996826","-3.634578227996826"
"618","-3.695706844329834","-3.695706844329834","-3.695706844329834"
"619","-3.757481336593628","-3.757481336593628","-3.757481336593628"
"620","-3.819892406463623","-3.819892406463623","-3.819892406463623"
"621","-3.882920265197754","-3.882920265197754","-3.882920265197754"
"622","-3.946547269821167","-3.946547269821167","-3.946547269821167"
"623","-4.0107645988464355","-4.0107645988464355","-4.0107645988464355"
"624","-4.075547218322754","-4.075547218322754","-4.075547218322754"
"625","-4.14088249206543","-4.14088249206543","-4.14088249206543"
"626","-4.206735134124756","-4.206735134124756","-4.206735134124756"
"627","-4.273053169250488","-4.273053169250488","-4.273053169250488"
"628","-4.339799404144287","-4.339799404144287","-4.339799404144287"
"629","-4.406936168670654","-4.406936168670654","-4.406936168670654"
"630","-4.474418640136719","-4.474418640136719","-4.474418640136719"
"631","-4.54222297668457","-4.54222297668457","-4.54222297668457"
"632","-4.610306739807129","-4.610306739807129","-4.610306739807129"
"633","-4.678586483001709","-4.678586483001709","-4.678586483001709"
"634","-4.747001647949219","-4.747001647949219","-4.747001647949219"
"635","-4.8155012130737305","-4.8155012130737305","-4.8155012130737305"
"636","-4.884032726287842","-4.884032726287842","-4.884032726287842"
"637","-4.952531337738037","-4.952531337738037","-4.952531337738037"
"638","-5.02093505859375","-5.02093505859375","-5.02093505859375"
"639","-5.089168071746826","-5.089168071746826","-5.089168071746826"
"640","-5.157156944274902","-5.157156944274902","-5.157156944274902"
"641","-5.224821090698242","-5.224821090698242","-5.224821090698242"
"642","-5.292083263397217","-5.292083263397217","-5.292083263397217"
"643","-5.358863830566406","-5.358863830566406","-5.358863830566406"
"644","-5.425086498260498","-5.425086498260498","-5.425086498260498"
"645","-5.490671634674072","-5.490671634674072","-5.490671634674072"
"646","-5.555542945861816","-5.555542945861816","-5.555542945861816"
"647","-5.619628429412842","-5.619628429412842","-5.619628429412842"
"648","-5.682857513427734","-5.682857513427734","-5.682857513427734"
"649","-5.745166778564453","-5.745166778564453","-5.745166778564453"
"650","-5.806490421295166","-5.806490421295166","-5.806490421295166"
"651","-5.866767406463623","-5.866767406463623","-5.866767406463623"
"652","-5.925936222076416","-5.925936222076416","-5.925936222076416"
"653","-5.9839372634887695","-5.9839372634887695","-5.9839372634887695"
"654","-6.040712833404541","-6.040712833404541","-6.040712833404541"
"655","-6.096205234527588","-6.096205234527588","-6.096205234527588"
"656","-6.150357723236084","-6.150357723236084","-6.150357723236084"
"657","-6.2031145095825195","-6.2031145095825195","-6.2031145095825195"
"658","-6.254422187805176","-6.254422187805176","-6.254422187805176"
"659","-6.304226875305176","-6.304226875305176","-6.304226875305176"
"660","-6.352477073669434","-6.352477073669434","-6.352477073669434"
"661","-6.399122714996338","-6.399122714996338","-6.399122714996338"
"662","-6.4441142082214355","-6.4441142082214355","-6.4441142082214355"
"663","-6.487403869628906","-6.487403869628906","-6.487403869628906"
"664","-6.528945446014404","-6.528945446014404","-6.528945446014404"
"665","-6.568694591522217","-6.568694591522217","-6.568694591522217"
"666","-6.606607913970947","-6.606607913970947","-6.606607913970947"
"667","-6.642642021179199","-6.642642021179199","-6.642642021179199"
"668","-6.676757335662842","-6.676757335662842","-6.676757335662842"
"669","-6.708912372589111","-6.708912372589111","-6.708912372589111"
"670","-6.739068508148193","-6.739068508148193","-6.739068508148193"
"671","-6.767329216003418","-6.767329216003418","-6.767329216003418"
"672","-6.79365873336792","-6.79365873336792","-6.79365873336792"
"673","-6.817930221557617","-6.817930221557617","-6.817930221557617"
"674","-6.840266704559326","-6.840266704559326","-6.840266704559326"
"675","-6.8606438636779785","-6.8606438636779785","-6.8606438636779785"
"676","-6.879086017608643","-6.879086017608643","-6.879086017608643"
"677","-6.895611763000488","-6.895611763000488","-6.895611763000488"
"678","-6.910263538360596","-6.910263538360596","-6.910263538360596"
"679","-6.923089981079102","-6.923089981079102","-6.923089981079102"
"680","-6.934139251708984","-6.934139251708984","-6.934139251708984"
"681","-6.943474769592285","-6.943474769592285","-6.943474769592285"
"682","-6.951154708862305","-6.951154708862305","-6.951154708862305"
"683","-6.957241058349609","-6.957241058349609","-6.957241058349609"
"684","-6.961802005767822","-6.961802005767822","-6.961802005767822"
"685","-6.964909076690674","-6.964909076690674","-6.964909076690674"
"686","-6.966635704040527","-6.966635704040527","-6.966635704040527"
"687","-6.967056751251221","-6.967056751251221","-6.967056751251221"
"688","-6.966251373291016","-6.966251373291016","-6.966251373291016"
"689","-6.964295864105225","-6.964295864105225","-6.964295864105225"
"690","-6.961266040802002","-6.961266040802002","-6.961266040802002"
"691","-6.957238674163818","-6.957238674163818","-6.957238674163818"
"692","-6.952286720275879","-6.952286720275879","-6.952286720275879"
"693","-6.946484088897705","-6.946484088897705","-6.946484088897705"
"694","-6.939901828765869","-6.939901828765869","-6.939901828765869"
"695","-6.9326090812683105","-6.9326090812683105","-6.9326090812683105"
"696","-6.924672603607178","-6.924672603607178","-6.924672603607178"
"697","-6.916158199310303","-6.916158199310303","-6.916158199310303"
"698","-6.90712833404541","-6.90712833404541","-6.90712833404541"
"699","-6.89764404296875","-6.89764404296875","-6.89764404296875"
"700","-6.887760162353516","-6.887760162353516","-6.887760162353516"
"701","-6.877532958984375","-6.877532958984375","-6.877532958984375"
"702","-6.867016792297363","-6.867016792297363","-6.867016792297363"
"703","-6.856265068054199","-6.856265068054199","-6.856265068054199"
"704","-6.845327377319336","-6.845327377319336","-6.845327377319336"
"705","-6.834253787994385","-6.834253787994385","-6.834253787994385"
"706","-6.823091506958008","-6.823091506958008","-6.823091506958008"
"707","-6.811885833740234","-6.811885833740234","-6.811885833740234"
"708","-6.800682067871094","-6.800682067871094","-6.800682067871094"
"709","-6.789522647857666","-6.789522647857666","-6.789522647857666"
"710","-6.778450012207031","-6.778450012207031","-6.778450012207031"
"711","-6.767504692077637","-6.767504692077637","-6.767504692077637"
"712","-6.756726264953613","-6.756726264953613","-6.756726264953613"
"713","-6.746151447296143","-6.746151447296143","-6.746151447296143"
"714","-6.735815525054932","-6.735815525054932","-6.735815525054932"
"715","-6.725750923156738","-6.725750923156738","-6.725750923156738"
"716","-6.7159905433654785","-6.7159905433654785","-6.7159905433654785"
"717","-6.706564426422119","-6.706564426422119","-6.706564426422119"
"718","-6.697499752044678","-6.697499752044678","-6.697499752044678"
"719","-6.688822269439697","-6.688822269439697","-6.688822269439697"
"720","-6.680553913116455","-6.680553913116455","-6.680553913116455"
"721","-6.672714710235596","-6.672714710235596","-6.672714710235596"
"722","-6.665322780609131","-6.665322780609131","-6.665322780609131"
"723","-6.658392906188965","-6.658392906188965","-6.658392906188965"
"724","-6.651938438415527","-6.651938438415527","-6.651938438415527"
"725","-6.645968914031982","-6.645968914031982","-6.645968914031982"
"726","-6.640492916107178","-6.640492916107178","-6.640492916107178"
"727","-6.6355156898498535","-6.6355156898498535","-6.6355156898498535"
"728","-6.631040096282959","-6.631040096282959","-6.631040096282959"
"729","-6.627066612243652","-6.627066612243652","-6.627066612243652"
"730","-6.623594284057617","-6.623594284057617","-6.623594284057617"
"731","-6.620619297027588","-6.620619297027588","-6.620619297027588"
"732","-6.618135452270508","-6.618135452270508","-6.618135452270508"
"733","-6.616136074066162","-6.616136074066162","-6.616136074066162"
"734","-6.6146111488342285","-6.6146111488342285","-6.6146111488342285"
"735","-6.613550186157227","-6.613550186157227","-6.613550186157227"
"736","-6.612940311431885","-6.612940311431885","-6.612940311431885"
"737","-6.612768650054932","-6.612768650054932","-6.612768650054932"
"738","-6.613018989562988","-6.613018989562988","-6.613018989562988"
"739","-6.613676071166992","-6.613676071166992","-6.613676071166992"
"740","-6.61472225189209","-6.61472225189209","-6.61472225189209"
"741","-6.616140365600586","-6.616140365600586","-6.616140365600586"
"742","-6.617911338806152","-6.617911338806152","-6.617911338806152"
"743","-6.620016574859619","-6.620016574859619","-6.620016574859619"
"744","-6.622437000274658","-6.622437000274658","-6.622437000274658"
"745","-6.625152587890625","-6.625152587890625","-6.625152587890625"
"746","-6.628144264221191","-6.628144264221191","-6.628144264221191"
"747","-6.631392002105713","-6.631392002105713","-6.631392002105713"
"748","-6.634876251220703","-6.634876251220703","-6.634876251220703"
"749","-6.638576984405518","-6.638576984405518","-6.638576984405518"
"750","-6.642475128173828","-6.642475128173828","-6.642475128173828"
"751","-6.646551609039307","-6.646551609039307","-6.646551609039307"
"752","-6.650787353515625","-6.650787353515625","-6.650787353515625"
"753","-6.6551642417907715","-6.6551642417907715","-6.6551642417907715"
"754","-6.659664154052734","-6.659664154052734","-6.659664154052734"
"755","-6.664268970489502","-6.664268970489502","-6.664268970489502"
"756","-6.668962478637695","-6.668962478637695","-6.668962478637695"
"757","-6.673727512359619","-6.673727512359619","-6.673727512359619"
"758","-6.678548336029053","-6.678548336029053","-6.678548336029053"
"759","-6.683409690856934","-6.683409690856934","-6.683409690856934"
"760","-6.688296318054199","-6.688296318054199","-6.688296318054199"
"761","-6.693195343017578","-6.693195343017578","-6.693195343017578"
"762","-6.698092460632324","-6.698092460632324","-6.698092460632324"
"763","-6.702975273132324","-6.702975273132324","-6.702975273132324"
"764","-6.707831382751465","-6.707831382751465","-6.707831382751465"
"765","-6.712647914886475","-6.712647914886475","-6.712647914886475"
"766","-6.717413425445557","-6.717413425445557","-6.717413425445557"
"767","-6.722116470336914","-6.722116470336914","-6.722116470336914"
"768","-6.726746082305908","-6.726746082305908","-6.726746082305908"
"769","-6.731293201446533","-6.731293201446533","-6.731293201446533"
"770","-6.735747337341309","-6.735747337341309","-6.735747337341309"
"771","-6.740099906921387","-6.740099906921387","-6.740099906921387"
"772","-6.744343280792236","-6.744343280792236","-6.744343280792236"
"773","-6.748470306396484","-6.748470306396484","-6.748470306396484"
"774","-6.752473831176758","-6.752473831176758","-6.752473831176758"
"775","-6.756348133087158","-6.756348133087158","-6.756348133087158"
"776","-6.760088920593262","-6.760088920593262","-6.760088920593262"
"777","-6.7636919021606445","-6.7636919021606445","-6.7636919021606445"
"778","-6.767154693603516","-6.767154693603516","-6.767154693603516"
"779","-6.7704758644104","-6.7704758644104","-6.7704758644104"
"780","-6.773654937744141","-6.773654937744141","-6.773654937744141"
"781","-6.776693344116211","-6.776693344116211","-6.776693344116211"
"782","-6.779592990875244","-6.779592990875244","-6.779592990875244"
"783","-6.782358169555664","-6.782358169555664","-6.782358169555664"
"784","-6.784994125366211","-6.784994125366211","-6.784994125366211"
"785","-6.7875075340271","-6.7875075340271","-6.7875075340271"
"786","-6.789906978607178","-6.789906978607178","-6.789906978607178"
"787","-6.792202472686768","-6.792202472686768","-6.792202472686768"
"788","-6.794406414031982","-6.794406414031982","-6.794406414031982"
"789","-6.796531677246094","-6.796531677246094","-6.796531677246094"
"790","-6.798593521118164","-6.798593521118164","-6.798593521118164"
"791","-6.8006086349487305","-6.8006086349487305","-6.8006086349487305"
"792","-6.802595138549805","-6.802595138549805","-6.802595138549805"
"793","-6.804571151733398","-6.804571151733398","-6.804571151733398"
"794","-6.806558132171631","-6.806558132171631","-6.806558132171631"
"795","-6.808575630187988","-6.808575630187988","-6.808575630187988"
"796","-6.8106465339660645","-6.8106465339660645","-6.8106465339660645"
"797","-6.812791347503662","-6.812791347503662","-6.812791347503662"
"798","-6.815032958984375","-6.815032958984375","-6.815032958984375"
"799","-6.817392826080322","-6.817392826080322","-6.817392826080322"
"800","-6.819892406463623","-6.819892406463623","-6.819892406463623"
"801","-6.8225507736206055","-6.8225507736206055","-6.8225507736206055"
"802","-6.8253865242004395","-6.8253865242004395","-6.8253865242004395"
"803","-6.82841682434082","-6.82841682434082","-6.82841682434082"
"804","-6.831656455993652","-6.831656455993652","-6.831656455993652"
"805","-6.835118770599365","-6.835118770599365","-6.835118770599365"
"806","-6.838813304901123","-6.838813304901123","-6.838813304901123"
"807","-6.842746257781982","-6.842746257781982","-6.842746257781982"
"808","-6.846922874450684","-6.846922874450684","-6.846922874450684"
"809","-6.851343631744385","-6.851343631744385","-6.851343631744385"
"810","-6.856005668640137","-6.856005668640137","-6.856005668640137"
"811","-6.860902786254883","-6.860902786254883","-6.860902786254883"
"812","-6.866024494171143","-6.866024494171143","-6.866024494171143"
"813","-6.87135648727417","-6.87135648727417","-6.87135648727417"
"814","-6.876879692077637","-6.876879692077637","-6.876879692077637"
"815","-6.882572174072266","-6.882572174072266","-6.882572174072266"
"816","-6.888406753540039","-6.888406753540039","-6.888406753540039"
"817","-6.89435338973999","-6.89435338973999","-6.89435338973999"
"818","-6.90037727355957","-6.90037727355957","-6.90037727355957"
"819","-6.906440258026123","-6.906440258026123","-6.906440258026123"
"820","-6.912499904632568","-6.912499904632568","-6.912499904632568"
"821","-6.918510913848877","-6.918510913848877","-6.918510913848877"
"822","-6.92442512512207","-6.92442512512207","-6.92442512512207"
"823","-6.930190086364746","-6.930190086364746","-6.930190086364746"
"824","-6.935751914978027","-6.935751914978027","-6.935751914978027"
"825","-6.94105339050293","-6.94105339050293","-6.94105339050293"
"826","-6.946033954620361","-6.946033954620361","-6.946033954620361"
"827","-6.950632572174072","-6.950632572174072","-6.950632572174072"
"828","-6.954784870147705","-6.954784870147705","-6.954784870147705"
"829","-6.958425998687744","-6.958425998687744","-6.958425998687744"
"830","-6.961488246917725","-6.961488246917725","-6.961488246917725"
"831","-6.963903903961182","-6.963903903961182","-6.963903903961182"
"832","-6.965604305267334","-6.965604305267334","-6.965604305267334"
"833","-6.966519832611084","-6.966519832611084","-6.966519832611084"
"834","-6.966580390930176","-6.966580390930176","-6.966580390930176"
"835","-6.9657158851623535","-6.9657158851623535","-6.9657158851623535"
"836","-6.963856220245361","-6.963856220245361","-6.963856220245361"
"837","-6.960931301116943","-6.960931301116943","-6.960931301116943"
"838","-6.95687198638916","-6.95687198638916","-6.95687198638916"
"839","-6.9516096115112305","-6.9516096115112305","-6.9516096115112305"
"840","-6.945076942443848","-6.945076942443848","-6.945076942443848"
"841","-6.937207221984863","-6.937207221984863","-6.937207221984863"
"842","-6.9279351234436035","-6.9279351234436035","-6.9279351234436035"
"843","-6.9171953201293945","-6.9171953201293945","-6.9171953201293945"
"844","-6.90492582321167","-6.90492582321167","-6.90492582321167"
"845","-6.891064643859863","-6.891064643859863","-6.891064643859863"
"846","-6.875552177429199","-6.875552177429199","-6.875552177429199"
"847","-6.858332633972168","-6.858332633972168","-6.858332633972168"
"848","-6.839353084564209","-6.839353084564209","-6.839353084564209"
"849","-6.818562984466553","-6.818562984466553","-6.818562984466553"
"850","-6.795915126800537","-6.795915126800537","-6.795915126800537"
"851","-6.771365165710449","-6.771365165710449","-6.771365165710449"
"852","-6.744871139526367","-6.744871139526367","-6.744871139526367"
"853","-6.716394901275635","-6.716394901275635","-6.716394901275635"
"854","-6.685901641845703","-6.685901641845703","-6.685901641845703"
"855","-6.6533589363098145","-6.6533589363098145","-6.6533589363098145"
"856","-6.618738651275635","-6.618738651275635","-6.618738651275635"
"857","-6.582016468048096","-6.582016468048096","-6.582016468048096"
"858","-6.54317045211792","-6.54317045211792","-6.54317045211792"
"859","-6.5021843910217285","-6.5021843910217285","-6.5021843910217285"
"860","-6.45904541015625","-6.45904541015625","-6.45904541015625"
"861","-6.413743495941162","-6.413743495941162","-6.413743495941162"
"862","-6.366274356842041","-6.366274356842041","-6.366274356842041"
"863","-6.316636085510254","-6.316636085510254","-6.316636085510254"
"864","-6.264832496643066","-6.264832496643066","-6.264832496643066"
"865","-6.210870265960693","-6.210870265960693","-6.210870265960693"
"866","-6.15476131439209","-6.15476131439209","-6.15476131439209"
"867","-6.096521377563477","-6.096521377563477","-6.096521377563477"
"868","-6.036171913146973","-6.036171913146973","-6.036171913146973"
"869","-5.973740100860596","-5.973740100860596","-5.973740100860596"
"870","-5.9092583656311035","-5.9092583656311035","-5.9092583656311035"
"871","-5.842763423919678","-5.842763423919678","-5.842763423919678"
"872","-5.774296760559082","-5.774296760559082","-5.774296760559082"
"873","-5.70390510559082","-5.70390510559082","-5.70390510559082"
"874","-5.631638526916504","-5.631638526916504","-5.631638526916504"
"875","-5.55755090713501","-5.55755090713501","-5.55755090713501"
"876","-5.481700897216797","-5.481700897216797","-5.481700897216797"
"877","-5.404148578643799","-5.404148578643799","-5.404148578643799"
"878","-5.324958801269531","-5.324958801269531","-5.324958801269531"
"879","-5.244198322296143","-5.244198322296143","-5.244198322296143"
"880","-5.161936283111572","-5.161936283111572","-5.161936283111572"
"881","-5.078242778778076","-5.078242778778076","-5.078242778778076"
"882","-4.993190288543701","-4.993190288543701","-4.993190288543701"
"883","-4.906851291656494","-4.906851291656494","-4.906851291656494"
"884","-4.819299221038818","-4.819299221038818","-4.819299221038818"
"885","-4.730606555938721","-4.730606555938721","-4.730606555938721"
"886","-4.6408467292785645","-4.6408467292785645","-4.6408467292785645"
"887","-4.5500898361206055","-4.5500898361206055","-4.5500898361206055"
"888","-4.458406925201416","-4.458406925201416","-4.458406925201416"
"889","-4.365865707397461","-4.365865707397461","-4.365865707397461"
"890","-4.2725324630737305","-4.2725324630737305","-4.2725324630737305"
"891","-4.178471088409424","-4.178471088409424","-4.178471088409424"
"892","-4.083741664886475","-4.083741664886475","-4.083741664886475"
"893","-3.988403558731079","-3.988403558731079","-3.988403558731079"
"894","-3.8925111293792725","-3.8925111293792725","-3.8925111293792725"
"895","-3.7961173057556152","-3.7961173057556152","-3.7961173057556152"
"896","-3.699270725250244","-3.699270725250244","-3.699270725250244"
"897","-3.602017641067505","-3.602017641067505","-3.602017641067505"
"898","-3.5044007301330566","-3.5044007301330566","-3.5044007301330566"
"899","-3.4064598083496094","-3.4064598083496094","-3.4064598083496094"
"900","-3.3082315921783447","-3.3082315921783447","-3.3082315921783447"
"901","-3.209749698638916","-3.209749698638916","-3.209749698638916"
"902","-3.111044406890869","-3.111044406890869","-3.111044406890869"
"903","-3.012143850326538","-3.012143850326538","-3.012143850326538"
"904","-2.9130730628967285","-2.9130730628967285","-2.9130730628967285"
"905","-2.813854455947876","-2.813854455947876","-2.813854455947876"
"906","-2.714508056640625","-2.714508056640625","-2.714508056640625"
"907","-2.6150522232055664","-2.6150522232055664","-2.6150522232055664"
"908","-2.515502452850342","-2.515502452850342","-2.515502452850342"
"909","-2.415872812271118","-2.415872812271118","-2.415872812271118"
"910","-2.3161754608154297","-2.3161754608154297","-2.3161754608154297"
"911","-2.216421365737915","-2.216421365737915","-2.216421365737915"
"912","-2.11661958694458","-2.11661958694458","-2.11661958694458"
"913","-2.016777992248535","-2.016777992248535","-2.016777992248535"
"914","-1.9169034957885742","-1.9169034957885742","-1.9169034957885742"
"915","-1.8170020580291748","-1.8170020580291748","-1.8170020580291748"
"916","-1.717078447341919","-1.717078447341919","-1.717078447341919"
"917","-1.61713707447052","-1.61713707447052","-1.61713707447052"
"918","-1.517181396484375","-1.517181396484375","-1.517181396484375"
"919","-1.417214274406433","-1.417214274406433","-1.417214274406433"
"920","-1.3172380924224854","-1.3172380924224854","-1.3172380924224854"
