"Step","MPC_MPCC_f_2022_01_13_11_40_50 - position_y","MPC_MPCC_f_2022_01_13_11_40_50 - position_y__MIN","MPC_MPCC_f_2022_01_13_11_40_50 - position_y__MAX"
"872","-1.4651551246643066","-1.4651551246643066","-1.4651551246643066"
"873","-1.3941028118133545","-1.3941028118133545","-1.3941028118133545"
"874","-1.3249564170837402","-1.3249564170837402","-1.3249564170837402"
"875","-1.2577629089355469","-1.2577629089355469","-1.2577629089355469"
"876","-1.1925649642944336","-1.1925649642944336","-1.1925649642944336"
"877","-1.1293998956680298","-1.1293998956680298","-1.1293998956680298"
"878","-1.0683001279830933","-1.0683001279830933","-1.0683001279830933"
"879","-1.0092926025390625","-1.0092926025390625","-1.0092926025390625"
"880","-0.9523984789848328","-0.9523984789848328","-0.9523984789848328"
"881","-0.897632896900177","-0.897632896900177","-0.897632896900177"
"882","-0.8450049757957458","-0.8450049757957458","-0.8450049757957458"
"883","-0.7945176959037781","-0.7945176959037781","-0.7945176959037781"
"884","-0.7461681962013245","-0.7461681962013245","-0.7461681962013245"
"885","-0.6999474167823792","-0.6999474167823792","-0.6999474167823792"
"886","-0.6558403372764587","-0.6558403372764587","-0.6558403372764587"
"887","-0.613826334476471","-0.613826334476471","-0.613826334476471"
"888","-0.5738792419433594","-0.5738792419433594","-0.5738792419433594"
"889","-0.5359676480293274","-0.5359676480293274","-0.5359676480293274"
"890","-0.5000549554824829","-0.5000549554824829","-0.5000549554824829"
"891","-0.46610018610954285","-0.46610018610954285","-0.46610018610954285"
"892","-0.4340578019618988","-0.4340578019618988","-0.4340578019618988"
"893","-0.40387850999832153","-0.40387850999832153","-0.40387850999832153"
"894","-0.37550950050354004","-0.37550950050354004","-0.37550950050354004"
"895","-0.34889480471611023","-0.34889480471611023","-0.34889480471611023"
"896","-0.3239758610725403","-0.3239758610725403","-0.3239758610725403"
"897","-0.30069178342819214","-0.30069178342819214","-0.30069178342819214"
"898","-0.2789798974990845","-0.2789798974990845","-0.2789798974990845"
"899","-0.25877606868743896","-0.25877606868743896","-0.25877606868743896"
"900","-0.2400151640176773","-0.2400151640176773","-0.2400151640176773"
"901","-0.22263145446777344","-0.22263145446777344","-0.22263145446777344"
"902","-0.2065589278936386","-0.2065589278936386","-0.2065589278936386"
"903","-0.19173172116279602","-0.19173172116279602","-0.19173172116279602"
"904","-0.17808440327644348","-0.17808440327644348","-0.17808440327644348"
"905","-0.1655523180961609","-0.1655523180961609","-0.1655523180961609"
"906","-0.15407179296016693","-0.15407179296016693","-0.15407179296016693"
"907","-0.14358048141002655","-0.14358048141002655","-0.14358048141002655"
"908","-0.13401749730110168","-0.13401749730110168","-0.13401749730110168"
"909","-0.12532362341880798","-0.12532362341880798","-0.12532362341880798"
"910","-0.11744152009487152","-0.11744152009487152","-0.11744152009487152"
"911","-0.11031585931777954","-0.11031585931777954","-0.11031585931777954"
"912","-0.10389343649148941","-0.10389343649148941","-0.10389343649148941"
"913","-0.09812328964471817","-0.09812328964471817","-0.09812328964471817"
"914","-0.09295673668384552","-0.09295673668384552","-0.09295673668384552"
"915","-0.08834744989871979","-0.08834744989871979","-0.08834744989871979"
"916","-0.08425150066614151","-0.08425150066614151","-0.08425150066614151"
"917","-0.08062737435102463","-0.08062737435102463","-0.08062737435102463"
"918","-0.07743598520755768","-0.07743598520755768","-0.07743598520755768"
"919","-0.0746406838297844","-0.0746406838297844","-0.0746406838297844"
"920","-0.07220718264579773","-0.07220718264579773","-0.07220718264579773"
"921","-0.07010358572006226","-0.07010358572006226","-0.07010358572006226"
"922","-0.0683002918958664","-0.0683002918958664","-0.0683002918958664"
"923","-0.06676998734474182","-0.06676998734474182","-0.06676998734474182"
"924","-0.0654875710606575","-0.0654875710606575","-0.0654875710606575"
"925","-0.06443008035421371","-0.06443008035421371","-0.06443008035421371"
"926","-0.06357663124799728","-0.06357663124799728","-0.06357663124799728"
"927","-0.06290829926729202","-0.06290829926729202","-0.06290829926729202"
"928","-0.06240810826420784","-0.06240810826420784","-0.06240810826420784"
"929","-0.0620608776807785","-0.0620608776807785","-0.0620608776807785"
"930","-0.06185320019721985","-0.06185320019721985","-0.06185320019721985"
"931","-0.061773307621479034","-0.061773307621479034","-0.061773307621479034"
"932","-0.061811041086912155","-0.061811041086912155","-0.061811041086912155"
"933","-0.0619577132165432","-0.0619577132165432","-0.0619577132165432"
"934","-0.06220604106783867","-0.06220604106783867","-0.06220604106783867"
"935","-0.06255003809928894","-0.06255003809928894","-0.06255003809928894"
"936","-0.06298494338989258","-0.06298494338989258","-0.06298494338989258"
"937","-0.06350710242986679","-0.06350710242986679","-0.06350710242986679"
"938","-0.06411390751600266","-0.06411390751600266","-0.06411390751600266"
"939","-0.06480372697114944","-0.06480372697114944","-0.06480372697114944"
"940","-0.06557576358318329","-0.06557576358318329","-0.06557576358318329"
"941","-0.06643001735210419","-0.06643001735210419","-0.06643001735210419"
"942","-0.06736715137958527","-0.06736715137958527","-0.06736715137958527"
"943","-0.0683884397149086","-0.0683884397149086","-0.0683884397149086"
"944","-0.06949569284915924","-0.06949569284915924","-0.06949569284915924"
"945","-0.07069116085767746","-0.07069116085767746","-0.07069116085767746"
"946","-0.07197745889425278","-0.07197745889425278","-0.07197745889425278"
"947","-0.0733574852347374","-0.0733574852347374","-0.0733574852347374"
"948","-0.07483438402414322","-0.07483438402414322","-0.07483438402414322"
"949","-0.07641135156154633","-0.07641135156154633","-0.07641135156154633"
"950","-0.07809185981750488","-0.07809185981750488","-0.07809185981750488"
"951","-0.07987960427999496","-0.07987960427999496","-0.07987960427999496"
"952","-0.08177843689918518","-0.08177843689918518","-0.08177843689918518"
"953","-0.08379226177930832","-0.08379226177930832","-0.08379226177930832"
"954","-0.08592510968446732","-0.08592510968446732","-0.08592510968446732"
"955","-0.08818090707063675","-0.08818090707063675","-0.08818090707063675"
"956","-0.09056352078914642","-0.09056352078914642","-0.09056352078914642"
"957","-0.09307658672332764","-0.09307658672332764","-0.09307658672332764"
"958","-0.09572335332632065","-0.09572335332632065","-0.09572335332632065"
"959","-0.09850677102804184","-0.09850677102804184","-0.09850677102804184"
"960","-0.10142965614795685","-0.10142965614795685","-0.10142965614795685"
"961","-0.10449396818876266","-0.10449396818876266","-0.10449396818876266"
"962","-0.10770067572593689","-0.10770067572593689","-0.10770067572593689"
"963","-0.11104979366064072","-0.11104979366064072","-0.11104979366064072"
"964","-0.11454028636217117","-0.11454028636217117","-0.11454028636217117"
"965","-0.11816922575235367","-0.11816922575235367","-0.11816922575235367"
"966","-0.12193406373262405","-0.12193406373262405","-0.12193406373262405"
"967","-0.12582984566688538","-0.12582984566688538","-0.12582984566688538"
"968","-0.12985053658485413","-0.12985053658485413","-0.12985053658485413"
"969","-0.1339881420135498","-0.1339881420135498","-0.1339881420135498"
"970","-0.13823570311069489","-0.13823570311069489","-0.13823570311069489"
"971","-0.1425829976797104","-0.1425829976797104","-0.1425829976797104"
"972","-0.14701829850673676","-0.14701829850673676","-0.14701829850673676"
"973","-0.1515287160873413","-0.1515287160873413","-0.1515287160873413"
"974","-0.156100332736969","-0.156100332736969","-0.156100332736969"
"975","-0.16071772575378418","-0.16071772575378418","-0.16071772575378418"
"976","-0.16536454856395721","-0.16536454856395721","-0.16536454856395721"
"977","-0.17002271115779877","-0.17002271115779877","-0.17002271115779877"
"978","-0.1746741235256195","-0.1746741235256195","-0.1746741235256195"
"979","-0.17929896712303162","-0.17929896712303162","-0.17929896712303162"
"980","-0.18387873470783234","-0.18387873470783234","-0.18387873470783234"
"981","-0.18838472664356232","-0.18838472664356232","-0.18838472664356232"
"982","-0.19279560446739197","-0.19279560446739197","-0.19279560446739197"
"983","-0.19707924127578735","-0.19707924127578735","-0.19707924127578735"
"984","-0.2012266218662262","-0.2012266218662262","-0.2012266218662262"
"985","-0.20520323514938354","-0.20520323514938354","-0.20520323514938354"
"986","-0.20901072025299072","-0.20901072025299072","-0.20901072025299072"
"987","-0.21263185143470764","-0.21263185143470764","-0.21263185143470764"
"988","-0.21604111790657043","-0.21604111790657043","-0.21604111790657043"
"989","-0.21923349797725677","-0.21923349797725677","-0.21923349797725677"
"990","-0.22218912839889526","-0.22218912839889526","-0.22218912839889526"
"991","-0.22491662204265594","-0.22491662204265594","-0.22491662204265594"
"992","-0.22742345929145813","-0.22742345929145813","-0.22742345929145813"
"993","-0.22971102595329285","-0.22971102595329285","-0.22971102595329285"
"994","-0.2318038046360016","-0.2318038046360016","-0.2318038046360016"
"995","-0.23372294008731842","-0.23372294008731842","-0.23372294008731842"
"996","-0.2355005294084549","-0.2355005294084549","-0.2355005294084549"
"997","-0.2371690720319748","-0.2371690720319748","-0.2371690720319748"
"998","-0.2387668937444687","-0.2387668937444687","-0.2387668937444687"
"999","-0.24033835530281067","-0.24033835530281067","-0.24033835530281067"
"1000","-0.24193589389324188","-0.24193589389324188","-0.24193589389324188"
"1001","-0.24361610412597656","-0.24361610412597656","-0.24361610412597656"
"1002","-0.24544194340705872","-0.24544194340705872","-0.24544194340705872"
"1003","-0.2474801242351532","-0.2474801242351532","-0.2474801242351532"
"1004","-0.2498001605272293","-0.2498001605272293","-0.2498001605272293"
"1005","-0.25247910618782043","-0.25247910618782043","-0.25247910618782043"
"1006","-0.25559520721435547","-0.25559520721435547","-0.25559520721435547"
"1007","-0.2592317759990692","-0.2592317759990692","-0.2592317759990692"
"1008","-0.2634750306606293","-0.2634750306606293","-0.2634750306606293"
"1009","-0.26841264963150024","-0.26841264963150024","-0.26841264963150024"
"1010","-0.27413368225097656","-0.27413368225097656","-0.27413368225097656"
"1011","-0.2807261049747467","-0.2807261049747467","-0.2807261049747467"
"1012","-0.2882770895957947","-0.2882770895957947","-0.2882770895957947"
"1013","-0.29687821865081787","-0.29687821865081787","-0.29687821865081787"
"1014","-0.30661851167678833","-0.30661851167678833","-0.30661851167678833"
"1015","-0.3175930976867676","-0.3175930976867676","-0.3175930976867676"
"1016","-0.32988619804382324","-0.32988619804382324","-0.32988619804382324"
"1017","-0.34358641505241394","-0.34358641505241394","-0.34358641505241394"
"1018","-0.35876309871673584","-0.35876309871673584","-0.35876309871673584"
"1019","-0.37548285722732544","-0.37548285722732544","-0.37548285722732544"
"1020","-0.39381444454193115","-0.39381444454193115","-0.39381444454193115"
"1021","-0.4138205945491791","-0.4138205945491791","-0.4138205945491791"
"1022","-0.4355541169643402","-0.4355541169643402","-0.4355541169643402"
"1023","-0.4590776562690735","-0.4590776562690735","-0.4590776562690735"
"1024","-0.4844375252723694","-0.4844375252723694","-0.4844375252723694"
"1025","-0.5116626620292664","-0.5116626620292664","-0.5116626620292664"
"1026","-0.5407721400260925","-0.5407721400260925","-0.5407721400260925"
"1027","-0.5717920660972595","-0.5717920660972595","-0.5717920660972595"
"1028","-0.6047449707984924","-0.6047449707984924","-0.6047449707984924"
"1029","-0.6396583914756775","-0.6396583914756775","-0.6396583914756775"
"1030","-0.6765562295913696","-0.6765562295913696","-0.6765562295913696"
"1031","-0.7155014276504517","-0.7155014276504517","-0.7155014276504517"
"1032","-0.7564323544502258","-0.7564323544502258","-0.7564323544502258"
"1033","-0.7993313670158386","-0.7993313670158386","-0.7993313670158386"
"1034","-0.8441892266273499","-0.8441892266273499","-0.8441892266273499"
"1035","-0.8909929394721985","-0.8909929394721985","-0.8909929394721985"
"1036","-0.939727783203125","-0.939727783203125","-0.939727783203125"
"1037","-0.990373432636261","-0.990373432636261","-0.990373432636261"
"1038","-1.043020486831665","-1.043020486831665","-1.043020486831665"
"1039","-1.0975358486175537","-1.0975358486175537","-1.0975358486175537"
"1040","-1.1539320945739746","-1.1539320945739746","-1.1539320945739746"
"1041","-1.2121717929840088","-1.2121717929840088","-1.2121717929840088"
"1042","-1.2722046375274658","-1.2722046375274658","-1.2722046375274658"
"1043","-1.3339712619781494","-1.3339712619781494","-1.3339712619781494"
"1044","-1.3973990678787231","-1.3973990678787231","-1.3973990678787231"
"1045","-1.4624050855636597","-1.4624050855636597","-1.4624050855636597"
"1046","-1.5289162397384644","-1.5289162397384644","-1.5289162397384644"
"1047","-1.5968592166900635","-1.5968592166900635","-1.5968592166900635"
"1048","-1.6661736965179443","-1.6661736965179443","-1.6661736965179443"
"1049","-1.7367937564849854","-1.7367937564849854","-1.7367937564849854"
"1050","-1.8086491823196411","-1.8086491823196411","-1.8086491823196411"
"1051","-1.8816851377487183","-1.8816851377487183","-1.8816851377487183"
"1052","-1.9558353424072266","-1.9558353424072266","-1.9558353424072266"
"1053","-2.031036376953125","-2.031036376953125","-2.031036376953125"
"1054","-2.1072607040405273","-2.1072607040405273","-2.1072607040405273"
"1055","-2.184485673904419","-2.184485673904419","-2.184485673904419"
"1056","-2.262678623199463","-2.262678623199463","-2.262678623199463"
"1057","-2.3418145179748535","-2.3418145179748535","-2.3418145179748535"
"1058","-2.421865224838257","-2.421865224838257","-2.421865224838257"
"1059","-2.5028157234191895","-2.5028157234191895","-2.5028157234191895"
"1060","-2.5846314430236816","-2.5846314430236816","-2.5846314430236816"
"1061","-2.6672866344451904","-2.6672866344451904","-2.6672866344451904"
"1062","-2.750753879547119","-2.750753879547119","-2.750753879547119"
"1063","-2.8349854946136475","-2.8349854946136475","-2.8349854946136475"
"1064","-2.9199297428131104","-2.9199297428131104","-2.9199297428131104"
"1065","-3.0055506229400635","-3.0055506229400635","-3.0055506229400635"
"1066","-3.091787576675415","-3.091787576675415","-3.091787576675415"
"1067","-3.178565502166748","-3.178565502166748","-3.178565502166748"
"1068","-3.265798330307007","-3.265798330307007","-3.265798330307007"
"1069","-3.3533987998962402","-3.3533987998962402","-3.3533987998962402"
"1070","-3.4412808418273926","-3.4412808418273926","-3.4412808418273926"
"1071","-3.5293564796447754","-3.5293564796447754","-3.5293564796447754"
"1072","-3.617530584335327","-3.617530584335327","-3.617530584335327"
"1073","-3.7057178020477295","-3.7057178020477295","-3.7057178020477295"
"1074","-3.7938320636749268","-3.7938320636749268","-3.7938320636749268"
"1075","-3.881786823272705","-3.881786823272705","-3.881786823272705"
"1076","-3.9694979190826416","-3.9694979190826416","-3.9694979190826416"
"1077","-4.056884765625","-4.056884765625","-4.056884765625"
"1078","-4.143868446350098","-4.143868446350098","-4.143868446350098"
"1079","-4.230372905731201","-4.230372905731201","-4.230372905731201"
"1080","-4.316317081451416","-4.316317081451416","-4.316317081451416"
"1081","-4.4016218185424805","-4.4016218185424805","-4.4016218185424805"
"1082","-4.486205101013184","-4.486205101013184","-4.486205101013184"
"1083","-4.569984436035156","-4.569984436035156","-4.569984436035156"
"1084","-4.652876853942871","-4.652876853942871","-4.652876853942871"
"1085","-4.734796047210693","-4.734796047210693","-4.734796047210693"
"1086","-4.8156561851501465","-4.8156561851501465","-4.8156561851501465"
"1087","-4.8953680992126465","-4.8953680992126465","-4.8953680992126465"
"1088","-4.973844528198242","-4.973844528198242","-4.973844528198242"
"1089","-5.050997734069824","-5.050997734069824","-5.050997734069824"
"1090","-5.126740455627441","-5.126740455627441","-5.126740455627441"
"1091","-5.200986862182617","-5.200986862182617","-5.200986862182617"
"1092","-5.273653030395508","-5.273653030395508","-5.273653030395508"
"1093","-5.3446550369262695","-5.3446550369262695","-5.3446550369262695"
"1094","-5.41391134262085","-5.41391134262085","-5.41391134262085"
"1095","-5.481342792510986","-5.481342792510986","-5.481342792510986"
"1096","-5.546872138977051","-5.546872138977051","-5.546872138977051"
"1097","-5.610424041748047","-5.610424041748047","-5.610424041748047"
"1098","-5.671926498413086","-5.671926498413086","-5.671926498413086"
"1099","-5.731311321258545","-5.731311321258545","-5.731311321258545"
"1100","-5.788514137268066","-5.788514137268066","-5.788514137268066"
"1101","-5.843473434448242","-5.843473434448242","-5.843473434448242"
"1102","-5.896132946014404","-5.896132946014404","-5.896132946014404"
"1103","-5.94645881652832","-5.94645881652832","-5.94645881652832"
"1104","-5.994390487670898","-5.994390487670898","-5.994390487670898"
"1105","-6.039890766143799","-6.039890766143799","-6.039890766143799"
"1106","-6.082931041717529","-6.082931041717529","-6.082931041717529"
"1107","-6.123507499694824","-6.123507499694824","-6.123507499694824"
"1108","-6.16160249710083","-6.16160249710083","-6.16160249710083"
"1109","-6.197206974029541","-6.197206974029541","-6.197206974029541"
"1110","-6.230322360992432","-6.230322360992432","-6.230322360992432"
"1111","-6.260953903198242","-6.260953903198242","-6.260953903198242"
"1112","-6.289133071899414","-6.289133071899414","-6.289133071899414"
"1113","-6.314890384674072","-6.314890384674072","-6.314890384674072"
"1114","-6.3382673263549805","-6.3382673263549805","-6.3382673263549805"
"1115","-6.359318256378174","-6.359318256378174","-6.359318256378174"
"1116","-6.378096103668213","-6.378096103668213","-6.378096103668213"
"1117","-6.394665718078613","-6.394665718078613","-6.394665718078613"
"1118","-6.409099102020264","-6.409099102020264","-6.409099102020264"
"1119","-6.421469211578369","-6.421469211578369","-6.421469211578369"
"1120","-6.431858539581299","-6.431858539581299","-6.431858539581299"
"1121","-6.440345287322998","-6.440345287322998","-6.440345287322998"
"1122","-6.447007656097412","-6.447007656097412","-6.447007656097412"
"1123","-6.451925277709961","-6.451925277709961","-6.451925277709961"
"1124","-6.455178260803223","-6.455178260803223","-6.455178260803223"
"1125","-6.4568400382995605","-6.4568400382995605","-6.4568400382995605"
"1126","-6.456984519958496","-6.456984519958496","-6.456984519958496"
"1127","-6.455685138702393","-6.455685138702393","-6.455685138702393"
"1128","-6.453009128570557","-6.453009128570557","-6.453009128570557"
"1129","-6.449020862579346","-6.449020862579346","-6.449020862579346"
"1130","-6.443778038024902","-6.443778038024902","-6.443778038024902"
"1131","-6.437331199645996","-6.437331199645996","-6.437331199645996"
"1132","-6.429728031158447","-6.429728031158447","-6.429728031158447"
"1133","-6.421016216278076","-6.421016216278076","-6.421016216278076"
"1134","-6.411238193511963","-6.411238193511963","-6.411238193511963"
"1135","-6.400444030761719","-6.400444030761719","-6.400444030761719"
"1136","-6.388667583465576","-6.388667583465576","-6.388667583465576"
"1137","-6.375953674316406","-6.375953674316406","-6.375953674316406"
"1138","-6.362375259399414","-6.362375259399414","-6.362375259399414"
"1139","-6.347990989685059","-6.347990989685059","-6.347990989685059"
"1140","-6.332854747772217","-6.332854747772217","-6.332854747772217"
"1141","-6.3170270919799805","-6.3170270919799805","-6.3170270919799805"
"1142","-6.300580978393555","-6.300580978393555","-6.300580978393555"
"1143","-6.2835845947265625","-6.2835845947265625","-6.2835845947265625"
"1144","-6.266117572784424","-6.266117572784424","-6.266117572784424"
"1145","-6.248262882232666","-6.248262882232666","-6.248262882232666"
"1146","-6.23010778427124","-6.23010778427124","-6.23010778427124"
"1147","-6.211743354797363","-6.211743354797363","-6.211743354797363"
"1148","-6.193260669708252","-6.193260669708252","-6.193260669708252"
"1149","-6.174753665924072","-6.174753665924072","-6.174753665924072"
"1150","-6.156318187713623","-6.156318187713623","-6.156318187713623"
"1151","-6.13804817199707","-6.13804817199707","-6.13804817199707"
"1152","-6.120043754577637","-6.120043754577637","-6.120043754577637"
"1153","-6.102404594421387","-6.102404594421387","-6.102404594421387"
"1154","-6.085232257843018","-6.085232257843018","-6.085232257843018"
"1155","-6.068647861480713","-6.068647861480713","-6.068647861480713"
"1156","-6.052731990814209","-6.052731990814209","-6.052731990814209"
"1157","-6.037567138671875","-6.037567138671875","-6.037567138671875"
"1158","-6.0232415199279785","-6.0232415199279785","-6.0232415199279785"
"1159","-6.00984001159668","-6.00984001159668","-6.00984001159668"
"1160","-5.997448921203613","-5.997448921203613","-5.997448921203613"
"1161","-5.986151695251465","-5.986151695251465","-5.986151695251465"
"1162","-5.976027488708496","-5.976027488708496","-5.976027488708496"
"1163","-5.967151165008545","-5.967151165008545","-5.967151165008545"
"1164","-5.959593296051025","-5.959593296051025","-5.959593296051025"
"1165","-5.953419208526611","-5.953419208526611","-5.953419208526611"
"1166","-5.948688983917236","-5.948688983917236","-5.948688983917236"
"1167","-5.945467948913574","-5.945467948913574","-5.945467948913574"
"1168","-5.943806171417236","-5.943806171417236","-5.943806171417236"
"1169","-5.943761348724365","-5.943761348724365","-5.943761348724365"
"1170","-5.945382118225098","-5.945382118225098","-5.945382118225098"
"1171","-5.94871711730957","-5.94871711730957","-5.94871711730957"
"1172","-5.9538092613220215","-5.9538092613220215","-5.9538092613220215"
"1173","-5.960692405700684","-5.960692405700684","-5.960692405700684"
"1174","-5.96940279006958","-5.96940279006958","-5.96940279006958"
"1175","-5.979974746704102","-5.979974746704102","-5.979974746704102"
"1176","-5.992427349090576","-5.992427349090576","-5.992427349090576"
"1177","-6.006775379180908","-6.006775379180908","-6.006775379180908"
"1178","-6.023067951202393","-6.023067951202393","-6.023067951202393"
"1179","-6.041288375854492","-6.041288375854492","-6.041288375854492"
"1180","-6.061446189880371","-6.061446189880371","-6.061446189880371"
"1181","-6.083581924438477","-6.083581924438477","-6.083581924438477"
"1182","-6.107669353485107","-6.107669353485107","-6.107669353485107"
"1183","-6.133707523345947","-6.133707523345947","-6.133707523345947"
"1184","-6.1617326736450195","-6.1617326736450195","-6.1617326736450195"
"1185","-6.191684246063232","-6.191684246063232","-6.191684246063232"
"1186","-6.223551273345947","-6.223551273345947","-6.223551273345947"
"1187","-6.257322311401367","-6.257322311401367","-6.257322311401367"
"1188","-6.292992115020752","-6.292992115020752","-6.292992115020752"
"1189","-6.330552577972412","-6.330552577972412","-6.330552577972412"
"1190","-6.369988918304443","-6.369988918304443","-6.369988918304443"
"1191","-6.411355972290039","-6.411355972290039","-6.411355972290039"
"1192","-6.4544854164123535","-6.4544854164123535","-6.4544854164123535"
"1193","-6.49936580657959","-6.49936580657959","-6.49936580657959"
"1194","-6.545997619628906","-6.545997619628906","-6.545997619628906"
"1195","-6.594368934631348","-6.594368934631348","-6.594368934631348"
"1196","-6.644455432891846","-6.644455432891846","-6.644455432891846"
"1197","-6.696206092834473","-6.696206092834473","-6.696206092834473"
"1198","-6.749548435211182","-6.749548435211182","-6.749548435211182"
"1199","-6.804345607757568","-6.804345607757568","-6.804345607757568"
"1200","-6.860546588897705","-6.860546588897705","-6.860546588897705"
"1201","-6.918118000030518","-6.918118000030518","-6.918118000030518"
"1202","-6.977045059204102","-6.977045059204102","-6.977045059204102"
"1203","-7.0372490882873535","-7.0372490882873535","-7.0372490882873535"
"1204","-7.098656177520752","-7.098656177520752","-7.098656177520752"
"1205","-7.161172389984131","-7.161172389984131","-7.161172389984131"
"1206","-7.224690914154053","-7.224690914154053","-7.224690914154053"
"1207","-7.289111614227295","-7.289111614227295","-7.289111614227295"
"1208","-7.354444980621338","-7.354444980621338","-7.354444980621338"
"1209","-7.420680999755859","-7.420680999755859","-7.420680999755859"
"1210","-7.487810134887695","-7.487810134887695","-7.487810134887695"
"1211","-7.555816650390625","-7.555816650390625","-7.555816650390625"
"1212","-7.624662399291992","-7.624662399291992","-7.624662399291992"
"1213","-7.69434118270874","-7.69434118270874","-7.69434118270874"
"1214","-7.764820575714111","-7.764820575714111","-7.764820575714111"
"1215","-7.836071491241455","-7.836071491241455","-7.836071491241455"
"1216","-7.908040523529053","-7.908040523529053","-7.908040523529053"
"1217","-7.980672836303711","-7.980672836303711","-7.980672836303711"
"1218","-8.053900718688965","-8.053900718688965","-8.053900718688965"
"1219","-8.127656936645508","-8.127656936645508","-8.127656936645508"
"1220","-8.20186996459961","-8.20186996459961","-8.20186996459961"
"1221","-8.276472091674805","-8.276472091674805","-8.276472091674805"
"1222","-8.351349830627441","-8.351349830627441","-8.351349830627441"
"1223","-8.42638874053955","-8.42638874053955","-8.42638874053955"
"1224","-8.501546859741211","-8.501546859741211","-8.501546859741211"
"1225","-8.576750755310059","-8.576750755310059","-8.576750755310059"
"1226","-8.651893615722656","-8.651893615722656","-8.651893615722656"
"1227","-8.726888656616211","-8.726888656616211","-8.726888656616211"
"1228","-8.801650047302246","-8.801650047302246","-8.801650047302246"
"1229","-8.876083374023438","-8.876083374023438","-8.876083374023438"
"1230","-8.950101852416992","-8.950101852416992","-8.950101852416992"
"1231","-9.02362060546875","-9.02362060546875","-9.02362060546875"
"1232","-9.096550941467285","-9.096550941467285","-9.096550941467285"
"1233","-9.16881275177002","-9.16881275177002","-9.16881275177002"
"1234","-9.24031925201416","-9.24031925201416","-9.24031925201416"
"1235","-9.310993194580078","-9.310993194580078","-9.310993194580078"
"1236","-9.380751609802246","-9.380751609802246","-9.380751609802246"
"1237","-9.449519157409668","-9.449519157409668","-9.449519157409668"
"1238","-9.517216682434082","-9.517216682434082","-9.517216682434082"
"1239","-9.583772659301758","-9.583772659301758","-9.583772659301758"
"1240","-9.64910888671875","-9.64910888671875","-9.64910888671875"
"1241","-9.713156700134277","-9.713156700134277","-9.713156700134277"
"1242","-9.77584171295166","-9.77584171295166","-9.77584171295166"
"1243","-9.837095260620117","-9.837095260620117","-9.837095260620117"
"1244","-9.8968505859375","-9.8968505859375","-9.8968505859375"
"1245","-9.95504093170166","-9.95504093170166","-9.95504093170166"
"1246","-10.011603355407715","-10.011603355407715","-10.011603355407715"
"1247","-10.066475868225098","-10.066475868225098","-10.066475868225098"
"1248","-10.119601249694824","-10.119601249694824","-10.119601249694824"
"1249","-10.17097282409668","-10.17097282409668","-10.17097282409668"
"1250","-10.220492362976074","-10.220492362976074","-10.220492362976074"
"1251","-10.268117904663086","-10.268117904663086","-10.268117904663086"
"1252","-10.313800811767578","-10.313800811767578","-10.313800811767578"
"1253","-10.357505798339844","-10.357505798339844","-10.357505798339844"
"1254","-10.399301528930664","-10.399301528930664","-10.399301528930664"
"1255","-10.439135551452637","-10.439135551452637","-10.439135551452637"
"1256","-10.476971626281738","-10.476971626281738","-10.476971626281738"
"1257","-10.512755393981934","-10.512755393981934","-10.512755393981934"
"1258","-10.5465669631958","-10.5465669631958","-10.5465669631958"
"1259","-10.578361511230469","-10.578361511230469","-10.578361511230469"
"1260","-10.608278274536133","-10.608278274536133","-10.608278274536133"
"1261","-10.636361122131348","-10.636361122131348","-10.636361122131348"
"1262","-10.662670135498047","-10.662670135498047","-10.662670135498047"
"1263","-10.687294006347656","-10.687294006347656","-10.687294006347656"
"1264","-10.71035099029541","-10.71035099029541","-10.71035099029541"
"1265","-10.731964111328125","-10.731964111328125","-10.731964111328125"
"1266","-10.752274513244629","-10.752274513244629","-10.752274513244629"
"1267","-10.771441459655762","-10.771441459655762","-10.771441459655762"
"1268","-10.78962516784668","-10.78962516784668","-10.78962516784668"
"1269","-10.806990623474121","-10.806990623474121","-10.806990623474121"
"1270","-10.823697090148926","-10.823697090148926","-10.823697090148926"
"1271","-10.839900016784668","-10.839900016784668","-10.839900016784668"
"1272","-10.855748176574707","-10.855748176574707","-10.855748176574707"
"1273","-10.871377944946289","-10.871377944946289","-10.871377944946289"
"1274","-10.886920928955078","-10.886920928955078","-10.886920928955078"
"1275","-10.902495384216309","-10.902495384216309","-10.902495384216309"
"1276","-10.91821002960205","-10.91821002960205","-10.91821002960205"
"1277","-10.934146881103516","-10.934146881103516","-10.934146881103516"
"1278","-10.95038890838623","-10.95038890838623","-10.95038890838623"
"1279","-10.967011451721191","-10.967011451721191","-10.967011451721191"
"1280","-10.984107971191406","-10.984107971191406","-10.984107971191406"
"1281","-11.0017671585083","-11.0017671585083","-11.0017671585083"
"1282","-11.020085334777832","-11.020085334777832","-11.020085334777832"
"1283","-11.03914737701416","-11.03914737701416","-11.03914737701416"
"1284","-11.059048652648926","-11.059048652648926","-11.059048652648926"
"1285","-11.079866409301758","-11.079866409301758","-11.079866409301758"
"1286","-11.101676940917969","-11.101676940917969","-11.101676940917969"
"1287","-11.124556541442871","-11.124556541442871","-11.124556541442871"
"1288","-11.14857006072998","-11.14857006072998","-11.14857006072998"
"1289","-11.173775672912598","-11.173775672912598","-11.173775672912598"
"1290","-11.20024585723877","-11.20024585723877","-11.20024585723877"
